Date,global-economy_Titles,global-economy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-09-22T20:58:32.555Z,"Energy crunch threatens to shatter European unity, warns IEA boss",Fatih Birol says a continental scramble for winter fuel supplies would unleash a ‘wild west scenario’,Negative,0.9999107122421265,Neutral,0.998264491558075
2022-09-22T18:00:09.855Z,Bank of England lifts interest rates by 0.5 percentage points,UK rate-setters hold back from matching global peers’ more aggressive increases but hint at large rise in November,Neutral,0.9983974099159241,Neutral,0.5155538320541382
2022-09-22T17:46:43.329Z,Japan intervenes to shore up yen as ‘reverse currency wars’ deepen,"UK, Switzerland, Norway and South Africa all raise rates in wake of Fed move",Neutral,0.9945265650749207,Neutral,0.999862790107727
none,none,none,0,0.0,0,0.0
2022-09-22T17:20:12.035Z,World Bank head under pressure to quit over climate change doubts,David Malpass criticised for lack of leadership on environment-related finance for developing countries,Negative,0.9944972395896912,Negative,0.9997686743736267
2022-09-22T16:29:23.942Z,US senators press Apple over possible Chinese chipmaker deal,Call for national security review comes as iPhone maker considers using YMTC chips,Neutral,0.9208200573921204,Neutral,0.9999934434890747
none,none,none,0,0.0,0,0.0
2022-09-22T16:18:24.673Z,Rate rises threaten to reverse America’s post-Covid equality gains,Even the poorest benefited in the economic recovery from the pandemic,Negative,0.9994382262229919,Negative,0.8534807562828064
2022-09-22T15:54:18.286Z,"Europe’s dark, expensive winter",Pray for warm weather,Neutral,0.5269419550895691,Neutral,0.9317135214805603
2022-09-22T15:12:10.473Z,How to deal with the problem of ‘submerging markets’,"A global effort to mitigate the effects of food insecurity, currency weakness and rising debt is essential",Neutral,0.8752745985984802,Neutral,0.6402477622032166
2022-09-22T12:00:02.476Z,Liz Truss’s growth ambitions have little credibility on trade,The UK economy still is too heavily influenced by the EU to be truly independent ,Negative,0.999840259552002,Negative,0.5074231624603271
2022-09-22T11:48:32.438Z,Swiss National Bank raises rates by 0.75 percentage points ,Move to 0.5% marks the end of an era of negative interest rates in Europe,Neutral,0.9999333620071411,Negative,0.9980875849723816
none,none,none,0,0.0,0,0.0
2022-09-22T10:49:54.129Z,Japan intervenes to prop up yen for first time since 1998,Move follows pledge by BoJ to continue with ultra-loose policy despite rate rises elsewhere,Neutral,0.9976589679718018,Neutral,0.9988277554512024
2022-09-22T10:18:21.828Z,FirstFT: Fed spooks global markets,"Plus, Credit Suisse plans to split three ways and Trump business empire imperilled by lawsuit ",Neutral,0.9988351464271545,Neutral,0.9990635514259338
2022-09-22T10:12:20.265Z,Ways to fix the lender of last resort,"IMF financing assurances: what they are, how to get one, and why it all takes so long ",Neutral,0.9979739785194397,Neutral,0.9990336894989014
2022-09-22T09:45:49.865Z,How I learnt to stop worrying about public debt and inflation Premium content,Some economic arguments for benign neglect,Neutral,0.9990028738975525,Negative,0.9004424214363098
2022-09-22T09:07:08.561Z,Huawei’s next move and China’s chip worker conundrum Premium content,"The inside story on the Asia tech trends that matter, from Nikkei Asia and the Financial Times",Neutral,0.9603073000907898,Neutral,0.9768309593200684
2022-09-22T05:30:49.735Z,From Fed pivot to Fed pause Premium content,"Taking the US central bank seriously, if not literally",Neutral,0.9996397495269775,Neutral,0.9566413164138794
2022-09-22T04:00:50.190Z,Jay Powell warns of interest rates pain as US recession risks rise,Fed chair delivers gloomy vision of economic outlook amid aggressive tightening campaign,Negative,0.9999891519546509,Negative,0.9998457431793213
2022-09-22T04:00:50.165Z,‘There’s not much hope’: Irish youth look overseas as cost of living bites,"Large numbers considering emigration amid prohibitively expensive housing, survey finds",Neutral,0.999642014503479,Neutral,0.9777826070785522
2022-09-22T04:00:50.058Z,A global backlash is brewing against the Fed,Surge in US borrowing costs is having spillover effects for the rest of the world,Negative,0.8103289604187012,Negative,0.9967286586761475
2022-09-21T23:03:27.044Z,"Majority of Britons support tax rises and more spending, survey finds ","Nearly half of respondents pro redistribution of income, as Truss prepares to announce mini Budget ",Neutral,0.9999833106994629,Neutral,0.9999668598175049
2022-09-21T23:02:36.357Z,UK employers urged to give workers early pay boost ,Highest-ever increase in voluntary ‘living wage’ brought forward because of cost of living crisis ,Neutral,0.9401832222938538,Positive,0.9998663663864136
2022-09-21T21:09:40.341Z,Powell refuses to rule out US recession after third 0.75 percentage point rate rise,Fed chair warns ‘chances of soft landing are likely to diminish’,Negative,0.9790858626365662,Negative,0.9999717473983765
2022-09-21T18:26:47.913Z,"Mini-Budget risks setting UK on ‘unsustainable path’, say IFS and Citi","Ahead of Kwarteng’s Commons speech on Friday, economists warn of £60bn-a-year hole in public finances ",Negative,0.9972600936889648,Neutral,0.9524534344673157
2022-09-21T17:15:49.480Z,Europe steps up efforts to combat energy crisis,"UK outlines support for business, dollar hits new 20-year high, microdosing at work",Positive,0.5979633331298828,Neutral,0.9987614154815674
none,none,none,0,0.0,0,0.0
2022-09-21T15:54:40.276Z,UK companies call for more details over energy support cliff-edge ,Businesses welcome government help but say lack of clarity over its reach risks hitting investment ,Neutral,0.9999092817306519,Negative,0.999988317489624
2022-09-21T14:00:49.366Z,Behind the cost of business crisis hitting UK plc,"Despite the government’s energy package, spiralling costs and falling consumer spending mean the stage is set for recession",Negative,0.7205082178115845,Negative,0.999665379524231
2022-09-21T10:28:25.824Z,FirstFT: Putin escalates conflict with Ukraine,"Plus, US banks threaten to leave green alliance and ranks of super-rich swell ",Negative,0.800058901309967,Neutral,0.9148541688919067
2022-09-21T10:00:58.825Z,The ECB’s new backstop introduces atrocious incentives,Populist governments will now be able to introduce irresponsible spending policies,Neutral,0.9604645371437073,Neutral,0.9532646536827087
none,none,none,0,0.0,0,0.0
2022-09-21T05:13:50.013Z,Bank of Korea denies imminent US swap deal as won falls ,South Korea battles to defend currency under pressure from Fed rate decision,Neutral,0.9998252987861633,Negative,0.9999088048934937
2022-09-21T04:52:33.224Z,"European businesses forced to ‘reduce, localise and silo’ in China",EU chamber of commerce says members’ engagement ‘can no longer be taken for granted’ in Asian superpower,Negative,0.9999117851257324,Neutral,0.9997324347496033
none,none,none,0,0.0,0,0.0
2022-09-21T04:00:26.206Z,Should you pay your child’s university fees up front? ,Avoiding the student loan system will benefit graduates for decades to come,Neutral,0.9998787641525269,Positive,0.9999998807907104
2022-09-21T04:00:26.082Z,Soaring US ‘real yields’ pose fresh threat to Wall Street stocks,Investors are expecting higher inflation-adjusted returns on ultra-safe government debt,Negative,0.999893307685852,Positive,0.9999935626983643
2022-09-21T02:44:26.966Z,Bipartisan group urges US blacklist for ‘Beijing-directed’ chipmaker,Leading members of Congress raise alarm over YMTC after allegations of co-operation with Huawei,Neutral,0.9998601675033569,Negative,0.8060495257377625
2022-09-20T17:53:38.620Z,Central banks must remain resolute in tackling inflation,US Federal Reserve and Bank of England should stay the course on rate rises,Negative,0.8144370317459106,Neutral,0.9763654470443726
2022-09-20T16:52:44.636Z,Netherlands raises minimum wage by 10 per cent as prices surge,Rise forms part of €18bn package to ease impact of the cost of living crisis on poorer households,Positive,0.6104640364646912,Neutral,0.8759745955467224
none,none,none,0,0.0,0,0.0
2022-09-20T16:27:58.104Z,The economic consequences of Liz Truss,It is surely a fantasy that further tax cuts and deregulation will transform performance ,Negative,0.9998577833175659,Positive,0.9998760223388672
2022-09-20T11:31:23.331Z,Leveraging up the World Bank to fund a global rescue Premium content,The obsession with maintaining multilateral development banks’ credit ratings might be counterproductive,Neutral,0.9948635697364807,Negative,0.9863146543502808
2022-09-20T10:06:25.760Z,FirstFT: Hurricane leaves more than 1mn without power in Puerto Rico,"Plus, Queen Elizabeth II laid to rest and Ecuador strikes debt deal with China",Negative,0.9997877478599548,Neutral,0.9999754428863525
2022-09-20T08:52:15.690Z,Sweden’s rate rise is biggest in three decades,Riksbank’s 1 percentage point increase comes as other central banks are expected to take similar action,Neutral,0.927020251750946,Neutral,0.9819100499153137
2022-09-20T05:44:15.114Z,Ecuador reaches $1.4bn debt restructuring deal with China,Beijing is increasingly offering bailouts to countries at risk of financial crises,Neutral,0.9980199337005615,Negative,0.6786500215530396
2022-09-20T05:07:03.915Z,Truss admits UK-US trade deal is not on the agenda,Prime minister’s assessment leaves hole in government’s post-Brexit trade strategy,Neutral,0.9581228494644165,Neutral,0.993436336517334
2022-09-20T04:00:44.177Z,End of sub-zero: Europe ditches negative rates as inflation surges,Critics insist policy damaged bloc’s lenders while some central bankers say it boosted loan growth,Negative,0.9983716607093811,Positive,0.999998927116394
2022-09-20T04:00:44.150Z,Fed under pressure to back up hawkishness with rate projections,US central bank to publish first ‘dot plot’ since June after months of persistently high inflation,Negative,0.9999357461929321,Neutral,0.9986403584480286
2022-09-20T03:00:43.183Z,Pressure builds on Bank of England for hefty interest rate rise,Traders are betting on MPC acting aggressively to curb inflation and reinforce its credibility,Negative,0.9995213747024536,Positive,0.9808977246284485
2022-09-20T03:00:43.115Z,European companies forced to take a closer look at supply chains,New laws and shortcomings of just-in-time logistics mean businesses pay more attention to due diligence,Negative,0.7934190630912781,Neutral,0.9920063614845276
2022-09-19T23:01:42.300Z,"Investment of $1tn a year needed for 2030 climate goals, report finds",Coalition of 45 countries with 70% of GDP urged to collaborate to create markets for new technologies,Neutral,0.999957799911499,Neutral,0.9999536275863647
2022-09-19T20:10:02.203Z,US Treasury yields rise to highest in over a decade ahead of key Fed meeting,European stocks decline on recession fears following worst week for global equity markets since June,Positive,0.9999960660934448,Negative,0.9999947547912598
2022-09-19T11:00:42.022Z,"Is it 1939, or 1963? Premium content","In some ways, it feels like we are on the brink of conflict in the South China Sea",Neutral,0.999993085861206,Negative,0.9265355467796326
2022-09-19T10:30:20.207Z,EU seeks emergency powers to prevent supply chain crisis,Proposed rules aim to ease pressures caused by events such as Ukraine war,Neutral,0.6177119612693787,Neutral,0.9926648736000061
none,none,none,0,0.0,0,0.0
2022-09-19T05:30:25.109Z,Are China’s problems global problems? Premium content,"Outside of commodities, a lower profile",Negative,0.9989804625511169,Negative,0.6316847801208496
2022-09-19T04:40:15.345Z,FirstFT: Queen’s funeral attracts global audience,"Plus, longest US tech IPO drought in 20 years",Positive,0.999845027923584,Positive,0.7891100645065308
2022-09-19T04:00:25.712Z,America needs a proper risk strategy for its relations with China,Raising tensions without understanding the full economic consequences is pure folly,Neutral,0.998960018157959,Negative,0.9464158415794373
2022-09-18T20:00:24.985Z,South Korea complains of growing friction with US over high-tech trade ,Seoul’s trade minister accuses Joe Biden of about-face on electric vehicle subsidies ,Negative,0.7921953201293945,Neutral,0.8017181754112244
none,none,none,0,0.0,0,0.0
2022-09-18T14:00:24.647Z,Central banks set to hit peak rates at faster pace,Markets are increasingly betting on policymakers raising borrowing costs higher and faster,Positive,0.9751861691474915,Negative,0.7256234884262085
2022-09-18T13:00:24.697Z,Britain’s energy package puts its economic credibility at risk,"The new chancellor’s plan is poorly targeted, too generous and overly dependent on public borrowing",Negative,0.9999959468841553,Negative,0.999992847442627
none,none,none,0,0.0,0,0.0
2022-09-18T13:00:24.692Z,How big will the Fed go in its next rate rise?,Market Questions is the FT’s guide to the week ahead,Neutral,0.9987277388572693,Neutral,0.991395890712738
2022-09-17T17:37:27.665Z,"Fed to keep interest rates above 4% beyond 2023, economists predict",FT-IGM Survey forecasts central bank will prolong its aggressive campaign against decades-high inflation,Neutral,0.9471578001976013,Negative,0.9977970123291016
2022-09-17T05:00:50.882Z,Central banks/inflation: big shots want pay restraint from the little guys Premium content,Even the worst-paid central bank head is in no position to lecture workers about curbing wage demands,Negative,0.9161407351493835,Negative,0.9910573959350586
2022-09-17T04:00:51.295Z,Supermarkets squeezed on prices by Spain’s deputy leader,Politicisation of the rising cost of weekly shop illustrates challenges households and businesses face,Negative,0.9236071109771729,Negative,0.9998937845230103
2022-09-16T20:13:38.090Z,FedEx shares plunge after profit warning linked to gloomy economy,Package delivery group will close offices and park aircraft to help offset falling shipping volumes,Negative,0.999998927116394,Neutral,0.9993748068809509
none,none,none,0,0.0,0,0.0
2022-09-16T19:00:50.669Z,Market reset delivers constant shock therapy,Big sell-off in equities is sign of things to come as central banks pull support,Neutral,0.9984956979751587,Negative,0.5993514657020569
2022-09-16T18:49:11.037Z,WAP > WIRP,Money moves don’t fix housing shortages,Neutral,0.9999732971191406,Negative,0.9996966123580933
2022-09-16T17:50:05.688Z,Pound hits 37-year low against dollar as UK recession fears mount,Sterling briefly dips below $1.14 after retail sales data showed sharpest fall in more than a year,Negative,0.9985546469688416,Negative,0.9999966621398926
2022-09-16T15:16:41.499Z,Russia cuts benchmark rate by 50 basis points,Central bank warns rates are unlikely to fall further in the months ahead,Neutral,0.9633377194404602,Negative,0.9999724626541138
2022-09-16T13:32:04.322Z,How to restructure sovereign debt,Break in case of emergencies,Neutral,0.9905045628547668,Neutral,0.9624410271644592
2022-09-16T13:21:48.044Z,Who escapes the great mortgage reset?,Higher interest rates make refinancing an increasingly grim prospect for homeowners and businesses,Neutral,0.6869723796844482,Positive,0.8050047755241394
2022-09-16T10:07:10.296Z,FirstFT: US mortgage rates top 6%,"Plus, sterling sinks to lowest level since 1985 and FedEx issues profit warning",Neutral,0.9979798197746277,Negative,0.9999953508377075
2022-09-16T10:00:50.456Z,The market is not an end in itself,"If capitalism is to survive the political and social disruption, it will need to adapt as it has done in the past ",Neutral,0.9983036518096924,Negative,0.8903998136520386
2022-09-16T09:32:25.128Z,Solvay plans rare earths push as EU seeks to break reliance on China ,Belgian group to create Europe’s second facility producing elements vital in electric cars and wind turbines,Neutral,0.9977595806121826,Neutral,0.9977476000785828
2022-09-16T04:00:54.050Z,Mortgage rates: act fast as increases loom,UK Finance estimates that 1.8mn borrowers will see their fixed-rate deals end in 2023,Positive,0.9351537823677063,Neutral,0.9999933242797852
2022-09-16T04:00:53.888Z,Britain and the US are poor societies with some very rich people,"When it comes to average household incomes, the UK may soon need to ask migrant labourers to take a pay cut",Negative,0.999991774559021,Neutral,0.9990094900131226
2022-09-16T04:00:53.886Z,What we keep getting wrong about inflation,"Inflation needs a monetary response, whereas the energy crunch should be met with support for struggling households",Negative,0.9947742819786072,Neutral,0.9872670769691467
2022-09-16T04:00:53.761Z,In charts: education around the world ,"What the data tell us about basic schooling, funding and policymakers’ priorities",Neutral,0.9999988079071045,Neutral,0.9999881982803345
2022-09-16T03:00:52.767Z,Turkey’s ‘Darwinian’ companies ride out 80% inflation,Executives consider wage rises and managing forex exposure as they grapple with latest crisis ,Neutral,0.999427318572998,Neutral,0.9999254941940308
none,none,none,0,0.0,0,0.0
2022-09-15T16:47:46.864Z,The IMF must step up to help Ukraine,Meaningful support could prompt additional aid for Kyiv from Europe and the US,Neutral,0.9992189407348633,Positive,0.9990123510360718
2022-09-15T16:36:19.427Z,US home mortgage rates top 6% for first time since 2008,Rapid rise in cost of borrowing to put pressure on raging housing market,Neutral,0.9986363053321838,Negative,0.9999346733093262
2022-09-15T16:30:53.642Z,World Bank warns higher rates risk causing global recession,Organisation calls on central banks to co-ordinate policies and tighten less to avoid ‘devastating’ worldwide downturn,Negative,0.9999523162841797,Neutral,0.9115607738494873
2022-09-15T14:26:33.077Z,Nigerian inflation hits 17-year high,Food inflation soared to 23% in August on the back of higher cost of essentials including cereals and meat,Negative,0.6956822872161865,Neutral,0.43376144766807556
none,none,none,0,0.0,0,0.0
2022-09-15T13:03:09.486Z,White House sounds alert on inbound Chinese investment,Biden signs executive order urging closer scrutiny of deals involving critical technologies,Neutral,0.9967018961906433,Negative,0.9997932314872742
2022-09-15T12:29:31.446Z,Public confidence in BoE’s inflation stance at record low,Satisfaction falls ahead of likely rise in interest rates next week,Negative,0.9894831776618958,Neutral,0.8685517907142639
none,none,none,0,0.0,0,0.0
2022-09-15T11:21:13.140Z,The rollercoaster ahead for the economy and investors,US central bank policy mistakes and market stress are worrisome possibilities in the months ahead,Neutral,0.993445634841919,Negative,0.9999996423721313
2022-09-15T10:38:07.192Z,Workers’ push to link wage rises to inflation unsettles central bankers,Pay deals that include indexation clauses are growing in parts of Europe and South America,Neutral,0.9982792139053345,Positive,0.9995017051696777
2022-09-15T10:03:43.285Z,FirstFT: US shale bosses rule out help for Europe,"Plus, Citi opens Málaga hub and scenes from the end of an Elizabethan age",Positive,0.8272256851196289,Neutral,0.999988317489624
2022-09-15T09:45:20.397Z,Economics lessons from the Ukraine war: expectations matter,"Kyiv’s counter-offensive, inflation and the Wizard of Oz",Positive,0.7051833271980286,Neutral,0.8749176263809204
2022-09-15T08:43:10.083Z,South Korea looks at ‘contingency plans’ to stabilise the won,Finance minister steps up verbal intervention as currency hits 13-year low against the dollar,Neutral,0.9999921321868896,Neutral,0.9690690040588379
none,none,none,0,0.0,0,0.0
2022-09-15T06:40:30.278Z,China’s state banks cut deposit rates for first time since 2015,Move comes after the world’s second-largest economy slashed benchmark lending rates in August,Neutral,0.6712769269943237,Neutral,0.8632739186286926
2022-09-15T04:00:20.552Z,Cutting Germany’s risky trade dependence on China,Moves to diversify and rebalance Berlin’s export-industrial complex are welcome,Negative,0.9723519682884216,Neutral,0.9691175818443298
2022-09-15T04:00:20.464Z,Fortress China: Xi Jinping’s plan for economic independence,Beijing wants to become less dependent on the west — and especially on its technology. But how realistic is this self-sufficiency goal in a connected world?,Neutral,0.9997513890266418,Neutral,0.9973816275596619
2022-09-15T03:00:19.781Z,Thérèse Coffey’s ‘be positive’ order angers UK health workers,"New minister issues ‘patronising’ instructions, including ban on use of Oxford comma",Positive,0.9999973773956299,Neutral,0.9774168729782104
2022-09-14T17:43:56.569Z,China and west should co-operate on emerging market debt,It is in Beijing’s own interests to work with international creditors,Neutral,0.9999796152114868,Neutral,0.9999667406082153
2022-09-14T16:34:01.247Z,US fast food: inflation will ketchup with burger flippers soon enough Premium content,McDonald’s and Co are benefiting from the fact that — for now — eating out can be cheaper than cooking at home,Neutral,0.585618257522583,Positive,1.0
2022-09-14T16:23:15.159Z,A coherent growth strategy would be good news for sterling,The weak pound is an indicator of how markets see the UK’s prospects,Positive,0.9999998807907104,Negative,0.9973822236061096
2022-09-14T14:05:31.081Z,Inflation surge forces councils to cut UK ‘levelling up’ projects,Local authorities issue warning about impact of soaring construction costs on Tory flagship policy,Negative,0.9995906949043274,Neutral,0.9324228167533875
2022-09-14T13:43:25.748Z,The Fed must avoid Volcker’s mistake on inflation,Initial reversal of policy to tackle rising prices led to higher unemployment and lost economic output,Neutral,0.9950671195983887,Negative,0.9999997615814209
2022-09-14T13:29:55.218Z,Eurozone factories suffer biggest output fall since pandemic hit,Contractions expected to continue for rest of year as soaring fuel bills rein in production,Negative,0.9999974966049194,Negative,0.9999698400497437
2022-09-14T11:37:18.684Z,UK inflation rate dips below 10% as petrol prices fall,Rise in food and services costs keeps pressure on Bank of England to increase rates,Negative,0.9997548460960388,Negative,0.9982079267501831
2022-09-14T09:44:48.636Z,FirstFT: US businesses warn of ‘economic disaster’ over rail strike threat,"Plus, Wall Street suffers worst sell-off since June 2020 and US sets up $3.5bn Afghan fund  ",Negative,0.995908260345459,Negative,0.9997079968452454
2022-09-14T05:30:28.351Z,The inflation fight was always going to be ugly Premium content,The inflation fight was always going to be ugly,Neutral,0.8077974319458008,Negative,0.8201755881309509
2022-09-14T04:00:57.000Z,Wall Street shudders after seeing US inflation data , Whistleblower tells US lawmakers that Twitter put ‘profits over security’,Neutral,0.9902280569076538,Neutral,0.9891019463539124
none,none,none,0,0.0,0,0.0
2022-09-14T04:00:29.590Z,Economists braced for Fed to pursue steep rate rises beyond September,Jump in monthly inflation has reignited fears over the US central bank’s grip on price pressures,Negative,0.8000526428222656,Negative,0.9999110698699951
2022-09-14T01:48:00.943Z,Wall St suffers worst sell-off since June 2020 after inflation data,Stocks and Treasuries sink as investors predict more aggressive action from the Federal Reserve,Negative,0.9998026490211487,Negative,0.9979013204574585
2022-09-13T20:56:16.653Z,Rising inflation sparks fears of hard landing for US economy,Increase in consumer prices prompts Wall Street sell-off as investors bet on aggressive Fed response,Negative,0.9999618530273438,Positive,0.8625524640083313
2022-09-13T17:53:25.082Z,EU must stand together in the energy war against Russia ,Joint steps are needed to balance demand and supply and prevent hoarding,Neutral,0.9153202176094055,Neutral,0.9986649751663208
none,none,none,0,0.0,0,0.0
2022-09-13T16:08:02.255Z,Inflation: some consumer stocks are more equal than others Premium content,Tough economic conditions and weak stock markets will persist for months,Neutral,0.9992449283599854,Negative,0.9999955892562866
2022-09-13T15:33:06.470Z,Serbia calls on IMF and UAE for support as borrowing costs soar,Gulf state hands Belgrade $1bn loan on favourable terms after market rates more than triple since turn of year,Neutral,0.9999433755874634,Neutral,0.7802931666374207
none,none,none,0,0.0,0,0.0
2022-09-13T15:28:53.490Z,Tin hat time,We need thicker tin,Neutral,0.9994807839393616,Neutral,0.99642014503479
2022-09-13T15:03:25.372Z,AI tries its hand at economics ,The ability to simulate problems and solutions could help real world policies,Neutral,0.99998939037323,Neutral,0.6476662755012512
2022-09-13T13:02:53.301Z,"Globalisation is not dying, it’s changing","Trade in goods may be slowing, but the potential for technology-enabled trade in services remains huge",Neutral,0.9879252910614014,Positive,0.9824627637863159
2022-09-13T11:56:43.196Z,UN presses Kyiv and Moscow to agree fertiliser deal in Black Sea,Top negotiator says talks are moving ‘in the right direction’ to reopen ammonia pipeline ,Neutral,0.9999544620513916,Neutral,0.9997954964637756
2022-09-13T09:57:14.119Z,FirstFT: US’s Taiwan security bill spurs debate on level of support for Taipei,"Plus, Ukraine faces ‘tough fight’ even as Russian forces retreat and Wall Street still betting on the music industry",Neutral,0.998264491558075,Negative,0.7800276875495911
none,none,none,0,0.0,0,0.0
2022-09-13T07:09:26.538Z,Global inflation pushes millions of Africans back into poverty,People across continent struggle to cope with impact of weak currencies and high prices,Negative,0.9114603400230408,Negative,0.999998927116394
2022-09-13T07:03:30.888Z,UK unemployment falls to lowest rate since 1974,Figures will reinforce fears labour shortages are pushing inflation higher,Negative,0.9955881834030151,Negative,0.9987391829490662
2022-09-13T05:30:36.507Z,Housing inflation is dead Premium content,But high housing prices live on,Negative,0.9952691197395325,Negative,0.9974391460418701
2022-09-13T04:00:37.141Z,How should I protect my assets for my granddaughter?,I’ve sold my business but worry the profits will be eaten up by inflation,Neutral,0.9929433465003967,Negative,0.8856465220451355
2022-09-13T04:00:37.139Z,Investors may face painful adjustment to era of ‘spend but don’t tax’ ,"Instead of tight fiscal policy and loose monetary policy of recent years, markets are being confronted with the reverse ",Negative,0.7065784335136414,Negative,0.9145166873931885
2022-09-12T23:01:36.315Z,US struggles to mobilise its East Asian ‘Chip 4’ alliance,"Internal tensions and concerns over China undermine proposed grouping with South Korea, Japan and Taiwan",Negative,0.9999366998672485,Negative,0.9997261166572571
2022-09-12T19:18:04.851Z,Russia’s budget surplus evaporates as energy revenues shrink,August figures suggest sharp drop in receipts from oil and gas exports,Negative,0.9961227774620056,Negative,0.9999990463256836
2022-09-12T19:06:28.751Z,UK and EU step back from confrontation over Northern Ireland,London and Brussels seek to avoid legal deadline over ‘grace periods’ becoming a flashpoint in talks,Neutral,0.9723449945449829,Neutral,0.9972754120826721
2022-09-12T18:43:52.895Z,UK trade deficit widens while exports to EU hit record high ,ONS data show increase to £27bn as energy imports surge because of war in Ukraine ,Negative,0.7615450620651245,Positive,0.9858078956604004
2022-09-12T17:15:36.124Z,No short-term solutions to inflation,"Expectations of a drop in US consumer price index, but Fed’s rate-raising policy likely to continue",Neutral,0.9972977042198181,Negative,0.9982377290725708
2022-09-12T16:26:43.459Z,UK economy stagnates as cost of living crisis hits spending,"Output was flat in the three months to July, falling short of analysts’ expectations ",Negative,0.9999992847442627,Negative,0.9999998807907104
2022-09-12T15:08:35.654Z,Ukraine’s war economy urgently needs more international support,The budget deficit is widening but the central bank cannot just print money to cover it,Neutral,0.9721377491950989,Negative,0.894052267074585
2022-09-12T11:31:35.989Z,China’s emergency lending threatens to undo progress on debt relief Premium content,"Plus: the late Queen Elizabeth’s brief, bold foray into trade policy on behalf of the Commonwealth",Negative,0.9998388290405273,Neutral,0.9498786330223083
2022-09-12T11:21:33.573Z,EU set to ban products made using forced labour,Move could strain relations with Beijing in light of allegations about working conditions in Xinjiang,Negative,0.7107492089271545,Negative,0.9996428489685059
none,none,none,0,0.0,0,0.0
2022-09-12T10:06:17.120Z,FirstFT: King Charles aims to unite UK as he embarks on tour of nations ,"Plus, Biden calls on Americans to defend democracy, and Kyiv’s lightning offensive",Neutral,0.9999985694885254,Positive,0.9981533885002136
2022-09-12T04:00:48.446Z,Who will pay for the shift from efficiency to resilience? ,Western politicians want companies to foot the bill for post-neoliberal economics,Neutral,0.9945841431617737,Neutral,0.9998940229415894
2022-09-12T03:00:47.349Z,Sabine Weyand: ‘The EU found out we are dependent on Russia. We can’t afford that’        ,Europe’s director-general of trade has discovered that assertiveness pays — and that economic ties can mask vulnerabilities,Neutral,0.9995136260986328,Neutral,0.5222982168197632
2022-09-12T03:00:47.344Z,Will the Fed really sell its mortgage bonds next year?,Predictability and principles should win,Neutral,0.9982160925865173,Positive,0.9999998807907104
none,none,none,0,0.0,0,0.0
2022-09-12T03:00:47.249Z,Brussels offers to reduce Northern Ireland border checks,EU’s Brexit chief ‘encouraged’ by UK intention to seek negotiated settlement on trade ,Neutral,0.9999215602874756,Neutral,0.996798574924469
2022-09-11T13:58:39.257Z,"Europe needs a more robust optical fibre supply chain, says Corning chief",Demand has surged over the past three years driven by the rollout of 5G infrastructure,Neutral,0.9626542925834656,Positive,0.9999997615814209
none,none,none,0,0.0,0,0.0
2022-09-11T08:00:33.640Z,Did US inflation ease again in August?,Market Questions is the FT’s guide to the week ahead,Negative,0.6229608058929443,Neutral,0.991395890712738
2022-09-11T04:00:33.999Z,China emerges as IMF competitor with emergency loans to at-risk nations,"Pakistan, Sri Lanka and Argentina have together received more than $32bn since 2017, data show ",Positive,0.9271016716957092,Neutral,0.9983215928077698
2022-09-09T19:20:02.087Z,Fed governor backs ‘significant increase’ in benchmark rate,"Resilient economy gives officials the ‘flexibility to be aggressive’ against inflation, says Christopher Waller",Neutral,0.7438954710960388,Positive,0.9995357990264893
2022-09-09T19:00:12.841Z,EU sounds ‘full mobilisation’ after Kremlin shuts pipeline,Some analysts believe Russia’s pressure campaign began to lose its potency this week,Neutral,0.9985542893409729,Negative,0.9999986886978149
2022-09-09T14:45:01.547Z,Five EU states vow to introduce minimum corporate tax ,"Germany, France, Italy, Spain and Netherlands say they will implement OECD deal despite Hungarian opposition",Neutral,0.9916720986366272,Neutral,0.9999759197235107
none,none,none,0,0.0,0,0.0
2022-09-09T10:33:32.461Z,FirstFT: King Charles III to address a nation in mourning,Tributes paid to the UK’s longest-serving monarch,Neutral,0.9999616146087646,Neutral,0.9998424053192139
2022-09-09T10:26:27.769Z,The great British housing wealth divide ,The over-65s hold 47 per cent of housing equity and 7.4mn ‘extra’ bedrooms. Could the cost of living crisis change things?,Neutral,0.9996787309646606,Neutral,0.643812894821167
2022-09-09T07:31:15.692Z,India restricts rice exports as commodity prices surge,Decision follows sharp rise in food prices due to Russia’s invasion of Ukraine and Covid pandemic,Neutral,0.777134358882904,Negative,0.9997532963752747
2022-09-09T07:17:47.324Z,Asos warns on slowdown as inflation squeezes spending power,UK fast-fashion retailer says full-year profits will be at lower end of guidance,Negative,0.9999984502792358,Negative,0.9999914169311523
2022-09-09T04:48:52.358Z,US lawmakers warn Apple on using Chinese group’s chips in new iPhone,Tech company accused of ‘playing with fire’ if it buys data storage components from YMTC,Neutral,0.9984121322631836,Negative,0.7243451476097107
2022-09-09T04:00:13.060Z,What is your personal inflation rate? ,Our free online calculator reveals the pinch points in your budgets ,Neutral,0.9998747110366821,Neutral,0.9999979734420776
2022-09-09T01:29:17.077Z,Chinese park pleads for live chickens to stop tigers starving in lockdown,Zoo asks for food as zero-Covid policy threatens supplies for endangered animals,Neutral,0.9993700385093689,Negative,0.8086719512939453
