Date,world-uk_Titles,world-uk_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-01-30T05:00:47.378Z,The growing tensions around spinouts at British universities ,Millions of pounds are being invested to turn scientific research into global companies. But some founders say they have to give up too much equity,Negative,0.954593300819397,Neutral,0.9998587369918823
2023-01-30T05:00:47.373Z,UK braced for biggest day of strikes this winter,"Workers from rail, teaching and university sectors to walk out on February 1 in co-ordinated action over pay",Negative,0.8576464056968689,Neutral,0.9999256134033203
2023-01-30T00:05:00.750Z,UK sets out plans to raise disclosure standards for pensions industry,Value-for-money test proposals will affect millions of retirement savers ,Neutral,0.9993267059326172,Neutral,0.9995637536048889
2023-01-30T00:01:46.624Z,Lobby group calls for slimming down of UK’s ‘door-stopper’ annual reports,Quoted Companies Alliance says disclosure requirements are drain on resources of smaller companies,Neutral,0.999968409538269,Neutral,0.9999566078186035
2023-01-30T00:01:46.623Z,"Sunak’s NHS crisis plan to provide more ambulances, hospital beds and care at home",Blueprint relies on ‘virtual’ wards and improved community care to alleviate bottlenecks,Neutral,0.9992108345031738,Positive,0.9811169505119324
2023-01-30T00:01:46.621Z,UK company profit warnings up 50% last year,Combination of rising costs and falling consumer confidence hit British business,Positive,0.9999992847442627,Negative,0.9999982118606567
2023-01-29T18:53:41.448Z,Can Rishi Sunak move on from the era of ‘Tory sleaze’?,The PM has sacked Nadhim Zahawi for breaching the ministerial code but other problems remain in his in-tray,Neutral,0.9997095465660095,Negative,0.9999622106552124
2023-01-29T15:00:46.290Z,Will the Fed’s rate decision bring it closer to achieving a ‘soft landing’?,Market Questions is the FT’s guide to the week ahead,Neutral,0.9986271858215332,Neutral,0.991395890712738
2023-01-29T14:00:46.244Z,Another threat to UK media freedom,A loosely worded bill conflates journalists and whistleblowers with spies,Negative,0.9999845027923584,Neutral,0.999981164932251
2023-01-29T13:15:49.093Z,Zahawi affair raises doubts over Sunak’s ruthlessness,Sometimes political leadership requires acting on gut instinct rather than sheltering behind investigations,Negative,0.9868173003196716,Neutral,0.9999384880065918
2023-01-29T13:00:46.280Z,Beware hollowing out the City of London,Kitschy residential tower blocks are upsetting the historic balance of the capital’s financial district ,Neutral,0.9990631937980652,Neutral,0.9999986886978149
none,none,none,0,0.0,0,0.0
2023-01-29T12:09:57.181Z,Nuclear industry calls for new UK reactors as ‘matter of priority’,Government warned not to ‘sleepwalk into delays’ over developing next-generation power projects,Neutral,0.9914522171020508,Negative,0.9999797344207764
2023-01-29T10:23:13.932Z,Nadhim Zahawi sacked as Tory party chair over his tax affairs ,UK prime minister intervenes after ethics adviser finds serious breaches of ministerial code,Neutral,0.9999607801437378,Neutral,0.9716417789459229
2023-01-29T05:00:33.879Z,A new generation refuses to keep quiet on age discrimination at work ,Staff willingness to whistleblow is finally shining a light on employers who tolerate such practices,Negative,0.9796159267425537,Positive,0.9944909811019897
2023-01-29T05:00:33.857Z,Investors wait for signs the BoE’s heavy lifting is done,Rate rise is factored in but analysts are split on when the economy will have cooled enough,Negative,0.814996063709259,Negative,0.8629291653633118
none,none,none,0,0.0,0,0.0
2023-01-29T04:55:33.427Z,Four cultural spots to hit this spring ,"Pack your bags for everything, from hip-hop in Manhattan to Vermeer in Amsterdam or Hepworth in St Ives",Neutral,0.8242424726486206,Neutral,0.9999927282333374
2023-01-28T14:00:39.987Z,UK tech start-ups hasten overseas expansion after R&D tax cuts,Move threatens Britain’s standing as a tech hub and government ambitions to grow the sector,Positive,0.8790696263313293,Negative,0.9999572038650513
none,none,none,0,0.0,0,0.0
2023-01-28T14:00:39.985Z,Britishvolt collapse prompts calls for shake-up of UK subsidy policies ,"More must be done to attract investment that will be vital to energy transition, say industry insiders",Neutral,0.7025003433227539,Neutral,0.9871483445167542
2023-01-28T13:22:23.679Z,Climate graphic of the week: Northern Asia suffers extreme cold ,"Arctic freeze sweeps across large parts of China, Japan and Korea",Negative,0.9999929666519165,Neutral,0.9999744892120361
2023-01-28T05:00:45.000Z,Zahawi £5mn tax scandal tests Sunak,Labour’s Sir Keir Starmer attacked Rishi Sunak as ‘weak’ as calls escalated for the …,Neutral,0.9998646974563599,Negative,0.999893307685852
2023-01-28T05:00:40.490Z,"Tom Nairn, political theorist, 1932-2023","He was best known for his writing on the fragmenting of the British union, which he viewed as inevitable",Neutral,0.9991003274917603,Neutral,0.9998444318771362
2023-01-28T05:00:40.220Z,"Carbon counter: heat pumps are a greener, costlier option Premium content",Choice will be determined by the relative competitiveness of gas and power going forward,Neutral,0.981105387210846,Neutral,0.999993085861206
none,none,none,0,0.0,0,0.0
2023-01-28T05:00:40.218Z,Rollout of overseas power link leaves UK reliant on neighbours for energy,Interconnectors make renewables’ output more reliable but are vulnerable to security threats,Neutral,0.999643087387085,Negative,0.9599231481552124
2023-01-27T21:00:39.459Z,BBC chair in the spotlight over Boris Johnson loan row,Richard Sharp’s links with former PM bring renewed scrutiny of broadcaster’s impartiality,Neutral,0.9999830722808838,Negative,0.9626070261001587
2023-01-27T21:00:39.452Z,HMRC admits errors in responses to FoI requests over ministerial probes,UK tax authority apologises for wrongly stating no ministers were under investigation — when Nadhim Zahawi was,Neutral,0.9585327506065369,Neutral,0.5427879691123962
2023-01-27T20:43:38.751Z,Business complains Hunt’s UK growth plan lacks new policies,Lobby groups express disappointment with chancellor’s ‘empty’ keynote speech ,Negative,0.9988425970077515,Neutral,0.9999912977218628
2023-01-27T19:07:42.521Z,UK mobilises top officials as progress made in N Ireland protocol talks,Insiders say outline of framework agreement on post-Brexit trade is crystallising ,Neutral,0.9984614849090576,Neutral,0.999958872795105
2023-01-27T18:15:39.550Z,Jeremy Hunt’s big vision fails to lift spirits of UK business,"Also in this newsletter: US consumer spending falls, suitors for Britishvolt, boost for emerging markets",Negative,0.9999942779541016,Positive,0.8107475638389587
2023-01-27T18:00:39.610Z,How not to handle classified documents: a masterclass,"From Trump to Biden to a Kent bus stop, the inability to treat top secret material correctly is on the rise",Neutral,0.9999246597290039,Negative,0.9999505281448364
2023-01-27T18:00:39.606Z,Sunak’s failure to sack Zahawi adds insult to all our injuries,Tax avoidance and asset-boosting policies contribute to the widespread view that politicians can’t be trusted,Negative,0.9980961680412292,Neutral,0.9668139815330505
2023-01-27T17:47:51.826Z,Hunt insists HS2 rail line will terminate in central London,Chancellor rejects reports that project will finish on outskirts of capital to save money,Neutral,0.9969593286514282,Neutral,0.5995842218399048
2023-01-27T17:05:50.285Z,MPs demand changes to sweeping UK national security bill,Potential threats to journalists and whistleblowers for possessing ‘protected information’ among concerns,Neutral,0.9519470930099487,Negative,0.9997491240501404
2023-01-27T16:47:56.424Z,UK farmers stop recruiting Nepalese workers after exploitation warning ,Halt to hiring from south Asian nation will exacerbate labour shortages,Negative,0.9935524463653564,Negative,0.9998766183853149
2023-01-27T16:21:02.206Z,Safe haven? How the asylum system lost vulnerable children ,Charities fear criminal gangs are exploiting young people housed in ‘temporary’ hotel accommodation,Negative,0.9903625845909119,Neutral,0.9998611211776733
2023-01-27T14:10:42.273Z,Probation failures have deep roots and horrific consequences ,Minimal reorganisation could revive the public service and reduce such tragedies as Zara Aleena’s murder,Negative,0.99997878074646,Neutral,0.6201612949371338
2023-01-27T12:38:45.265Z,Australian battery group tops shortlist to buy Britishvolt ,Consortium of existing investors also among the five suitors still in running for collapsed UK start-up,Positive,0.691643238067627,Negative,0.6653859615325928
none,none,none,0,0.0,0,0.0
2023-01-27T09:32:47.152Z,Hunt talks up post-Brexit Britain as he sets scene for Budget,"Global race to lead green transition hinders UK growth plans, as the US and EU step up investment ",Neutral,0.9999983310699463,Negative,0.9999990463256836
2023-01-27T05:00:48.105Z,Census data alone is not enough to map the trans community,The new information is important but many are still afraid to be counted,Neutral,0.9999876022338867,Neutral,0.9954447746276855
2023-01-27T05:00:47.989Z,How London’s property market became an inheritocracy,"Without inherited wealth or a leg-up from the Bank of Mum and Dad, prospective first-time buyers are forced to abandon dreams of home ownership ",Neutral,0.9953645467758179,Negative,0.77737957239151
2023-01-27T05:00:47.847Z,Is this the start of a great buy-to-let sell-off?,"Landlords are facing higher mortgage costs, slowing house price growth and looming legislation ",Neutral,0.9341031908988953,Negative,0.9999982118606567
none,none,none,0,0.0,0,0.0
2023-01-27T05:00:47.812Z,Bonus season 2023: how does yours measure up?  ,"Banks take knife to bonus pools, but some traders still hopeful of bumper payouts ",Neutral,0.9998950958251953,Neutral,0.6386135816574097
2023-01-27T04:00:47.683Z,The UK led the world in open banking — and then got left behind,A genuine tale of innovative success risks stagnating as global imitators push adoption harder,Neutral,0.8305048942565918,Negative,0.9999903440475464
none,none,none,0,0.0,0,0.0
2023-01-26T23:29:12.393Z,Hunt to defy Tory critics by rejecting calls for tax cuts,UK chancellor to stress in speech to tech investors that cutting inflation remains his priority,Negative,0.9966734647750854,Neutral,0.8284367322921753
2023-01-26T20:00:46.775Z,Worsening VAT registration cliff edge prompts calls for UK reform,Data show number of SMEs holding back growth to avoid tax has increased in recent years ,Neutral,0.7753857374191284,Negative,0.8028955459594727
2023-01-26T19:49:53.166Z,Tories told to focus on ‘narrow path’ to election victory,Strategy guru Isaac Levido briefs Rishi Sunak’s cabinet on plan for defying 20-point poll deficit and beating Labour,Neutral,0.9999473094940186,Neutral,0.9999814033508301
2023-01-26T19:32:12.379Z,"Nearly £15bn wasted on Covid PPE, says UK spending watchdog","Health department failed to complete an ‘effective stock count’ of pandemic medical items, report finds",Neutral,0.9998550415039062,Negative,0.9956055283546448
2023-01-26T19:00:46.745Z,Small UK companies fear ‘brutal’ year as ministers scale back energy subsidies,SMEs claim lack of support from suppliers has left them more exposed to soaring gas and electricity costs ,Negative,0.9013778567314148,Negative,0.9999830722808838
none,none,none,0,0.0,0,0.0
2023-01-26T18:27:33.881Z,UK taxpayer faces losses after companies backed by Future Fund fail,"Scheme issued 1,190 companies with convertible loans worth £1.14bn during coronavirus pandemic",Negative,0.9999731779098511,Neutral,0.9999910593032837
2023-01-26T17:05:14.476Z,3i: market discounts toppy valuation for European retail investment  Premium content,Shares in UK listed group increase 9% on Thursday ,Neutral,0.9914553761482239,Positive,0.9995412826538086
2023-01-26T17:01:46.849Z,How the new fund leaves universities feeling short-changed Premium content,"Plus, Eurotunnel warns Brexit is hitting its business ",Neutral,0.9863194227218628,Negative,0.7476335167884827
2023-01-26T16:51:47.836Z,"Asda puts 300 jobs at risk and 4,000 face pay cuts ","Supermarket announces changes to night shifts, in-store Post Office shops and pharmacies ",Negative,0.5004594326019287,Neutral,0.999762237071991
2023-01-26T16:20:50.417Z,Shell reviews UK and EU household energy supply businesses,Oil and gas major cites ‘tough market conditions’ as it considers withdrawal from retail sector  ,Neutral,0.9999346733093262,Negative,0.9955637454986572
2023-01-26T15:15:38.862Z,UK food and toiletries face scrutiny over ‘green’ claims,Competition watchdog to look into potential greenwashing in sale of household essentials,Negative,0.5337077975273132,Neutral,0.9884184002876282
2023-01-26T15:13:25.899Z,Pressure mounts on Nadhim Zahawi over his tax affairs,HMRC head says people do not pay penalties for innocent errors in their tax affairs,Neutral,0.8712611794471741,Neutral,0.9997007846832275
2023-01-26T15:10:23.938Z,UK productivity in 2022 barely higher than in 2019,"Output per hour worked just 1.6% above the average of three years earlier, according to official data",Positive,0.9999924898147583,Positive,0.8944371938705444
2023-01-26T13:19:38.902Z,Royal Mail takes £200mn hit from postal strikes ,Company continues to grapple with fallout from cyber attack ,Negative,0.9968446493148804,Negative,0.9982757568359375
2023-01-26T09:30:17.438Z,Why Trussonomics was doomed: Tories cannot stomach spending cuts,"Sunak presides over a Conservative party incapable of uniting over fiscal policy, but his fear of arguments has not helped",Negative,0.7633029222488403,Negative,0.8813389539718628
2023-01-26T05:00:18.058Z,"Lack of clinical academics threatens NHS research and teaching, say peers",Shortage of doctors with university posts is putting health service on ‘dangerous precipice’,Negative,0.9995723366737366,Negative,0.9999407529830933
2023-01-26T04:00:17.305Z,Ex-UK chancellor Hammond to chair crypto firm Copper,Warning that Britain is falling behind EU rivals as financial centre for digital assets,Neutral,0.9999841451644897,Negative,0.9997736811637878
2023-01-26T00:05:36.013Z,Home Office urged to stop using ‘unlawful’ hotels for child refugees,More than 100 charities want the practice ended after hundreds of minors go missing,Neutral,0.9715239405632019,Neutral,0.9999909400939941
2023-01-26T00:05:19.961Z,British car production falls to lowest level since 1950s,Factory closures and supply chain shortages blamed for 10% drop in vehicle output,Negative,0.9999967813491821,Negative,0.9999998807907104
none,none,none,0,0.0,0,0.0
2023-01-26T00:01:17.322Z,Farmers are caught in England’s post-Brexit identity crisis,"Finances are in peril, with new funding to replace EU-style subsidies still at an early stage of development",Negative,0.7920384407043457,Neutral,0.9982093572616577
2023-01-25T23:30:01.756Z,Bilimoria warns cutting foreign student numbers would be ‘utter madness’,Former CBI president criticises government moves to bring down migration by targeting universities ,Neutral,0.6976534724235535,Negative,0.9851905703544617
2023-01-25T20:35:38.955Z,UK to make ‘failure to prevent fraud’ a criminal offence,Government will target law firms and accountants in new bill,Negative,0.9994543194770813,Neutral,0.9999535083770752
2023-01-25T20:33:29.987Z,"Live news updates from January 25: US and Germany to send tanks to Ukraine, Apple supplier issue profit warning",none,Neutral,0.9988418221473694,0,0.0
none,none,none,0,0.0,0,0.0
2023-01-25T19:15:13.458Z,Sunak warns Transpennine Express it risks losing contract,Prime minister says changes will be made if ‘operator cannot be turned around’ ,Negative,0.999727189540863,Neutral,0.999784529209137
2023-01-25T18:39:55.151Z,Truss to join Tory rightwing clamour for immediate tax cuts,Hunt and Sunak insist their focus is on controlling UK public finances and inflation,Neutral,0.9997288584709167,Neutral,0.9993728995323181
none,none,none,0,0.0,0,0.0
2023-01-25T17:47:09.793Z,UK to probe how Wagner founder hired lawyers despite sanctions,Treasury to review system that allows sanctioned individuals to apply for licences and legal representation ,Negative,0.9976434111595154,Neutral,0.9999386072158813
2023-01-25T17:06:25.098Z,"Schools should teach curiosity, not careerism ",The Department of Education is wrong to suggest that young children should start thinking about future jobs ,Neutral,0.9948223829269409,Negative,0.593049943447113
2023-01-25T16:06:10.525Z,Arm should have cake and eat it,Dual listing FTW,Neutral,0.9998268485069275,Neutral,0.9997386336326599
2023-01-25T15:06:57.156Z,Sunak branded ‘hopelessly weak’ after keeping Zahawi in post,UK prime minister says ‘proper process’ must be followed in probe of Conservative party chair ,Negative,0.9999898672103882,Neutral,0.9999922513961792
2023-01-25T13:46:45.181Z,NS&I raises rates on junior Isas,Interest also increased on adult accounts,Neutral,0.999967098236084,Neutral,0.9970393776893616
none,none,none,0,0.0,0,0.0
2023-01-25T12:27:55.914Z,Careless conservatism is killing Sunak’s effort to save his party,"Hit by a series of mini scandals, the studious prime minister is starting to look weak",Negative,0.5851563811302185,Negative,0.9999986886978149
2023-01-25T09:30:42.867Z,Levelling up: Sunak flounders in giving substance to Johnson’s slogan,New fiscal powers for mayors in England being considered by the Treasury would be a better approach ,Neutral,0.9999459981918335,Neutral,0.8836819529533386
2023-01-25T05:00:43.384Z,Amazon warehouse workers set for first UK strike,Action by 300 staff in Coventry represents a milestone in the efforts of unions to establish a foothold in logistic sector,Neutral,0.8581781983375549,Positive,0.9999996423721313
2023-01-25T04:00:42.783Z,Oxford-Cambridge Arc revived via new British regional partnership ,Sunak offers renewed backing for plan to develop ‘UK Silicon Valley’ after it was shelved by Johnson government  ,Neutral,0.987217366695404,Neutral,0.9915149211883545
2023-01-25T00:03:00.492Z,UK regulator criticises City preparations for new consumer rules,"FCA says some banks, insurers and asset managers will ‘struggle’ to meet June deadline",Negative,0.9999517202377319,Negative,0.9999865293502808
2023-01-25T00:01:42.466Z,UK infrastructure bank criticised for misdirecting project funding,MPs accuse lender of lacking ‘strategic vision’ of where to target investment,Negative,0.9999985694885254,Negative,0.9092079401016235
2023-01-24T20:04:01.987Z,From Iraqi oilfields to Tory HQ: how Nadhim Zahawi mixed business and politics ,The UK Conservative party chair’s tax travails are the latest chapter in a career that has brought him great wealth,Neutral,0.9985407590866089,Positive,0.9999918937683105
2023-01-24T19:27:45.846Z,Sunak to face renewed calls to fire Zahawi over £5mn tax dispute,Labour to question why UK PM did not find out earlier about Tory chair’s penalty payment,Negative,0.8109790086746216,Negative,0.9647515416145325
2023-01-24T19:26:22.584Z,Hunt examines new fiscal powers for mayors in England,Ministers want to give local areas greater flexibility over how money is spent,Neutral,0.9999222755432129,Neutral,0.8766719102859497
2023-01-24T18:01:59.637Z,"Live news updates from January 24: Germany to send Ukraine tanks , US sues Google over ad ‘dominance’",none,Negative,0.9987592697143555,0,0.0
2023-01-24T17:36:22.971Z,UK forced to reconsider £1.4bn English Channel electricity cable project,High Court overturns government decision to block subsea interconnector from Portsmouth to Normandy,Neutral,0.9807189702987671,Neutral,0.94134122133255
2023-01-24T17:22:48.843Z,When does HMRC charge a 30 per cent penalty over a tax dispute?,"The more serious the error, the higher the charge by UK taxation authority",Neutral,0.9945060610771179,Negative,0.928138017654419
2023-01-24T16:41:00.210Z,"Fire and rehire should be ‘absolute last resort’, UK warns",Code of practice aims to protect workers from threats of dismissal over new employment terms ,Neutral,0.9940798282623291,Neutral,0.9000604152679443
2023-01-24T16:22:31.802Z,UK competition watchdog to ease rules on climate change action,Regulator to broaden exemption for companies collaborating on initiatives that will limit global warming,Neutral,0.9213272333145142,Neutral,0.853019118309021
none,none,none,0,0.0,0,0.0
2023-01-24T13:32:24.377Z,Eurostar boss says peak trains are left a third empty because of post-Brexit passport delays,Doubts raised over expansion despite return of profits and passengers after lifting of travel restrictions,Negative,0.9999481439590454,Negative,0.9924772381782532
2023-01-24T12:53:18.059Z,UK business confidence hits two-year low as recession fears mount ,Purchasing managers’ index drops more than expected by economists as downturn takes hold,Negative,0.9993740916252136,Negative,0.9999825954437256
2023-01-24T09:30:20.874Z,Sunak is the political equivalent of a painkiller,Tory party chair hangs on to post as one of the government’s few remaining proven and competent administrators,Neutral,0.994667649269104,Neutral,0.9998794794082642
2023-01-24T08:54:44.257Z,UK public sector borrowing more than doubles in December,Energy support schemes drive up figures as ONS report shows highest borrowing since monthly records began in 1993,Neutral,0.9941323399543762,Positive,0.9999990463256836
none,none,none,0,0.0,0,0.0
2023-01-24T05:00:21.928Z,Britain is losing its chance to become a life sciences superpower,Short-termism and suspicion in parts of government risk our valuable future in precision medicine,Negative,0.999990701675415,Negative,0.6515514850616455
2023-01-24T05:00:21.426Z,Trouser design would benefit from more open discussion of the crotch ,Let’s not be shy about this intimate ingredient of good tailoring ,Positive,0.9999732971191406,Neutral,0.9939111471176147
none,none,none,0,0.0,0,0.0
2023-01-24T05:00:21.414Z,How (not) to explain economics to the public,The UK chancellor’s attempt to do so risked exacerbating an already significant deficit of trust and understanding,Neutral,0.9998942613601685,Negative,0.9994499087333679
2023-01-24T04:00:21.117Z,It is time for a boardroom entente at UK plc,Tension between FTSE boards and their investors seems more symptom than cause of the London market’s woes,Neutral,0.9999899864196777,Negative,0.9859914183616638
2023-01-24T00:06:24.783Z,Grosvenor Square’s original US embassy building gets the poshest — and most discreet — of residential makeovers,Neo-Georgian facade and Joe Kennedy’s replica of the White House Oval Office among the period features expertly preserved in conversion to luxury apartments,Neutral,0.999990701675415,Neutral,0.9998544454574585
2023-01-24T00:00:16.906Z,"UK ministers should end ‘fiction’ of inflation-linked fuel duty rises, say MPs",Treasury committee argues move would help fiscal watchdog improve forecasting of public finances,Neutral,0.9964583516120911,Positive,0.9986696243286133
2023-01-23T20:05:31.438Z,Rishi Sunak faces big test of his commitment to ‘integrity’,Much rides on the PM’s response to allegations against the Tory party chair and the BBC chair  ,Neutral,0.9963111281394958,Negative,0.9175466895103455
none,none,none,0,0.0,0,0.0
2023-01-23T19:01:32.483Z,UK to propose carbon border tax as part of steel industry aid package,Chancellor Jeremy Hunt agrees to consult on ways to level playing field against foreign competitors,Neutral,0.6084423661231995,Neutral,0.9999078512191772
2023-01-23T18:58:26.497Z,"‘Questions need answering’ over Zahawi tax affairs, says Sunak",Ethics inquiry opened into Tory party chair while head of BBC faces twin probes into appointment ,Neutral,0.998394787311554,Neutral,0.9999778270721436
2023-01-23T18:16:47.995Z,Rishi Sunak’s government of disorder,There are echoes of the Major years in a cabinet running short of ideas and authority,Neutral,0.9970391988754272,Neutral,0.9982796907424927
2023-01-23T17:20:41.948Z,Politicians are unhealthily obsessed with getting to zero,The key to making sensible policy is to be honest about the trade-offs involved,Negative,0.9973529577255249,Neutral,0.9999102354049683
2023-01-23T17:11:56.916Z,Labour vows to rebuild international reputation of ‘isolated’ UK,Shadow foreign secretary says repairing relations with the EU will be a priority if elected,Positive,0.9999301433563232,Neutral,0.9998007416725159
2023-01-23T16:49:23.962Z,Burkina Faso orders French troops to leave the country,Military junta says domestic forces will defend against Islamists amid claims of ties to Russia,Neutral,0.9911004900932312,Neutral,0.9980928301811218
2023-01-23T16:41:30.737Z,Sunak orders ethics adviser to investigate Zahawi’s tax affairs,UK government also faces crisis over allegations BBC chair Richard Sharp helped Boris Johnson secure a private loan,Neutral,0.998214840888977,Negative,0.9999854564666748
2023-01-23T15:00:01.860Z,Ofgem warns energy suppliers to help struggling customers or face penalties,UK regulator to investigate companies forcibly switching households on to prepayment meters,Negative,0.9999871253967285,Neutral,0.9937577247619629
2023-01-23T12:52:13.416Z,ONS oh noes,"“Contrary to our earlier statement, Britain sucks”",Neutral,0.9992232322692871,Neutral,0.9941190481185913
2023-01-23T09:50:27.347Z,BoE warns insurers over ability to sell down assets in a crisis,Prudential Regulation Authority’s stress test of 16 life insurers finds their assumptions ‘optimistic’ ,Negative,0.9999876022338867,Neutral,0.6500635743141174
2023-01-23T09:30:11.592Z,"Zahawi may not only be embarrassing for Sunak, but damaging ","Tory party chair’s exit surely can’t be avoided, and risks exposing the prime minister to Labour’s favoured attack lines",Negative,0.9999767541885376,Negative,0.9968637228012085
2023-01-23T05:16:45.361Z,"Live news updates from January 23: Microsoft invests in OpenAI, Sunak urged to join NHS talks",none,Neutral,0.9999923706054688,0,0.0
2023-01-23T05:00:37.252Z,English councils: the budget cuts that are threatening ‘levelling up’ ,Whitehall is offering new regeneration funds to local governments but many are struggling with the impact of inflation and the legacy of austerity,Negative,0.9379538297653198,Negative,0.999988317489624
2023-01-23T04:00:35.943Z,Bank of England expected to keep up interest rate rises,"Analysts highlight case for further monetary tightening, despite some weak economic data ",Positive,0.9554811716079712,Negative,0.6826598048210144
none,none,none,0,0.0,0,0.0
2023-01-23T04:00:35.942Z,UK begins post-Brexit review of EU’s investor fund regulation ,Divergence on two sides’ rule books could add bureaucracy and cost,Neutral,0.9999101161956787,Negative,0.7832595705986023
2023-01-23T04:00:35.941Z,Ambulance workers in England and Wales to go on strike again,Health secretary Steve Barclay says NHS will suffer inevitable disruption from walkout,Neutral,0.9677851796150208,Negative,0.9999973773956299
2023-01-23T00:02:06.409Z,Sunak accused of burdening UK economy with legislative ‘chaos’,"CBI boss Tony Danker to attack PM’s plan to cull EU laws, as he calls for policies to promote economic growth",Negative,0.994110643863678,Neutral,0.9849205613136292
2023-01-23T00:01:59.462Z,CBI chief urges UK to counter US and EU ‘arms race’ on green subsidies,Tony Danker warns that Britain is falling behind rival nations in investing in green technology,Neutral,0.9996733665466309,Negative,0.8852046132087708
none,none,none,0,0.0,0,0.0
2023-01-22T23:49:47.423Z,Pressure mounts on Zahawi to clear up questions on tax affairs,Some Tory MPs question whether he can survive as Conservative party chair,Negative,0.9247336983680725,Neutral,0.8086364269256592
2023-01-22T19:10:59.537Z,Labour calls for probe into BBC chair’s link in Johnson loan guarantee,"Former Goldman banker Richard Sharp denies wrongdoing, saying he ‘simply connected’ guarantor to former PM",Neutral,0.9998036026954651,Negative,0.8614115118980408
none,none,none,0,0.0,0,0.0
2023-01-22T18:32:56.999Z,National Grid to pay customers to cut power as freezing weather bites UK ,UK electricity network operator has emergency coal-fired plants warm up on expectations of tight supply and demand,Neutral,0.9921932816505432,Positive,0.7519510984420776
2023-01-22T14:13:10.525Z,Are train drivers going to prolong the UK rail strikes?,The Aslef union has historically proved an effective negotiator on pay for its members,Negative,0.990793764591217,Neutral,0.6232418417930603
2023-01-22T05:00:37.665Z,Can Big Tech make livestreams safe? ,The complex challenge of moderating sensitive and potentially explicit live content for children and vulnerable users ,Positive,0.9308076500892639,Negative,0.9966614246368408
2023-01-21T16:52:37.504Z,Zahawi says failure to pay tax was ‘carelessness not deliberate’ ,Labour opposition calls for resignation of Tory chair over ‘murky affair’,Negative,0.96079421043396,Neutral,0.9782151579856873
2023-01-21T14:00:37.450Z,UK government set for payback from Bulb sale to Octopus ,Fall in gas prices expected to cut cost of failed energy company’s rescue by up to £840mn,Neutral,0.9988173842430115,Negative,0.986630380153656
none,none,none,0,0.0,0,0.0
2023-01-21T05:00:20.000Z,What Keir Starmer did at Davos,Rishi Sunak stayed home as Labour’s leader went to woo the global elite,Neutral,0.9985685348510742,Neutral,0.9998553991317749
2023-01-21T05:00:12.356Z,A cakeist manifesto: let us eat what we want,The Food Standards Agency chair faces a wintry reception for her disapproval of unhealthy office treats,Neutral,0.9980897307395935,Negative,0.8798477053642273
2023-01-20T19:44:50.402Z,Sunak agrees to pay fine over not wearing seatbelt,Fixed penalty from police caps a difficult week for UK PM amid levelling-up queries and controversy,Neutral,0.9982971549034119,Negative,0.9999983310699463
2023-01-20T19:42:24.947Z,"Thousands of hospital appointments in England hit by strikes, data show ",Figures come as health leaders warn that patients will face severe disruption during biggest NHS walkout on February 6,Neutral,0.9966474175453186,Negative,0.9992552399635315
2023-01-20T19:33:29.693Z,Labour calls for Nadhim Zahawi to be sacked over tax settlement payment  ,Rishi Sunak under pressure to dismiss minister as fresh revelations come to light,Neutral,0.9998341798782349,Neutral,0.6698855757713318
2023-01-20T19:03:17.925Z,UK police face calls for better oversight after Met serial rapist case,Shocking details of officer ‘hiding in plain sight’ have undermined public confidence in policing,Positive,0.558992326259613,Negative,0.9902160167694092
2023-01-20T18:47:12.696Z,"The Met has a culture of misogyny — to fix this, police must first admit it","Case of David Carrick reveals a force which is rotten, but in denial about the scale of its problems",Neutral,0.9980279803276062,Neutral,0.8319900631904602
2023-01-20T18:20:54.550Z,Plastic recycling scheme delayed to October 2025 for most of UK,"Decision criticised by Greenpeace UK, while retailer body warns postponed deadline still ‘incredibly challenging’",Neutral,0.9214335083961487,Negative,0.9999364614486694
2023-01-20T18:00:11.605Z,Return of London’s Chinatown parade marks revival of business optimism,Local restaurants welcome post-pandemic recovery after bruising period,Positive,0.9976357221603394,Positive,0.9983099699020386
2023-01-20T17:34:51.694Z,Curbing the dangers of the online world,Big Tech faces a legal reckoning on both sides of the Atlantic,Negative,0.9998953342437744,Negative,0.999976396560669
2023-01-20T17:34:11.854Z,Hunt set to sign off on support for UK steel groups,New aid package for British Steel and Tata Steel UK will be tied to green pledges,Neutral,0.9998563528060913,Neutral,0.9999955892562866
2023-01-20T16:55:46.834Z,The Bank of England’s inflation problem is even worse than it looks,CPI calm and carry on,Negative,0.9999361038208008,Neutral,0.9999024868011475
2023-01-20T15:42:51.382Z,UK High Court judge finds ‘striking consensus’ of abuses in Xinjiang ,Justice Dove rejects legal challenge brought against UK government over cotton imports but makes damning assessment,Neutral,0.9753724932670593,Neutral,0.9947634935379028
2023-01-20T15:30:38.762Z,ChatGPT will force school exams out of the dark ages,Too much of our testing regime still remains fixated on being able to regurgitate information,Neutral,0.999991774559021,Neutral,0.9494591951370239
none,none,none,0,0.0,0,0.0
2023-01-20T13:44:13.291Z,Pension regulator must tackle rule-breaking employers  ,The onus on employees to challenge workplace pension problems needs to change,Neutral,0.9974454641342163,Negative,0.9914425015449524
2023-01-20T13:42:46.838Z,Employers confronted over missing pension contributions,Complaints to the ombudsman rise amid concerns over workers at smaller companies,Negative,0.9999794960021973,Negative,0.9998958110809326
