Date,world_Titles,world_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-05-17T04:01:00.682Z,South Africa’s flirtation with Moscow risks billions in US exports,Diplomatic crisis over alleged arms shipments to Russia threatens Pretoria’s prized tariff-free trade access,Neutral,0.9659536480903625,Negative,0.9999792575836182
2023-05-17T04:01:00.673Z,‘Halt button’ hit on drilling in US oil and gas slowdown,New rigs auctioned at bargain prices as demand sags in the shale patch,Negative,0.998765230178833,Negative,0.922120213508606
2023-05-17T04:00:11.000Z,US sues to block drug merger ,Ukraine says it has blocked an unprecedented barrage of Russian missiles over Kyiv,Negative,0.9125400185585022,Neutral,0.9025518298149109
2023-05-17T03:30:59.784Z,Executive course opens doors for Arab Israelis,A pioneering programme aims to help under-represented Arabs progress in business and society  ,Neutral,0.9999727010726929,Positive,0.9979640245437622
2023-05-17T03:00:59.855Z,Barranquilla shakes off industrial past in bid to protect biodiversity,"The Colombian port city is embracing green urban development, from transforming the riverfront to building new parks",Neutral,0.8975066542625427,Neutral,0.9999959468841553
2023-05-17T03:00:59.850Z,Labour’s top union backer to urge Starmer to nationalise UK energy sector,"Unite says taxpayers would benefit from buying up Big Six suppliers, distributors and North Sea oil and gas",Neutral,0.9998100399971008,Positive,1.0
2023-05-17T03:00:59.840Z,The problem with insulating Britain,"Past botched energy efficiency programmes have wrought long-lasting damage, say energy and installation companies",Negative,0.9998175501823425,Negative,0.9999781847000122
2023-05-17T00:30:59.696Z,Australia gears up for ‘defining decade’ with rare budget surplus,"Soaring commodity prices help Labor balance books but bill looms for defence, welfare and energy transition",Neutral,0.9991394281387329,Positive,1.0
2023-05-17T00:00:59.669Z,South Korea gets tough on tech leaks to China,Seoul says US export controls have made Chinese companies more aggressive in acquiring expertise,Negative,0.9999951124191284,Neutral,0.7575709819793701
2023-05-16T23:04:04.940Z,MPs call on UK ministers to regulate crypto like gambling ,"Plans for Financial Conduct Authority to oversee industry should be abandoned, says Treasury committee ",Neutral,0.9986168146133423,Neutral,0.9997087121009827
2023-05-16T23:03:28.058Z,"Make it easier to hire overseas workers, UK ministers told",BCC head Shevaun Haviland claims labour shortages remain despite record net migration,Positive,0.8426994681358337,Negative,0.999215841293335
none,none,none,0,0.0,0,0.0
2023-05-16T23:01:59.813Z,Gauging India’s middle-class opportunity,"With the country now ranked as the world’s most populous nation, the size of its consuming classes is being reassessed ",Positive,0.9983720183372498,Neutral,0.9999794960021973
2023-05-16T22:55:49.376Z,"Live news updates from May 17: Biden ‘confident’ in avoiding default, Russia extends grain export deal",none,Neutral,0.9635211825370789,0,0.0
2023-05-16T22:49:57.821Z,Stellantis warns of factory closure if Brexit deal is not renegotiated,Carmaker says Ellesmere Port facility for manufacturing electric vans is at risk over Rules of Origin tariffs ,Negative,0.9661130309104919,Negative,0.9984720349311829
2023-05-16T22:46:48.359Z,Starmer strives to paint Labour as party of housebuilding ,Opposition leader poised to repeat pledge to bring back housing targets in effort to boost growth,Neutral,0.9999791383743286,Positive,1.0
none,none,none,0,0.0,0,0.0
2023-05-16T22:30:12.358Z,Macron condemns attack on relative after pensions reform protest,Demonstrators allegedly assaulted French president’s great-nephew in Amiens,Negative,0.9052099585533142,Neutral,0.999974250793457
2023-05-16T21:43:17.509Z,UK and EU agree to collaborate over cross-Channel migration,London to work with Frontex border agency in latest sign of easing Brexit tensions,Neutral,0.9999159574508667,Neutral,0.9998397827148438
none,none,none,0,0.0,0,0.0
2023-05-16T21:36:08.111Z,Biden to cut short overseas trip as US debt ceiling talks inch forward,Kevin McCarthy says a deal is possible by the end of the week but cautions there is still ‘a lot of work to do’ ,Neutral,0.5591368079185486,Neutral,0.9987806677818298
2023-05-16T21:31:25.762Z,Millions in UK face loan repayments battle as cost of living rises,Regulator reveals 10.9mn people reported struggling to meet bills and credit payments,Neutral,0.9997521042823792,Neutral,0.653453528881073
2023-05-16T20:32:50.671Z,Russia appears to target US made Patriot system during strike on Kyiv,Ukraine says it brought down all 18 missiles in the ‘exceptional’ barrage against the Ukrainian capital ,Neutral,0.9999141693115234,Neutral,0.9395514726638794
2023-05-16T19:58:07.868Z,Ecuador’s president launches his defence as impeachment trial begins,Guillermo Lasso has been accused of embezzlement in the latest challenge to his presidency of Andean nation,Neutral,0.9999955892562866,Negative,0.9474849104881287
2023-05-16T19:24:42.944Z,Labour demands full investigation into Teesside freeport project,Lisa Nandy raises ‘very serious’ concerns over financing of government’s flagship scheme after FT investigation,Neutral,0.9997150301933289,Negative,0.9996637105941772
none,none,none,0,0.0,0,0.0
2023-05-16T18:34:46.540Z,"High levels of UK migration put strain on housing, says Gove",Levelling up secretary says limit should apply to number of non-UK nationals arriving in Britain,Negative,0.9999971389770508,Neutral,0.9999817609786987
2023-05-16T18:20:36.577Z,Ex-Apple engineer accused of stealing trade secrets and fleeing to China,Case is among several announced on Tuesday over alleged crimes including export violations and smuggling,Negative,0.8186644911766052,Negative,0.9879180788993835
2023-05-16T18:07:28.757Z,Bosses of failed US banks refuse to hand back millions of dollars in pay,Silicon Valley Bank and Signature Bank executives grilled during Senate hearing,Negative,0.8587367534637451,Neutral,0.9999376535415649
2023-05-16T17:45:00.664Z,What to expect as US nears ‘unthinkable’ debt default,Treasury secretary Janet Yellen has warned the government may run out of cash as early as June 1,Negative,0.9837862849235535,Negative,0.8870590925216675
2023-05-16T17:33:53.284Z,OpenAI chief says new rules needed to guard against AI risks,"Sam Altman, co-founder of start-up behind ChatGPT, issues warning in first appearance before US Congress",Neutral,0.9904220104217529,Neutral,0.9986498951911926
2023-05-16T17:27:49.525Z,Greece’s economic revival is still a work in progress,Athens’ rise from the debt crisis is impressive but the next government must build on it,Positive,0.9587408900260925,Positive,0.9997696280479431
2023-05-16T17:26:35.743Z,Germany jails jewellery robbers for spectacular €116mn raid,Five members of notorious Remmo family gang lifted items from Dresden museum,Neutral,0.999884843826294,Neutral,0.9999816417694092
2023-05-16T16:45:56.230Z,France issues arrest warrant for Lebanon central bank chief,Riad Salameh failed to appear before Paris investigators over corruption and money-laundering,Neutral,0.9980880618095398,Negative,0.998145341873169
2023-05-16T16:43:39.361Z,Ukraine detains Supreme Court chief justice on suspicion of bribery,Kyiv tries to demonstrate anti-corruption credentials as part of its Nato and EU membership bids,Neutral,0.62772536277771,Neutral,0.9993922710418701
2023-05-16T15:34:36.620Z,Nurses union chief to meet UK health secretary amid pay dispute deadlock ,Royal College of Nursing’s Pat Cullen says she will ‘state the case’ for her members to Steve Barclay,Neutral,0.9814226627349854,Neutral,0.9999829530715942
2023-05-16T15:01:24.741Z,How Erdoğan beat the odds: Turkey’s election in charts,President held together a coalition of conservative voters despite problems with economy  ,Neutral,0.9941125512123108,Neutral,0.6458169221878052
2023-05-16T15:00:58.156Z,"Live news updates from May 16: Pfizer raises $31bn in bond sale, Russian oil exports hit post-invasion high",none,Neutral,0.523857057094574,0,0.0
2023-05-16T14:35:44.704Z,Sunak faces ire of Brexiters after ditching ‘trivial’ EU-era laws,Former Ukip leader Nigel Farage joins Tory Eurosceptics criticising list of rules to be repealed this year,Neutral,0.9989004135131836,Neutral,0.968874990940094
2023-05-16T14:30:10.731Z,Russia’s economic war with the west moves to a new frontline,European companies are at risk of losing assets with little or no compensation as the Kremlin retaliates against sanctions,Neutral,0.9154796004295349,Negative,0.9999439716339111
none,none,none,0,0.0,0,0.0
2023-05-16T13:45:48.641Z,France in push to promote homegrown green industry,Macron seeks to introduce subsidy tweaks and tax credits that would help environment and boost jobs,Neutral,0.9963003396987915,Positive,0.9999985694885254
2023-05-16T12:55:22.818Z,French authorities seek €2.5bn from banks over tax fraud probe,France for the first time gives figure for the losses from so-called cum-cum trades,Neutral,0.997403085231781,Neutral,0.8803449273109436
2023-05-16T12:32:01.405Z,America is hurt by its debt ceiling theatre of the absurd,The only reason a default is conceivable is the depth of disagreement in the country ,Negative,0.999997615814209,Negative,0.9815725088119507
2023-05-16T12:02:19.897Z,VW receives Kremlin approval to sell Russian assets,Cut-price deal shows challenges western companies face when exiting the country,Neutral,0.6207714080810547,Negative,0.9995840191841125
none,none,none,0,0.0,0,0.0
2023-05-16T12:01:43.359Z,UK regulator’s chiefs defend decision to block Microsoft-Activision merger,Top executives at CMA argue that scrutiny of deals does not create ‘hostile’ environment for tech groups,Neutral,0.9957295060157776,Neutral,0.9592641592025757
2023-05-16T11:49:42.701Z,Don’t blame the elites alone for populism,"The refusal to see fault in the public isn’t generous, it is infantilising",Neutral,0.9990346431732178,Neutral,0.5133192539215088
none,none,none,0,0.0,0,0.0
2023-05-16T11:36:10.246Z,Oxford university drops Sackler name from buildings after investigation,Decision comes at end of review instigated by new vice-chancellor Irene Tracey,Neutral,0.9999657869338989,Neutral,0.9999700784683228
2023-05-16T11:23:26.960Z,Russian oil exports hit post-invasion high,"Almost 80% of country’s crude shipments flow to China and India, says IEA",Negative,0.9903709292411804,Neutral,0.999987006187439
2023-05-16T11:00:32.559Z,Tina Satter on why her NSA whistleblower film Reality is stranger than fiction,The director discusses dramatising the extraordinary life of Reality Winner twice before finally speaking to her,Neutral,0.9994681477546692,Neutral,0.9997872710227966
2023-05-16T09:50:31.342Z,UK wage growth shows little sign of easing,Increase in public sector earnings hits 20-year high of 5.6%,Negative,0.9991070628166199,Positive,0.9999997615814209
2023-05-16T09:40:26.732Z,UK competition tsar calls for crackdown on utilities ‘ripping off’ customers,"Shareholders in water and energy monopolies should receive steady but unspectacular returns, says government adviser",Neutral,0.9977021813392639,Positive,0.9998505115509033
none,none,none,0,0.0,0,0.0
2023-05-16T09:22:40.599Z,Landsec boss warns of ‘higher for longer’ interest rates,UK landlord’s portfolio value drops nearly 8% as it swings to loss,Negative,0.9903818964958191,Negative,0.9992639422416687
2023-05-16T08:56:06.414Z,FirstFT: Ford to scale back in China ,"Also in today’s newsletter: Doubts over China’s rebound, AI in your pocket and a tour of Freddie Mercury’s treasure trove",Neutral,0.6311637759208679,Neutral,0.999894380569458
2023-05-16T08:30:32.413Z,Marking out the paths to victory ,A big part of Suella Braverman’s speech was about positioning herself for the leadership race. But it comes at a cost for the government,Positive,0.9969655871391296,Neutral,0.9993984699249268
2023-05-16T08:18:05.037Z,The Greek MEGACYCLE,Europe’s new growth tiger,Neutral,0.999397873878479,Positive,0.9994231462478638
2023-05-16T07:47:22.212Z,Japan stock index hits 33-year high as investors warm to Tokyo story,Interest spurred by corporate governance reforms and search for alternative to China,Positive,0.9446228742599487,Neutral,0.9470052123069763
2023-05-16T05:42:39.610Z,China’s economic recovery in doubt as industrial output falls short,Data adds to growing sense that Chinese economy has failed to fully recover after removal of zero-Covid policies,Negative,0.9999983310699463,Negative,0.9999986886978149
2023-05-16T05:30:32.317Z,"The consumer wobbles, a bit Premium content",And more on Uber versus Airbnb,Negative,0.9998871088027954,Neutral,0.9997720122337341
2023-05-16T05:00:32.351Z,Top EU diplomat calls on bloc to court developing countries Premium content,Also in this newsletter: why billions for new EU gas and oil infrastructure will turn out a waste of money,Neutral,0.9999581575393677,Neutral,0.9590954780578613
2023-05-16T04:00:35.519Z,High Court judges invested in tax avoidance schemes ,One of the five judges identified by the FT has ruled on tax avoidance cases,Neutral,0.990931510925293,Neutral,0.9998376369476318
2023-05-16T04:00:35.347Z,Political pushback puts brakes on Brussels’ green agenda,European Commission chief says EU needs to assess its capacity to absorb multiple new environmental laws,Negative,0.9982448816299438,Neutral,0.9998592138290405
2023-05-16T04:00:35.233Z,The case for rethinking fiscal rules is overwhelming,"Rather than exerting useful discipline, they are constraining government investment",Negative,0.8948746919631958,Negative,0.924103856086731
2023-05-16T04:00:35.232Z,Krispy Kreme boss shrugs off UK’s tightening anti-obesity rules,Mike Tattersfield says consumers can be ‘trained’ to look for its doughnuts in different sections of the store,Neutral,0.9956106543540955,Neutral,0.999992847442627
2023-05-16T04:00:35.231Z,Thailand’s Harvard-educated election winner challenges military’s grip,Victory of Pita Limjaroenrat’s progressive Move Forward party represents potential watershed,Neutral,0.8320591449737549,Neutral,0.991743266582489
2023-05-16T04:00:34.982Z,US and EU step up efforts to co-ordinate sanctions policies,Officials set to commit to working more closely on measures ‘to address shared foreign policy goals’,Neutral,0.9897409677505493,Neutral,0.9999206066131592
none,none,none,0,0.0,0,0.0
2023-05-16T04:00:34.981Z,US grabs majority of euro swaps trading after Brexit rift,European traders turn to New York during March market jitters,Neutral,0.9999732971191406,Neutral,0.9999568462371826
2023-05-16T04:00:34.867Z,Ford to scale back China investments amid EV competition from local rivals,Chief executive Jim Farley warns there is no guarantee foreign companies can ‘win’ against local electric-car makers,Negative,0.8013725876808167,Neutral,0.9404981732368469
2023-05-16T04:00:34.864Z,US crypto clampdown pushes exchanges to go offshore,Overseas rivals taking market share with less fear of regulatory reprisals,Neutral,0.9999208450317383,Positive,0.877926230430603
2023-05-16T04:00:34.772Z,Brazil’s Speaker vows to stop Lula going ‘backward’ on reform,Powerful leader of Brazil’s lower house tells FT he will defend market-friendly laws  ,Neutral,0.9992583394050598,Positive,0.9999958276748657
none,none,none,0,0.0,0,0.0
2023-05-16T04:00:34.679Z,"Erdoğan’s ‘unsustainable’ policy risks lira sell-off, warn rating agencies ",Investors increasingly concerned over Turkish president’s insistence that low interest rates cure inflation,Negative,0.9217258095741272,Negative,0.9999710321426392
2023-05-16T04:00:34.673Z,EU urged to crack down on imports of Indian fuels made with Russian oil,Brussels’ chief diplomat says bloc must look at ways to curtail Moscow’s revenues from refined products,Negative,0.9890072345733643,Neutral,0.6797540187835693
none,none,none,0,0.0,0,0.0
2023-05-16T04:00:34.663Z,US executives call for immigration reform to staff manufacturing boom ,Clean energy and chip companies say they need influx of foreign labour for Biden’s re-industrialisation effort,Neutral,0.9996067881584167,Neutral,0.9990025162696838
2023-05-16T04:00:34.647Z,"Egypt’s exchange rate uncertainty stifling business, say entrepreneurs",Industries struggling to fund imports and lure investors amid foreign currency crisis,Negative,0.9999912977218628,Negative,0.9999991655349731
2023-05-16T04:00:34.609Z,Dawn Davis’s gastronomic guide to New York,"The outgoing editor-in-chief of Bon Appétit and Epicurious shares her favourite eateries in the Big Apple, from the theatrical to the cosy",Neutral,0.9999598264694214,Neutral,0.9993079900741577
2023-05-16T00:30:32.123Z,G7 host Japan seeks unity on threat from China,Hiroshima summit tests advanced economies’ ability to jointly respond to challenge from Beijing,Neutral,0.9343608021736145,Neutral,0.6856034994125366
2023-05-15T23:01:32.110Z,UK policing minister pushes for greater use of facial recognition,"Chris Philp expressed desire to expand use of controversial technology in closed door meetings, according to report",Neutral,0.9993964433670044,Neutral,0.9968364238739014
none,none,none,0,0.0,0,0.0
2023-05-15T23:01:32.109Z,Freeze on income tax thresholds set to snare 1 in 7 UK adults,"About 7.8mn people will be paying the 40p rate originally intended for high earners by 2027-28, think-tank calculates",Neutral,0.9975729584693909,Neutral,0.9999929666519165
2023-05-15T23:01:32.105Z,UK retailers raise prices of own-label ranges faster than those of brands,Research shows cost of offerings often marketed as budget surging even as they prove a hit with shoppers ,Positive,0.7853653430938721,Neutral,0.9987711310386658
2023-05-15T22:57:47.245Z,Report faults FBI’s handling of probe into alleged Trump-Russia collusion,Special counsel John Durham releases conclusions from 4-year investigation but does not recommend further legal action,Negative,0.9804463982582092,Neutral,0.9999299049377441
2023-05-15T21:35:27.353Z,Yellen warns of jump in US borrowing costs amid debt ceiling stand-off,Treasury secretary repeats prediction government could run out of money by June 1,Negative,0.9999706745147705,Neutral,0.9999160766601562
2023-05-15T21:31:10.553Z,Downing St refuses to say when Sunak will deliver migration pledge,Pressure mounts on Tories to honour 2019 manifesto promise as inflows tipped to reach record high ,Neutral,0.9999737739562988,Positive,0.9999997615814209
2023-05-15T19:59:36.032Z,Fed’s Barkin sees ‘no barrier’ to higher rates if inflation persists,Richmond president says policymakers should be ‘sensitive’ to financial stability risks,Neutral,0.953164279460907,Neutral,0.9552454352378845
2023-05-15T19:12:37.091Z,Ineos warns UK is taxing North Sea ‘to death’,Owner Sir Jim Ratcliffe calls last year’s windfall levy ‘primitive’ and says investment in country’s biggest oil and gas pipeline network at risk,Neutral,0.7953612208366394,Negative,0.9487693905830383
2023-05-15T18:47:18.391Z,UK Tories jockey for position after local election defeat ,MPs turn their attention to what happens if the party loses power,Neutral,0.9999644756317139,Neutral,0.840311586856842
2023-05-15T18:46:26.942Z,Syrian leader Assad invited to COP 28 climate summit in Dubai ,Move likely to cause disquiet among those expressing disdain for the pace of reconciliation with Damascus,Neutral,0.9999905824661255,Neutral,0.9423279166221619
2023-05-15T18:32:11.679Z,BoE chief economist regrets telling Britons to accept they are poorer,Huw Pill says ‘viral response’ has been unhelpful but maintains that it is necessary to slow spending,Negative,0.9999377727508545,Negative,0.5939573645591736
2023-05-15T17:57:16.382Z,Labour set to reject Sadiq Khan’s demand for London rent controls ,Sir Keir Starmer is not exploring rent freeze or devolving powers in spite of soaring prices in capital,Neutral,0.9792631268501282,Neutral,0.9940359592437744
2023-05-15T17:51:33.427Z,Guy Hands’ property company loses legal case against UK government,Annington to appeal against ruling that upheld defence ministry’s test case to take back ownership of housing for military families ,Negative,0.7420738935470581,Neutral,0.9734049439430237
2023-05-15T17:24:44.495Z,Carmakers’ latest Brexit angst highlights risk of UK falling behind EV battery race ,"There is no planning in UK around sector, but US and EU are throwing money at attracting supply chains including securing critical minerals",Negative,0.9945093989372253,Neutral,0.908014178276062
2023-05-15T17:16:42.343Z,Russian PM to attend business forum in China as bilateral trade rises,Mikhail Mishustin’s visit to Shanghai next week points up Moscow’s growing dependency on Beijing,Neutral,0.9999865293502808,Neutral,0.9853390455245972
none,none,none,0,0.0,0,0.0
2023-05-15T17:15:32.042Z,Brussels praises resilience of EU economy,"Also in this newsletter: Turkey’s Erdoğan set for re-election, EU clears Microsoft deal, and the ‘right to disconnect’",Positive,0.9999809265136719,Neutral,0.9995299577713013
2023-05-15T16:48:38.800Z,Erdoğan holds upper hand as Turkish election goes to run-off,Veteran incumbent is clear favourite over opposition challenger in second round on May 28 ,Neutral,0.999968409538269,Neutral,0.9967097043991089
2023-05-15T16:36:46.246Z,The scandal of South Africa’s alleged arms to Russia,Pretoria’s choices undercut its supposedly neutral stance on the Ukraine conflict,Negative,0.9377903938293457,Negative,0.9869650602340698
2023-05-15T16:27:52.230Z,UK regulator blames supermarkets for higher petrol and diesel costs,CMA says grocers are not ‘sufficiently forthcoming’ with evidence to show they remain price competitive ,Negative,0.9999983310699463,Negative,0.7874869108200073
none,none,none,0,0.0,0,0.0
2023-05-15T16:15:16.773Z,Erdoğan’s political momentum puts Turkish democracy to the test,A tougher line on opponents and more economic challenges may follow if the president wins the May 28 run-off race,Positive,0.9997337460517883,Negative,0.9999902248382568
2023-05-15T15:30:58.428Z,"Live news updates from May 15: EU clears Microsoft’s Activision deal, US household debt hits record",none,Neutral,0.9999806880950928,0,0.0
none,none,none,0,0.0,0,0.0
2023-05-15T15:24:26.117Z,EU clears Microsoft-Activision deal despite UK’s decision to block acquisition,Competition officials in Brussels take different view from UK regulator on cloud gaming market,Neutral,0.9909591674804688,Neutral,0.9999698400497437
2023-05-15T13:47:51.411Z,"UK rail inspections backlog risks safety and reliability, watchdog warns",Office of Rail and Road calls on infrastructure owner Network Rail to address ‘limited progress’ on non-compliance ,Negative,0.9999934434890747,Neutral,0.9998082518577576
2023-05-15T13:43:52.008Z,US angst over Chinese land ownership exposes a deepening rift ,"Washington may stop foreigners buying land near military bases, but some states want to go much further",Negative,0.9999971389770508,Neutral,0.9996626377105713
2023-05-15T13:18:00.477Z,"With Erdoğan ahead in Turkey’s elections, investors must reprice risks",Hopes are dimming that a change in political power could mark return to economic orthodoxy,Neutral,0.6352533102035522,Negative,0.999840497970581
2023-05-15T13:09:57.028Z,UK promises more weapons for Ukraine as Sunak meets Zelenskyy,"Ukrainian president visits Britain after meetings with leaders of France, Germany and Italy",Neutral,0.6140316724777222,Neutral,0.9999880790710449
none,none,none,0,0.0,0,0.0
2023-05-15T12:38:38.334Z,A debt ceiling debacle might actually be good for Treasuries,For real. Hear us out,Neutral,0.8334404230117798,Neutral,0.9995300769805908
2023-05-15T12:37:27.042Z,"No signs of ‘greedflation’ in UK, says ex-Bank of England rate setter",Michael Saunders argues price surge reflects cost pressures from energy and other commodities,Neutral,0.9989802241325378,Positive,0.7717788815498352
2023-05-15T12:30:54.176Z,"Impact of rate rises on inflation to peak next year, ECB says",Effort to push up borrowing costs expected to cut 2 percentage points off price growth over next three years,Neutral,0.9995604157447815,Positive,0.9967225193977356
2023-05-15T12:26:01.211Z,Turkish default protection costs soar as Erdoğan leads presidential vote,"Cost of credit default swaps records biggest rise in two years, while bonds sell off ",Positive,0.7604088187217712,Neutral,0.8106641173362732
2023-05-15T12:12:14.700Z,Xi Jinping’s Taiwan ambitions threaten China’s rise,A war to take the island would wreck the progress Beijing has made over the past 40 years,Negative,0.9998512268066406,Negative,0.9999552965164185
2023-05-15T11:48:59.485Z,Japan stocks: investors must banish spectre of bubble burst Premium content,Topix index is nearing its highest level for decades but it will take nerve and conviction to go higher,Negative,0.9917786717414856,Positive,0.9999933242797852
2023-05-15T11:33:02.434Z,Disinformation dangers lurk in the EU’s media freedom act,Allowing organisations to self-categorise as ‘media’ gives easy legitimacy to deepfakes and bad actors,Negative,0.9907271862030029,Positive,0.9957506656646729
2023-05-15T11:31:03.327Z,Europe gets Chinese car factories rather than roads and railways Premium content,"Italy considers quitting the BRI, and how the EU’s new anti-subsidies rules might hit Gulf states’ investments in Europe",Neutral,0.7771104574203491,Neutral,0.9953150749206543
2023-05-15T11:08:24.991Z,Erdoğan poll lead prompts soul-searching for Turkey’s opposition,Presidential challenger Kemal Kılıçdaroğlu faces ‘uphill struggle’ with second-round vote only two weeks away,Neutral,0.999904990196228,Negative,0.9925439357757568
2023-05-15T11:00:03.401Z,"Investors must focus on margins in era of high rates, says Warburg Pincus boss",Veteran private equity executive Chip Kaye suggests looking for companies that can adapt to new financial conditions,Neutral,0.9988969564437866,Neutral,0.9999574422836304
2023-05-15T11:00:03.399Z,Fed faces a long battle to trim inflation to its 2% target,Prices are finally coming down but ‘core’ price pressures remain stubbornly high,Negative,0.9966298937797546,Negative,0.9998533725738525
2023-05-15T11:00:03.387Z,Rare good news from Credit Suisse with debt-for-nature swap deal Premium content,"Plus, US pension fund Calpers takes aim at ‘greenwashing’",Positive,1.0,Neutral,0.9999942779541016
2023-05-15T10:19:31.631Z,FirstFT: Outline of a US debt deal emerges,"Also in today’s newsletter, Turkey election and Envision Healthcare files for bankruptcy",Neutral,0.9999942779541016,Neutral,0.897053062915802
2023-05-15T09:12:38.704Z,Brookfield puts UK holiday resort Center Parcs up for sale ,Canadian group seeks between £4bn and £5bn in bet group will prove resilient during downturn ,Neutral,0.9999397993087769,Positive,0.999993085861206
none,none,none,0,0.0,0,0.0
2023-05-15T08:30:03.744Z,Bosses beware: Labour’s right to disconnect is a sign of things to come,"Also in this newsletter, Labour to increase trade union powers, and Priti Patel’s accusation of a managed decline of the Conservative party",Neutral,0.9994789958000183,Negative,0.999826967716217
2023-05-15T07:16:42.670Z,Enduring pulling power of Erdoğan deflates opposition hopes,Opposition parties face tough task in second round with president in confident position,Positive,0.9916816353797913,Negative,0.5462841987609863
2023-05-15T07:08:00.111Z,Thailand’s opposition leader seeks coalition talks after poll victory,"Move Forward party to discuss way forward with Pheu Thai, led by former PM’s daughter Paetongtarn Shinawatra",Neutral,0.999869704246521,Neutral,0.9999587535858154
2023-05-15T05:00:03.223Z,Zelenskyy shores up support in visit to European capitals Premium content,Also in this newsletter: why the EU parliament supports plans to mine lithium and other essential materials at home,Neutral,0.9999963045120239,Neutral,0.9999858140945435
none,none,none,0,0.0,0,0.0
2023-05-15T04:00:47.000Z,Turkey’s tight election ,Turkish voters await outcome of critical presidential election ,Negative,0.7449531555175781,Neutral,0.9735305309295654
2023-05-15T04:00:03.783Z,How should regulators react to the new banking risks?,The recent run of bank collapses has prompted global policymakers to review standards,Neutral,0.8846504092216492,Neutral,0.8294767737388611
none,none,none,0,0.0,0,0.0
2023-05-15T04:00:03.765Z,SVB failure highlights the need to manage interest rate risk carefully,"After rapid deposit outflows at several US lenders, banks need to review their business models",Negative,0.5892423987388611,Neutral,0.9911820888519287
2023-05-15T04:00:03.763Z,Supply chain managers in demand as businesses hit by shortages,Previously overlooked professionals find new role in boardroom discussions ,Negative,0.9968830347061157,Neutral,0.9889968633651733
2023-05-15T04:00:03.724Z,Italy overhauls plans for €200bn in EU Covid recovery funds ,Projects such as solar-powered facility for stray animals and racetrack raise concerns about wasteful spending,Neutral,0.970125675201416,Negative,0.9999961853027344
2023-05-15T04:00:03.686Z,Happiness levels in UK fail to recover to pre-pandemic norm as prices surge,"Mental health has deteriorated since 2019 with young impacted most, data shows",Negative,0.9999984502792358,Negative,0.9999527931213379
2023-05-15T04:00:03.685Z,Trouble in Teesside: a Tory rising star and a divisive property deal,Ben Houchen insists a plan to redevelop an old steel plant will bring new jobs. The mayor’s critics complain about a deal awarded to private investors,Negative,0.9999994039535522,Negative,0.9961374402046204
none,none,none,0,0.0,0,0.0
2023-05-15T04:00:03.673Z,US cities must beware the ‘donut effect’ ,"Many of America’s urban centres are struggling to lure workers back post-pandemic, but the suburbs are thriving",Neutral,0.999955415725708,Positive,0.9961134195327759
2023-05-15T04:00:03.666Z,DUP uses Northern Ireland elections as proxy for post-Brexit campaign,Unionists fight to retain dominance as Sinn Féin aims to become the largest party in councils,Neutral,0.9999972581863403,Neutral,0.9723363518714905
2023-05-15T04:00:03.608Z,Appetite for geopolitical risk management is growing,Consultancies are offering access to former top military and government officials to provide guidance on volatile events,Positive,0.9949713945388794,Neutral,0.9999725818634033
2023-05-15T03:00:03.155Z,"Post-Brexit power trade model adds £1.1bn to bills, energy body warns",Call for greater co-operation with EU after UK’s departure from market coupling regime,Negative,0.8972055315971375,Neutral,0.9997617602348328
2023-05-15T03:00:03.154Z,London brokers braced for shake-up as equity market languishes  ,Dearth of IPOs forces industry to consolidate and look to expand its sources of revenue,Neutral,0.9972277283668518,Positive,0.9858826398849487
2023-05-15T00:54:13.154Z,Erdoğan and Kılıçdaroğlu locked in tight race for Turkish presidency,Both candidates claim to be ahead but latest count suggests neither have the 50% needed to win outright,Neutral,0.999981164932251,Neutral,0.8208175301551819
2023-05-15T00:30:02.979Z,Shares in Chinese state enterprises jump as investors seek high yield,Government-run companies offer better returns than bond market,Neutral,0.6497074365615845,Positive,1.0
2023-05-15T00:30:02.976Z,Chinese tech entrepreneurs go on global offensive,Success of TikTok and Shein inspires start-ups to look abroad for growth,Neutral,0.9011847376823425,Positive,0.9999997615814209
2023-05-14T23:25:11.436Z,Zelenskyy praises Germany’s €2.7bn military aid pledge to Ukraine,Rheinmetall deal to repair western tanks in war-torn country also announced around president’s visit to Berlin,Neutral,0.9999182224273682,Neutral,0.9997997879981995
2023-05-14T23:01:02.933Z,"UK staff shortages hit education and health hardest, report finds",Public sector wages fall further behind private sector as unions prepare for fresh pay talks,Negative,0.999996542930603,Negative,0.7647086381912231
2023-05-14T23:00:02.997Z,If it ain’t got that swing: three of Hong Kong’s top golf courses,"It’s always tee-time in HK — for players of all levels, on gorgeous courses",Neutral,0.999996542930603,Neutral,0.9999957084655762
2023-05-14T22:14:30.993Z,White House and Republicans start to shape debt ceiling deal,Scope of agreement begins to emerge as talks intensify in bid to avoid unprecedented national default,Neutral,0.9999696016311646,Neutral,0.9602420330047607
2023-05-14T20:03:12.053Z,Braverman to press ahead with UK pledge to curb migration,Home secretary says Tories must deliver manifesto pledge as party’s rightwing seeks to regain agenda,Neutral,0.9997461438179016,Neutral,0.9998584985733032
