Date,us-economy_Titles,us-economy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2020-12-26T07:30:41.704Z,What can go wrong? Investors’ views on the big risks to markets in 2021,"Against a rosy consensus, dangers lurk in inflation, a virus setback, and the sheer weight of optimism",Negative,0.9382167458534241,Negative,0.9992613196372986
2020-12-24T00:30:09.735Z,European lobby group in China urges EU to sign Beijing deal,Critics say the investment agreement hands Xi a victory on the eve of Biden’s inauguration,Neutral,0.9995682835578918,Positive,0.5004266500473022
2020-12-23T17:12:28.036Z,Democrats back Trump’s call for more generous stimulus bill,"President demands Americans receive cheques of $2,000 to soften economic blow from Covid-19",Neutral,0.9812922477722168,Negative,0.7572749257087708
2020-12-23T16:24:03.787Z,US consumer spending falls for first time since spring ,Restrictions to slow rampant spread of Covid-19 continue to weigh on economy,Negative,0.9998347759246826,Negative,0.9999992847442627
2020-12-23T04:00:56.866Z,European tech accuses US of using sanctions to shut it out of China ,Business says EU groups are losing out on licences to sell to blacklisted Chinese companies,Negative,0.9980328679084778,Negative,0.9993688464164734
2020-12-23T02:43:30.257Z,Trump demands changes to $900bn US stimulus package,"President calls bipartisan bill ‘a disgrace’ and pushes for increase in direct payments to $2,000",Neutral,0.9632002115249634,Neutral,0.990629255771637
2020-12-22T13:38:09.282Z,The year that showed the resilience of the US system,Pessimists underrate the fiscal stimulus and the transfer of presidential power in 2020,Positive,0.9999984502792358,Negative,0.9995133876800537
2020-12-22T05:03:50.220Z,US Congress approves $900bn stimulus package,Long-delayed Covid-19 relief bill sent to Donald Trump for final signature,Neutral,0.9844575524330139,Neutral,0.9990696310997009
none,none,none,0,0.0,0,0.0
2020-12-22T05:00:49.622Z,Fed backstop masks rising risks in US corporate debt market,Record $2.5tn borrowing binge has caused debts to balloon faster than profits can keep up,Negative,0.9964653253555298,Positive,0.9468687176704407
2020-12-21T22:56:05.052Z,US credit card applications tumble,But banks are rejecting more of those who do apply ,Negative,0.8299714922904968,Neutral,0.9975751042366028
2020-12-21T18:38:53.366Z,US stimulus falls short of what is needed,The public health and economic emergency has got worse since the first relief package,Negative,0.9999960660934448,Negative,0.9996224641799927
2020-12-21T11:00:50.197Z,US stimulus deal brings relief but no cure for economic pain,Package is insufficient to address longer-term damage from the pandemic,Positive,0.9998835325241089,Negative,0.9999662637710571
none,none,none,0,0.0,0,0.0
2020-12-21T05:00:00.000Z," EU travel bans, US stimulus, the City after Brexit",EU countries ban travel from the UK as a new virus strain spreads,Negative,0.7410711050033569,Negative,0.999040424823761
2020-12-21T04:01:40.912Z,US lawmakers reach deal on $900bn stimulus package,Covid relief bill includes $600 cheques for individuals and new aid to small businesses,Neutral,0.9999489784240723,Neutral,0.9999961853027344
none,none,none,0,0.0,0,0.0
2020-12-20T14:02:42.699Z,US lawmakers edge towards deal over $900bn stimulus package,Agreement would be second-largest economic relief measure in American history after $2.2tn Cares Act,Positive,0.9843077063560486,Neutral,0.972577691078186
2020-12-19T04:34:08.961Z,Tension flares over Fed lending in US stimulus talks,Democrats demand option to revive central bank’s emergency facilities,Negative,0.9960066676139832,Neutral,0.9985520243644714
2020-12-18T19:37:39.852Z,US adds China’s largest chipmaker to export blacklist,Trump administration move raises tensions with Beijing as Joe Biden prepares to take office,Neutral,0.9993734955787659,Neutral,0.9732517004013062
2020-12-18T16:04:43.929Z,2020: The year bitcoin went institutional,"Bitcoin is on a tear. And this time, the hyper valuations might stick.",Neutral,0.9999959468841553,Neutral,0.7352144122123718
2020-12-18T15:03:16.482Z,Boom conditions for US homebuilders defy the pandemic,Toll Brothers chief reports strongest market for three decades,Negative,0.9857736229896545,Positive,0.9999991655349731
none,none,none,0,0.0,0,0.0
2020-12-18T11:00:10.747Z,Covid and the rebirth of US industrial policy Premium content,Operation Warp Speed demonstrates the potential of successful public-private partnerships ,Negative,0.8859334588050842,Positive,0.9999998807907104
2020-12-18T04:19:58.227Z,Push for US stimulus package hits late stumbling block ,Lawmakers vow to keep negotiating into the weekend if necessary on $900bn deal,Positive,0.7116972208023071,Neutral,0.9998642206192017
2020-12-17T22:06:58.104Z,US Treasury seeks to water down Trump’s Chinese securities ban,Pentagon and state department infuriated by attempt to soften impact of executive order ,Neutral,0.9917632341384888,Neutral,0.7470338940620422
2020-12-17T15:19:48.046Z,"New US jobless claims surge to 885,000 ",Fresh restrictions imposed to curb coronavirus continue to hit jobs market,Positive,0.9999986886978149,Negative,0.9997815489768982
2020-12-17T11:42:56.683Z,Three economic lessons for Joe Biden from Donald Trump,"Whatever you may think of the outgoing administration, there are still some useful takeaways",Neutral,0.94891756772995,Neutral,0.9995855689048767
2020-12-17T05:00:57.325Z,Powell preserves his dovish credentials at tricky moment for Fed,Some economists had wanted more than the ‘micro-easing’ they got,Positive,0.8313531875610352,Neutral,0.9859694242477417
2020-12-16T21:47:46.799Z,Fed to extend debt purchases to boost flagging US economy ,Treasury buying to continue at present rate until ‘substantial further progress’ made on recovery ,Positive,0.9999963045120239,Neutral,0.81162029504776
2020-12-16T18:28:30.054Z,US congressional leaders close in on virus deal with stimulus cheques,Aid package worth $900bn would include direct payments to Americans,Neutral,0.999930739402771,Neutral,0.9999939203262329
2020-12-16T14:57:44.924Z,US retail sales in November fell by the most in 7 months,Disappointing figures come as new curbs hit holiday shopping season,Negative,0.9999977350234985,Negative,0.9999996423721313
2020-12-16T12:50:24.397Z,"Introducing Katherine Tai, Washington’s next trade enforcer Premium content",New USTR will inherit one of most economically sensitive and diplomatically delicate portfolios,Neutral,0.9849499464035034,Neutral,0.9998859167098999
2020-12-16T09:38:58.888Z,Shares of China’s biggest chipmaker drop on reports co-CEO has quit,Departure would be latest blow to semiconductor group SMIC following US sanctions,Neutral,0.990676760673523,Neutral,0.9827881455421448
2020-12-16T05:00:05.291Z,Spectre of higher inflation threatens historic bond rally,Some fund managers warn that the market is ‘complacent’ over risks of more rapid price growth,Negative,0.9996070265769958,Negative,0.9968724846839905
2020-12-16T04:44:05.798Z,Congressional leaders inch closer to US stimulus breakthrough,Lawmakers wrestle over measures to provide further relief to the US economy,Positive,0.9801728129386902,Negative,0.9997996687889099
2020-12-15T16:36:05.722Z,Support grows for slimmed-down  $748bn US stimulus package ,Congressional leaders facing growing pressure to agree on compromise as plan wins influential backer,Positive,0.9800497889518738,Negative,0.9999933242797852
none,none,none,0,0.0,0,0.0
2020-12-15T11:00:42.697Z,Federal Reserve’s final meeting of 2020: four things to watch,Central bank weighs worsening short-term picture against vaccine-boosted outlook for next year,Neutral,0.9998499155044556,Negative,0.9999762773513794
2020-12-15T05:00:43.003Z,The risks that investors should prepare for in 2021,"After a liquidity-driven rally on markets, central bank largesse might not be sustainable",Negative,0.8646713495254517,Negative,0.9999947547912598
2020-12-14T11:00:10.661Z,Regulators move fast and break things Premium content,They’ve moved pretty quickly (at least by the standards of government) to curb Big Tech’s power,Positive,0.9999731779098511,Neutral,0.9332268238067627
2020-12-14T05:00:10.937Z,Should zombie companies be feared?,New York Fed research challenges worries over the corporate walking-dead,Negative,0.9999310970306396,Negative,0.9999911785125732
none,none,none,0,0.0,0,0.0
2020-12-14T00:01:10.126Z,Global investors place Rmb1tn bet on China breakthrough,"Bonds, stocks and currency draw in buyers in a year when everything unexpectedly came together",Neutral,0.9722713828086853,Neutral,0.9930146932601929
2020-12-13T15:28:49.098Z,"As Covid optimism grows, investors seek to hedge against inflation risk",The global reflation trade means a change of strategy on portfolio protection ,Neutral,0.7015935778617859,Neutral,0.9884697198867798
none,none,none,0,0.0,0,0.0
2020-12-13T11:00:05.737Z,Fed poised to extend crisis bond-buying programme,New guidance is expected this week as US central bank grapples with faltering recovery,Positive,0.9999836683273315,Neutral,0.5528334379196167
2020-12-13T09:01:03.278Z,Will the Fed adjust its asset purchase programme?,Market Questions is the FT’s guide to the week ahead,Neutral,0.9950714111328125,Neutral,0.991395890712738
2020-12-12T10:30:51.142Z,US renewables look to plug funding gap as incentives hit,Lower profits chill investor use of tax equity system to offset income with clean energy credits,Neutral,0.9730884432792664,Negative,0.9990563988685608
2020-12-12T04:00:51.020Z,Inflation debate looms large over US market outlook,Fed’s shift of strategy to tolerate rising prices above target was key signal for investors,Negative,0.9573493599891663,Neutral,0.7514784336090088
2020-12-11T18:37:51.974Z,US service workers face a grim winter as more job cuts loom,New York City to close indoor dining in the latest sign of trouble for retail and food service sectors ,Negative,0.9999898672103882,Negative,0.9999984502792358
none,none,none,0,0.0,0,0.0
2020-12-11T05:00:45.632Z,Index providers race to respond  to Trump’s Chinese investment bans ,FTSE Russell and S&P have already announced exclusions after urgent client consultations ,Negative,0.9047982692718506,Neutral,0.9999582767486572
2020-12-10T13:53:40.646Z,New US jobless claims rise sharply as states tighten Covid restrictions,"Initial applications hit 853,000 last week as economic rebound falters following surge in cases",Positive,0.8452658653259277,Negative,0.9998990297317505
2020-12-10T02:32:16.706Z,Biden set to pick first Asian-American woman for top trade envoy,Congressional Democrats welcome likely nomination of Katherine Tai for US cabinet post,Neutral,0.9999326467514038,Neutral,0.999452531337738
2020-12-09T19:28:48.612Z,Brussels hits back at UK over move on US tariffs,European Commission challenges Britain’s claim it can levy duties after Brexit,Negative,0.8212676048278809,Negative,0.9650272130966187
2020-12-09T12:12:45.609Z,UK throws Brexit curveball into US-EU trade dispute Premium content,London concedes advantage to Washington in Airbus-Boeing stand-off,Neutral,0.8476513028144836,Positive,0.9788841009140015
2020-12-09T02:41:53.560Z,White House makes $916bn stimulus offer to break logjam,Mnuchin reveals proposal amid fresh uncertainty about the fate of talks,Neutral,0.9999432563781738,Neutral,0.9984186887741089
2020-12-08T22:30:19.831Z,London will break ranks with EU and halt US tariffs over state subsidies,UK pursues post-Brexit trade deal with Biden by suspending penalties in Boeing-Airbus dispute,Neutral,0.9970591068267822,Neutral,0.9702284932136536
2020-12-08T07:34:20.116Z,Goldman Sachs seeks 100% control of China securities venture,Wall Street banks are rushing to increase their toehold in country despite US-Sino tensions,Neutral,0.9999783039093018,Neutral,0.5202692747116089
2020-12-07T22:00:01.341Z,What a Biden presidency means for the US-China tech war,"Chinese technology analyst Dan Wang discusses US policy towards China, and the future of Huawei",Neutral,0.9991058707237244,Neutral,0.9999929666519165
2020-12-07T18:29:21.636Z,US business groups call for fresh stimulus as CEO confidence improves,Industry associations urge political deal to aid small business and boost economy ,Positive,0.9999352693557739,Positive,0.9998296499252319
2020-12-07T17:22:10.076Z,People understand statistics better than politicians think,"If the public are ‘sceptical and cynical’ about economic data, it is because it does not always reflect reality",Positive,0.9999958276748657,Neutral,0.9976453185081482
2020-12-07T11:00:14.514Z,The revolving door Premium content,There is concern among progressives that a Biden administration could end up being a repeat of the Obama years,Neutral,0.9998712539672852,Negative,0.9999979734420776
2020-12-07T04:53:19.269Z,Huawei invests in China chip groups as US curbs strangle supplies,Chinese company steps up efforts to become self-sufficient in semiconductors as sanctions bite,Neutral,0.9999951124191284,Neutral,0.9909915924072266
2020-12-06T17:34:10.019Z,New US stimulus bill could come as early as Monday,Lawmakers push for deal on coronavirus aid as economy risks dip from surge in cases ,Neutral,0.9999890327453613,Positive,0.5410526394844055
none,none,none,0,0.0,0,0.0
2020-12-06T16:00:13.756Z,A transatlantic effort to take on Big Tech ,The monopoly power of the sector has grown during the pandemic,Neutral,0.9996210336685181,Neutral,0.47696441411972046
2020-12-06T11:00:58.520Z,Three priorities for the US to de-escalate the China conflict,Small steps will be needed to rebuild trust but there are gains to be made on trade and dialogue,Neutral,0.9605787992477417,Neutral,0.9985887408256531
2020-12-06T09:00:58.168Z,Can the European Central Bank keep the surging euro in check? ,Market Questions is the FT’s guide to the week ahead,Neutral,0.9752238988876343,Neutral,0.991395890712738
2020-12-04T23:15:21.359Z,Hopes for US stimulus grow as job creation slows,Congressional negotiators focus on $908bn plan offered by bipartisan group of senators,Positive,0.9425110816955566,Neutral,0.9999971389770508
none,none,none,0,0.0,0,0.0
2020-12-04T13:39:16.319Z,"US employers add 245,000 jobs in November as rebound loses steam",Smaller than expected gain fuels fears about labour market’s momentum amid latest Covid surge,Negative,0.9999964237213135,Negative,0.9999994039535522
2020-12-04T13:02:54.581Z,Investment-grade status regains its lustre after pandemic shock,Market turmoil prompts companies to prioritise securing a prime credit rating ,Positive,0.9990212917327881,Negative,0.9994076490402222
none,none,none,0,0.0,0,0.0
2020-12-04T11:00:19.067Z,The great wall between Canada and America,How the coronavirus pandemic exposes a tale of two very different governance systems,Neutral,0.9934079647064209,Neutral,0.9892667531967163
2020-12-04T05:00:19.470Z,Investors seek inflation protection as economic optimism rises,Tips funds have enjoyed inflows for nine consecutive weeks,Positive,0.9999992847442627,Positive,0.9998237490653992
2020-12-04T02:07:25.273Z,Turkey faces prospect of US sanctions over Russia arms deal,Signing of $740bn defence bill would force Trump to act against Ankara over missile system purchase,Negative,0.9976810216903687,Neutral,0.9995120763778687
2020-12-03T18:09:04.364Z,Mitch McConnell says US stimulus deal ‘within reach’,Top Senate Republican signals willingness to negotiate in hopes of breaking stalemate,Neutral,0.9999405145645142,Neutral,0.998982846736908
2020-12-03T14:03:17.143Z,"New US jobless claims fall more than expected to 712,000",Weekly initial applications remain historically high as some states reimpose Covid restrictions,Negative,0.999714195728302,Neutral,0.8935142159461975
none,none,none,0,0.0,0,0.0
2020-12-03T05:00:35.780Z,Joe Biden’s win boosts US unions at a pivotal time,Labour movement gains friend in the White House despite declines in membership,Positive,0.9999969005584717,Positive,0.9999842643737793
2020-12-03T05:00:00.000Z,"US stimulus progress, China invests in US tech, vaccine moves",Top Democrats have expressed support for a bipartisan $908bn stimulus plan from US senators,Positive,0.996508777141571,Neutral,0.9991532564163208
2020-12-02T22:12:58.594Z,Top Democrats signal willingness to compromise on stimulus,"Pelosi and Schumer say $908bn proposal will serve as basis for ‘immediate bipartisan, bicameral’ talks",Negative,0.8260266780853271,Neutral,0.9999818801879883
2020-12-02T12:52:33.654Z,US and EU may struggle to unite on how to tackle China Premium content,"For all the talk of co-operation, there could be some messiness when it comes to the fine print",Negative,0.9997863173484802,Neutral,0.7770556807518005
2020-12-02T07:52:04.610Z,Chinese state-backed funds invest in US tech despite Washington curbs,Groups strike deals in sensitive sectors even as new rules enacted over security concerns,Neutral,0.9999790191650391,Negative,0.9918195009231567
2020-12-02T02:00:48.915Z,US senators announce $908bn stimulus proposal,Offer rekindles hopes for deal as Fed chairman Jay Powell appeals for more government support,Neutral,0.9987708926200867,Neutral,0.9995300769805908
2020-12-01T22:30:00.533Z,US inflation expectations hit 18-month high on vaccine hopes,Investors see ‘sugar rush’ from rebound while markets still flush with central bank cash  ,Positive,0.8451648950576782,Negative,0.649355411529541
2020-12-01T00:01:07.570Z,Jay Powell warns on US economy despite good news on a vaccine,Fed chair says rising coronavirus cases could ‘prove challenging for the next few months’,Negative,0.9998645782470703,Negative,0.9999923706054688
2020-11-30T21:34:41.874Z,Joe Biden announces team to steer US economy through Covid crisis,President-elect’s slate of nominees combines pragmatic policymakers with progressive economists,Neutral,0.9995682835578918,Neutral,0.9999990463256836
2020-11-30T13:36:55.227Z,US/China investment: blackout  Premium content,America’s list of sectors it won’t do business with appears to be expanding ,Neutral,0.9977414608001709,Neutral,0.9979427456855774
2020-11-30T11:00:23.700Z,The Dream Team at the Treasury Premium content,The appointments of Janet Yellen and the people around her make for a strong economic team,Neutral,0.9993230104446411,Positive,1.0
2020-11-29T16:00:22.859Z,Janet Yellen is the right woman for the times,The former Fed chair is an ideal pick for Treasury secretary by president-elect Joe Biden,Neutral,0.9999583959579468,Neutral,0.9999086856842041
2020-11-27T17:44:40.138Z,The grown-ups are back in charge in Washington,Biden team must combine their liberal values with fresh thinking,Neutral,0.9998708963394165,Neutral,0.999514102935791
2020-11-27T17:44:18.331Z,US malls deserted on Black Friday as digital first-timers fuel online surge,Chess boards and PlayStations in demand as older shoppers in rural areas shun stores to go online,Neutral,0.9690665006637573,Neutral,0.9976690411567688
none,none,none,0,0.0,0,0.0
2020-11-27T15:47:42.875Z,Janet Yellen: a Fed veteran ready to take the wheel at the Treasury,President-elect Joe Biden is likely to propel the broad-minded pragmatist to the top US economic post in a time of crisis ,Neutral,0.999945878982544,Positive,0.9884666204452515
2020-11-27T11:00:56.362Z,Chefs warn new Covid rules could kill US restaurants,Struggling restaurateurs face a patchwork of restrictions as coronavirus cases climb,Negative,0.9999167919158936,Neutral,0.505810022354126
2020-11-26T16:19:08.439Z,"James Wolfensohn, former president of the World Bank, 1933-2020","Renaissance man who transformed the global financial institution, and the world’s view of it",Neutral,0.9978868365287781,Neutral,0.9998854398727417
2020-11-25T21:28:50.718Z,ByteDance gets seven more days to resolve TikTok US ownership,Trump administration grants further extension as future of video app in the country hangs in balance,Neutral,0.9998557567596436,Neutral,0.9991821646690369
none,none,none,0,0.0,0,0.0
2020-11-25T20:09:07.491Z,Fed minutes signal readiness to shift bond-buying tactics,Investors hope for more clarity on asset purchases in light of rift with US Treasury,Neutral,0.7473174333572388,Neutral,0.999359667301178
2020-11-25T16:47:59.885Z,How Janet Yellen will deploy her soft power at the Treasury,Former Fed chair knows how to get other economists to think the way she does,Neutral,0.999981164932251,Neutral,0.9998996257781982
none,none,none,0,0.0,0,0.0
2020-11-25T16:42:09.417Z,US initial jobless claims rise for second week in a row,Higher-than-expected increase sends worrying signal as Covid cases surge and economic data stay mixed ,Positive,0.9465694427490234,Negative,0.9998807907104492
2020-11-25T12:56:08.498Z,It is too soon to shut down US pandemic lending programmes,Joe Biden should tell Fed to resist Steven Mnuchin’s demands,Negative,0.5795125365257263,Neutral,0.9977974891662598
2020-11-25T12:34:51.687Z,"Joe Biden’s chance to play ‘good cop, bad cop’ on US trade policy  Premium content",New team can blame Trump administration for tariffs amid wrangle over digital services tax,Neutral,0.6129102110862732,Negative,0.9977776408195496
2020-11-25T05:00:33.098Z,Wall Street’s advice to Trump: give it up Premium content,Some big names have called on the president to welcome his successor. And he listened. Sort of,Neutral,0.9993656277656555,Neutral,0.9999890327453613
2020-11-24T10:52:22.998Z,The pressing urgency of more US fiscal relief,Speed is more important than perfection as Congress dithers,Negative,0.9879822134971619,Neutral,0.9186224937438965
none,none,none,0,0.0,0,0.0
2020-11-24T05:00:08.602Z,Yellen prepares for second act at pinnacle of economic policymaking,Former Fed chair set to take helm at Treasury as coronavirus resurgence threatens recovery,Neutral,0.9999970197677612,Negative,0.9999700784683228
2020-11-24T05:00:00.000Z,"Yellen for Treasury, Peru bonds, AstraZeneca vaccine",Joe Biden is poised to choose former Fed chair Janet Yellen as the next US Treasury secretary ,Neutral,0.9999841451644897,Neutral,0.9999407529830933
2020-11-24T01:38:47.536Z,US air travel rises despite Thanksgiving pandemic warnings,Airports have busiest weekend since March even as tally of coronavirus cases passes 12m,Positive,0.9458186030387878,Neutral,0.99997878074646
2020-11-23T21:05:49.594Z,Biden poised to pick Janet Yellen as Treasury secretary,Former Fed chair would be first woman to serve in top economic role,Neutral,0.9997588992118835,Neutral,0.9999961853027344
2020-11-23T13:58:24.726Z,Why financial policymakers are still fighting the last war,The pandemic has exacerbated the aftershocks of the 2008 crisis,Negative,0.5014593601226807,Negative,0.9995008707046509
2020-11-23T10:15:17.103Z,Biden must break market’s codependency with White House,Trump’s approach widened the disconnect between traders and the real economy,Neutral,0.9999090433120728,Neutral,0.9996843338012695
2020-11-22T17:24:58.587Z,The US Treasury’s unnecessary fight with the Fed,Removing monetary support should wait until fiscal stimulus is in place,Negative,0.9920193552970886,Neutral,0.8465525507926941
2020-11-22T16:00:44.653Z,Corporate America’s deal with the Devil,"At first, big business wanted Trump. But now he refuses to go ",Neutral,0.9999610185623169,Neutral,0.992270827293396
2020-11-22T11:00:17.274Z,African-Americans suffer as public-sector jobs are cut,Dramatic fall in tax receipts during pandemic forces states and cities to lay off workers,Negative,0.999944806098938,Negative,0.9999282360076904
2020-11-20T22:42:00.116Z,Mnuchin defends ending crisis lending tools amid split with Fed  ,Central bank chairman Jay Powell commits to return of unused funds after initial pushback,Neutral,0.9944394826889038,Neutral,0.9999661445617676
2020-11-20T05:00:07.095Z,‘Wealth tax risks worsening defective CGT system’,Former HMRC senior civil servant urges MPs to address overall system  ,Negative,0.9989563226699829,Neutral,0.9999240636825562
2020-11-20T04:27:08.288Z,US Treasury refuses to extend some of Fed’s crisis-fighting tools,Steven Mnuchin orders several lending facilities to close over objections of central bank,Negative,0.9839514493942261,Neutral,0.9998646974563599
2020-11-19T13:47:21.578Z,New US jobless claims pick up as coronavirus cases rise,Figure increases for first time in 5 weeks as latest restrictions on economic activity take hold,Positive,0.9642177820205688,Neutral,0.9900711178779602
2020-11-19T05:00:51.386Z,Political splits threaten Fed’s pandemic emergency moves,Investors fret as trillions of dollars of potential support to markets is due to expire,Negative,0.9999886751174927,Neutral,0.8039078712463379
none,none,none,0,0.0,0,0.0
2020-11-19T05:00:51.027Z,Capital gains tax should be fairer and simpler,Charging CGT at income tax rates is not that controversial — it’s been done before,Positive,0.9096298217773438,Neutral,0.9992352724075317
2020-11-18T17:58:13.600Z,US petroleum demand falls as coronavirus restrictions bite,Latest weekly EIA data set scene for lacklustre Thanksgiving holiday period,Negative,0.9998538494110107,Neutral,0.9999995231628418
2020-11-18T12:39:07.447Z,Why Joe Biden can stall in lifting US tariffs Premium content,Duties on European steel and aluminium among several trade problems for new administration,Negative,0.5463083386421204,Negative,0.9999982118606567
2020-11-17T18:45:49.166Z,Why inflation could be on the way back,The global economy may be shifting as it did four decades ago,Neutral,0.6307801604270935,Neutral,0.8465038537979126
none,none,none,0,0.0,0,0.0
2020-11-17T14:30:00.230Z,How hidden is inflation? ,"Price pressures have disappeared during the pandemic, so they say.",Neutral,0.9915640354156494,Negative,0.6578371524810791
2020-11-16T22:24:58.106Z,Clarida signals possible changes to Fed bond-buying programme ,Vice-chair cites ‘critical role’ of asset purchases as US economy confronts Covid spike  ,Neutral,0.998392641544342,Neutral,0.9999678134918213
none,none,none,0,0.0,0,0.0
2020-11-16T17:07:00.566Z,West Midlands’ Tory mayor warns over post-Brexit tariffs,Andy Street says manufacturers in the region could face duties of up to 10% even if a deal is struck,Neutral,0.8110288977622986,Neutral,0.94181227684021
2020-11-16T11:37:54.560Z,Biden’s flawed plan for global leadership,The signing of a huge trade deal in Asia shows the world is moving on without the US,Negative,0.999997615814209,Neutral,0.9996100068092346
2020-11-16T11:00:21.318Z,Place matters Premium content,Class — and in particular the geography of it — was even more important in this election,Neutral,0.9995923638343811,Neutral,0.9986728429794312
2020-11-16T11:00:21.318Z,Biden to stay tough on trade while re-embracing partners,President-elect likely to keep pressure on China and advance interests of US workers,Negative,0.8892233967781067,Neutral,0.8620896339416504
2020-11-16T05:00:21.542Z,ETF tax advantage feared at risk if Democrats win Senate,Mutual fund providers have long complained that their higher tax burden is unfair,Negative,0.9998816251754761,Negative,0.9961894154548645
none,none,none,0,0.0,0,0.0
2020-11-15T23:00:20.857Z,Tech after Trump: what a Biden win will mean for Asia,President-elect is expected to be more strategic on China and immigration issues,Neutral,0.9889864921569824,Neutral,0.9997177720069885
2020-11-15T17:47:05.260Z,US surge in coronavirus cases darkens outlook for economy,Biden team calls for urgent action on stimulus as health situation worsens,Positive,0.9529464244842529,Negative,0.9259562492370605
2020-11-15T17:30:35.615Z,Bank credit card profits in question as US consumers cut debt,Account balances continue to slide and outlook for Christmas spending remains unclear,Negative,0.9999978542327881,Negative,0.9999920129776001
2020-11-15T10:00:06.709Z,Taxing of private equity needs a rethink,UK proposals to reform capital gains tax are belated and necessary ,Neutral,0.7511044144630432,Neutral,0.9968222379684448
2020-11-15T09:00:06.678Z,Will Turkey’s new central bank governor announce a big rate rise?,Market Questions is the FT’s guide to the week ahead,Neutral,0.9915910959243774,Neutral,0.991395890712738
2020-11-13T11:38:55.954Z,US ban on China military-linked stocks creates investor woe,Trump executive order poses compliance challenge for fund managers,Negative,0.9999995231628418,Negative,0.999992847442627
2020-11-13T05:00:20.035Z,"Lael Brainard, the internationalist in line for top Treasury job",Appointment by Joe Biden would smash glass ceiling at department that has never been run by a woman,Neutral,0.9999769926071167,Neutral,0.9999693632125854
2020-11-13T02:31:42.890Z,US investors barred from shares in China military-linked companies,Donald Trump keeps up pressure on Beijing despite US election loss,Neutral,0.9998952150344849,Negative,0.9996054768562317
2020-11-12T20:48:34.705Z,Senate prepares to vote on Trump’s Fed board nominee Judy Shelton,Candidate has faced opposition over her loyalty to US president and policy views,Neutral,0.9998488426208496,Negative,0.776750385761261
2020-11-12T17:15:23.303Z,Investors should take heed of the inflation chatter,Don’t be blindly addicted to free money and risk a shock when conditions change,Neutral,0.9815520644187927,Neutral,0.9877602458000183
2020-11-12T13:58:26.990Z,‘Build back better’ slogans sugar-coat the damage of Covid-19 ,Scars of the pandemic on the global economy and workers are likely to persist,Positive,0.8181329965591431,Negative,0.9999675750732422
2020-11-12T13:53:14.580Z,New US jobless claims fall to lowest level since start of pandemic  ,Labour market shows improvement although rebound could be threatened by new Covid-19 surge,Negative,0.9999591112136841,Positive,0.966681957244873
2020-11-12T11:38:09.269Z,The UK-US trade deal and the irrelevance of politics Premium content,A no-deal Brexit and its threat to the Good Friday Agreement would mean no agreement with Washington,Negative,0.9996635913848877,Neutral,0.9852511882781982
2020-11-12T10:48:58.692Z,Why Joe Biden must go big Premium content,The whole US — and the world — needs a New Deal-style programme from the new president,Neutral,0.994945228099823,Neutral,0.9998051524162292
none,none,none,0,0.0,0,0.0
2020-11-12T07:28:40.669Z,China’s biggest chipmaker warns of delays due to US sanctions ,Shanghai-based SMIC insists restrictions are ‘manageable’ as revenue rises 32%  ,Negative,0.9992786049842834,Positive,0.852009117603302
2020-11-11T14:44:58.466Z,An investment bank to help the US prosper,A new Biden government will need an institution to support an equitable and sustainable economy,Positive,0.908959686756134,Neutral,0.9696435332298279
2020-11-11T12:54:13.994Z,What next for US trade policy? Premium content,Joe Biden faces tricky decision over who to pick for key role of trade representative,Neutral,0.9999966621398926,Neutral,0.9988676309585571
2020-11-10T15:13:30.877Z,Vaccine-led rise in bond yields ripples through markets,Investors revisit assumptions about tech stock valuations and corporate borrowing costs,Positive,0.7566059231758118,Negative,0.7592027187347412
none,none,none,0,0.0,0,0.0
2020-11-10T12:58:05.978Z,Could Trump’s China trade policy be a template for Biden? Premium content,Liu and Lighthizer brought some stability to otherwise fraught Washington-Beijing relationship,Neutral,0.9997424483299255,Neutral,0.9828035831451416
2020-11-10T05:39:01.459Z,Biden has tough path to navigate to achieve further stimulus,Obtaining a new fiscal deal will test president-elect’s ability to forge compromises on Capitol Hill,Negative,0.9999337196350098,Neutral,0.820081353187561
none,none,none,0,0.0,0,0.0
2020-11-10T05:18:50.607Z,US banks in line for windfall after Covid-19 vaccine progress,Profitability boosted by steeper yield curve in wake of trial results from Pfizer and BioNTech,Neutral,0.9139626622200012,Positive,1.0
2020-11-09T17:58:31.750Z,The gig economy is a symptom of bigger problems,"So far, Uber and other gig companies have warded off an existential threat to their business models",Negative,0.9999901056289673,Negative,0.9999091625213623
2020-11-09T17:29:51.139Z,US corporate credit joins in Covid vaccine rally,Sentiment across bond and loan markets had already been lifted by US election,Neutral,0.6905936598777771,Neutral,0.8241339921951294
2020-11-09T16:46:18.680Z,EU hits US goods with tariffs in Airbus-Boeing dispute,Additional duties to apply on everything from sugar molasses to orange juice,Negative,0.9996966123580933,Neutral,0.9099228382110596
2020-11-09T11:47:23.259Z,Potus Joe and the WTO Premium content,Biden administration has signalled it won’t be rushing into anything contentious in trade policy,Neutral,0.9999972581863403,Neutral,0.9983505010604858
none,none,none,0,0.0,0,0.0
2020-11-09T08:55:53.980Z,China expects less volatility but tough relations under Joe Biden ,"Beijing hopes ties will be more predictable despite hardline approach, say analysts",Negative,0.8329074382781982,Neutral,0.5549580454826355
