Date,uk-business-economy_Titles,uk-business-economy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-09-26T11:19:10.340Z,UK business from airlines to brewers braced for higher costs as sterling falls,Interest rate rises also weighing on industries such as housebuilding,Negative,0.9551470875740051,Negative,0.9995014667510986
2022-09-26T09:32:12.544Z,Pounded,Sterling is having another special one,Neutral,0.9999516010284424,Neutral,0.992938220500946
2022-09-26T04:00:59.961Z,Kwarteng’s fiscal shift prompts split among Tory MPs,Most Conservative MPs give chancellor’s tax cuts the benefit of doubt but dissent is also rife,Neutral,0.9999512434005737,Negative,0.8015291094779968
2022-09-26T04:00:59.859Z,Foreign investment grows in north of England but falls in rest of UK,"Increase in FDI is only ‘notable success’ of Northern Powerhouse project, says former Treasury minister",Neutral,0.9843780398368835,Positive,0.999984860420227
2022-09-25T20:00:58.334Z,Kwarteng vows to stick with tax cuts despite investor jitters,Tory MPs and traders braced for further market volatility after UK chancellor insists ‘more to come’ ,Negative,0.5979482531547546,Neutral,0.8976362347602844
2022-09-25T17:00:58.338Z,Kwarteng invokes Thatcher but UK faces very different times,Budget cuts to income tax are where similarities with former PM’s policies and Reaganomics end,Neutral,0.9852377772331238,Neutral,0.9998849630355835
2022-09-25T09:26:22.115Z,Truss to review visa schemes in bid to ease UK labour shortages,PM set to defy anti-immigration Conservative MPs by boosting intake in some industries,Neutral,0.936488926410675,Positive,0.9999508857727051
2022-09-25T04:00:36.047Z,Talent wars: why businesses have to battle to hire the best,"Despite surging inflation and recession fears, every sector — from tech to hospitality — is facing a fight for the top candidates",Negative,0.7871115207672119,Negative,0.999819815158844
none,none,none,0,0.0,0,0.0
2022-09-25T04:00:35.975Z,Unite union chief urges Labour party to set out clear vision for governing,Sharon Graham says Keir Starmer should be ‘brave’ in presenting a vision for change,Neutral,0.9995480179786682,Neutral,0.9998835325241089
2022-09-24T17:00:35.466Z,Kwarteng’s ideological approach will leave the Treasury with ‘no money’,"Irresponsible, eccentric and regressive, the new government’s economic strategy will pile up debt and worsen inequality",Neutral,0.9877775311470032,Negative,0.9997825026512146
2022-09-24T13:00:39.205Z,Investors warn Kwarteng that fiscal plan threatens markets’ confidence in UK,Risk of further falls in sterling as fund managers asked to soak up billions more in public debt,Negative,0.9999988079071045,Negative,0.9999933242797852
2022-09-24T08:43:56.769Z,Chancellor’s tax-cutting plans fail to find a ready market in Bury,Local Conservatives back plans but mini-Budget triggers wider scepticism around northern town  ,Negative,0.9999845027923584,Positive,0.7484039068222046
none,none,none,0,0.0,0,0.0
2022-09-23T18:57:40.953Z,Pound tumbles below $1.09 after UK’s £45bn tax cut package,Kwarteng axes top rate of income tax and reduces basic rate but gilt yields surge on government borrowing fears ,Negative,0.9979933500289917,Positive,0.7924011945724487
2022-09-23T18:43:58.467Z,Kwarteng rolls the dice to try to kick-start UK economic growth,New chancellor tells the FT it is vital to reset fiscal policy and start cutting taxes ,Neutral,0.9994025230407715,Neutral,0.9877772927284241
none,none,none,0,0.0,0,0.0
2022-09-23T17:53:21.497Z,The big British economic gamble ,Kwasi Kwarteng’s fiscal statement has set the economy on a hazardous path,Neutral,0.9084795117378235,Neutral,0.9957836866378784
2022-09-23T17:40:52.714Z,Market alarm tests Kwarteng’s will,Plunge in pound and surge in borrowing costs show investors are balking at footing bill for UK government plans,Neutral,0.9997300505638123,Negative,0.9999923706054688
2022-09-23T17:31:40.308Z,Kwarteng is risking serious economic instability,The chancellor’s largesse raises large questions about debt sustainability,Negative,0.999993085861206,Negative,0.9999455213546753
2022-09-23T17:09:47.789Z,England’s mayors cautiously welcome Kwarteng’s low-tax investment zones ,Experts say plans require further devolution as ministers continue talks with 38 local authorities ,Neutral,0.9925528168678284,Neutral,0.9999798536300659
2022-09-23T16:56:54.725Z,High earners reap the rewards as Kwarteng ditches redistribution,Tax cuts for businesses and the better-off questioned by economists and draw furious reaction from Labour ,Positive,0.9999998807907104,Negative,0.9875624179840088
none,none,none,0,0.0,0,0.0
2022-09-23T16:49:49.184Z,Kwarteng delivers tax bonanza for the well-off,"Those on salaries of £200,000 could save as much as £4,333 in the next tax year",Neutral,0.749566376209259,Neutral,0.9974494576454163
2022-09-23T16:45:12.783Z,Kwarteng has sent a powerful message on bankers’ bonuses  ,Ending the cap was the first concrete sign of a promised deregulatory agenda,Positive,0.9998584985733032,Positive,0.7133567333221436
2022-09-23T16:38:59.167Z,Does the UK need an emergency rate hike?,Squeaky-bum time for Bailey,Neutral,0.960217297077179,Neutral,0.9991565942764282
2022-09-23T16:38:53.376Z,Kwarteng’s growth hopes hit by borrowing costs,Treasury counting on debt-financed tax cuts and energy subsidies not pushing up inflation and driving down pound,Negative,0.9986555576324463,Neutral,0.5920945405960083
2022-09-23T16:34:09.169Z,"This was a railroading, electioneering mini-Budget",The stage is now set for a head-on battle between the Treasury and the Bank of England,Neutral,0.9998593330383301,Neutral,0.9999994039535522
2022-09-23T16:28:23.000Z,Markets uneasy over new Truss-Kwarteng era,The government is following the playbook of the 1980s’ Thatcher and Reagan administrations,Neutral,0.9994091987609863,Neutral,0.9999464750289917
2022-09-23T15:42:23.170Z,UK retail sector welcomes Kwarteng’s move to reinstate VAT refunds,Reintroduction of tax policy abolished in 2021 is hailed as ‘significant win’ for companies,Neutral,0.9425417184829712,Positive,0.9798570275306702
2022-09-23T15:27:03.877Z,Soaring bond yields set to lift UK mortgage rates,Mini-Budget statement compounds earlier Bank of England rate rise,Positive,0.9943747520446777,Neutral,0.9905812740325928
2022-09-23T15:24:27.841Z,Kwarteng’s tax giveaways extend to both households and business,The chancellor surprised many by scrapping the additional rate of income tax,Neutral,0.999988317489624,Negative,0.5278651714324951
2022-09-23T15:20:15.823Z,Kwarteng promises to speed up UK infrastructure projects,"Rising construction materials prices could hit chancellor’s ability to deliver on pledges, say experts",Positive,0.9992978572845459,Negative,0.999983549118042
2022-09-23T14:54:45.556Z,Kwarteng and Truss hit the pound running,New chancellor turns his back on the Johnson years with tax cuts and borrowing,Negative,0.8505796790122986,Neutral,0.999944806098938
2022-09-23T14:10:52.361Z,UK bonds in historic sell-off after Britain takes tax cut ‘gamble’,Borrowing costs soar and equities sink as traders fret over government’s fiscal responsibility,Neutral,0.995022177696228,Negative,0.982878565788269
2022-09-23T14:10:44.461Z,The FT’s quick guide to the UK fiscal statement,Main points and key data from Kwasi Kwarteng’s economic announcement,Neutral,0.9999842643737793,Neutral,0.999985933303833
2022-09-23T13:51:58.644Z,A ‘mini-Budget’ for those on maxi incomes,But even big giveaways will not save the wealthy from inflation,Neutral,0.9999825954437256,Negative,0.7516049742698669
none,none,none,0,0.0,0,0.0
2022-09-23T13:51:30.059Z,The City contemplates its love-bomb Budget,Boosting the UK’s ailing business investment will require a sense of stability and certainty as much as anything else,Neutral,0.9999629259109497,Neutral,0.8766205906867981
2022-09-23T13:07:56.782Z,Kwarteng’s fiscal plan gives City ‘a big smile’,Rule changes and scrapping of bankers’ bonus cap welcomed by business after years of strain with Tory party ,Neutral,0.9997259974479675,Neutral,0.8279086351394653
2022-09-23T12:58:22.746Z,"UK stamp duty cut unlikely to help first-time homebuyers, say experts","Measures will do little to insulate purchasers from the effects of rising interest rates, warn analysts",Negative,0.9655688405036926,Negative,0.9142040014266968
2022-09-23T12:56:00.318Z,UK union leaders react angrily to proposed new curbs on strike action,Chancellor says pay offers would have to be voted on by employees for work stoppages to be valid,Neutral,0.9968865513801575,Neutral,0.9980407357215881
none,none,none,0,0.0,0,0.0
2022-09-23T12:29:39.892Z,Pub operators warn alcohol duty relief may not stop closures,"Businesses face a battle to survive this winter, industry bodies warn",Negative,0.9922601580619812,Negative,0.9999316930770874
2022-09-23T11:54:45.717Z,City-friendly tax cuts overshadowed by sterling rout Premium content,Bankers have plenty to cheer but Kwarteng’s unconventional economics exacerbate business uncertainty,Neutral,0.8814181089401245,Negative,0.9990488886833191
none,none,none,0,0.0,0,0.0
2022-09-23T11:53:36.732Z,Top earners urged to boost pensions before tax cuts,Abolition of income tax additional rate comes with ‘a sting in the tail’ ,Neutral,0.8348749279975891,Neutral,0.9574860334396362
2022-09-23T10:53:56.759Z,Some things to look at that aren’t UK markets,"Self-care, Alphaville style",Neutral,0.99666827917099,Neutral,0.9999914169311523
2022-09-23T08:29:15.547Z,Truss recalibrates,"Plus, Labour party conference preview, and why embrace of electoral reform could make the Conservatives and Liberal Democrats jittery ",Neutral,0.9969358444213867,Neutral,0.8978077173233032
2022-09-23T08:21:46.984Z,Kwasi Kwarteng and the fiscal vibe shift,Something has to give,Neutral,0.9992762207984924,Neutral,0.9686186909675598
2022-09-23T04:00:16.225Z,Experts answer your mortgage questions,Experts tackle your property questions on the next Money Clinic podcast ,Neutral,0.9398753046989441,Neutral,0.9980493783950806
none,none,none,0,0.0,0,0.0
2022-09-22T23:01:56.459Z,UK consumer confidence falls to record low in September ,Worst reading since 1974 comes as households struggle to cope with cost of living crisis ,Negative,0.9999957084655762,Negative,0.9999998807907104
2022-09-22T22:47:05.580Z,"Live news updates from September 23: Oil hits 8-month low, pound tumbles after UK mini budget",none,Neutral,0.9999251365661621,0,0.0
2022-09-22T21:31:11.939Z,Kwarteng to unveil his plan to kick-start UK economic growth,Chancellor’s mini-Budget on Friday will feature tax cuts and regulatory reforms,Neutral,0.9976734519004822,Neutral,0.9951711297035217
2022-09-22T18:50:51.324Z,Bank of England prepares for tug of war with Treasury,Future moves on interest rates will be influenced by the impact of UK government’s fiscal plans,Neutral,0.9999984502792358,Neutral,0.9998143315315247
2022-09-22T18:00:09.855Z,Bank of England lifts interest rates by 0.5 percentage points,UK rate-setters hold back from matching global peers’ more aggressive increases but hint at large rise in November,Neutral,0.9983974099159241,Neutral,0.5155538320541382
2022-09-22T16:11:32.151Z,Claer Barrett scoops investment journalism award,FT writer recognised for writing about the risks and rewards of Venture Capital Trusts ,Positive,0.9857172966003418,Neutral,0.9999713897705078
2022-09-22T13:56:55.629Z,London’s transport chief quits after just two years,Andy Byford will return to the US next month after tenure defined by ‘almost nonstop’ funding talks,Neutral,0.9965337514877319,Neutral,0.9999903440475464
2022-09-22T13:01:18.877Z,Secret Cinema sold in deal set to hand windfall to British taxpayer,UK immersive screenings company bought for £88mn by US ticketing group,Neutral,0.9940264225006104,Neutral,0.9998962879180908
2022-09-22T12:47:12.587Z,Trickle-down economics is no substitute for a growth plan,Truss and Kwarteng want to repeat a failed experiment,Neutral,0.9986989498138428,Neutral,0.8859801292419434
2022-09-22T12:00:02.476Z,Liz Truss’s growth ambitions have little credibility on trade,The UK economy still is too heavily influenced by the EU to be truly independent ,Negative,0.999840259552002,Negative,0.5074231624603271
2022-09-22T11:45:02.517Z,BoE: the dove has landed,A half of mild and a bananas split,Neutral,0.9619581699371338,Neutral,0.9999912977218628
2022-09-22T09:45:49.865Z,How I learnt to stop worrying about public debt and inflation Premium content,Some economic arguments for benign neglect,Neutral,0.9990028738975525,Negative,0.9004424214363098
2022-09-22T08:30:49.827Z,Will Kwarteng’s welfare move pay off for the Tories?,"Chancellor’s strategy to push people into work is fraught with problems, and new survey shows low-tax approach becoming unpopular ",Neutral,0.9978085160255432,Negative,0.9999819993972778
2022-09-21T23:49:36.015Z,Kwarteng to announce moves to push benefit claimants into work,Added pressure on universal credit recipients comes as Truss emphasises need to increase size of workforce,Neutral,0.9986153841018677,Negative,0.9986721277236938
none,none,none,0,0.0,0,0.0
2022-09-21T23:03:27.044Z,"Majority of Britons support tax rises and more spending, survey finds ","Nearly half of respondents pro redistribution of income, as Truss prepares to announce mini Budget ",Neutral,0.9999833106994629,Neutral,0.9999668598175049
2022-09-21T23:02:36.357Z,UK employers urged to give workers early pay boost ,Highest-ever increase in voluntary ‘living wage’ brought forward because of cost of living crisis ,Neutral,0.9401832222938538,Positive,0.9998663663864136
2022-09-21T18:48:36.150Z,Two-phase reform planned for City of London,Chancellor Kwasi Kwarteng will set out some initial changes in his mini-Budget on Friday,Neutral,0.9999938011169434,Neutral,0.9999983310699463
2022-09-21T18:26:47.913Z,"Mini-Budget risks setting UK on ‘unsustainable path’, say IFS and Citi","Ahead of Kwarteng’s Commons speech on Friday, economists warn of £60bn-a-year hole in public finances ",Negative,0.9972600936889648,Neutral,0.9524534344673157
none,none,none,0,0.0,0,0.0
2022-09-21T18:02:52.129Z,French groups swoop for depressed British assets,Xavier Niel builds up stake in Vodafone while Aveva sold to Schneider amid depressed valuations  ,Negative,0.5641351342201233,Negative,0.9576678276062012
2022-09-21T17:48:03.899Z,Shake-up planned for UK local development funds,New investment zones could tap into a single pot of ‘levelling up’ money,Neutral,0.999991774559021,Neutral,0.9999946355819702
none,none,none,0,0.0,0,0.0
2022-09-21T17:47:46.489Z,UK’s yawning current account deficit raises financing risks,Gap between consumption and production means sterling can only maintain value if foreign funding continues,Negative,0.9999926090240479,Neutral,0.8674627542495728
2022-09-21T17:21:42.227Z,Westminster council plans crack down on ‘dirty money’,London local authority vows to combat ‘secret’ web of opaque property ownership and calls for tougher penalties ,Negative,0.7211714386940002,Neutral,0.5181326270103455
2022-09-21T15:54:40.276Z,UK companies call for more details over energy support cliff-edge ,Businesses welcome government help but say lack of clarity over its reach risks hitting investment ,Neutral,0.9999092817306519,Negative,0.999988317489624
2022-09-21T14:55:18.390Z,UK to cut business energy prices by more than half,Government introduces new subsidy scheme to stop wave of corporate collapses this winter,Negative,0.9841190576553345,Neutral,0.9325361251831055
2022-09-21T14:08:33.346Z,UK business energy: support plans put power prices in a Tardis Premium content,The scheme provides relatively little incentive to conserve energy,Neutral,0.9998418092727661,Neutral,0.5085416436195374
none,none,none,0,0.0,0,0.0
2022-09-21T14:00:49.366Z,Behind the cost of business crisis hitting UK plc,"Despite the government’s energy package, spiralling costs and falling consumer spending mean the stage is set for recession",Negative,0.7205082178115845,Negative,0.999665379524231
2022-09-21T04:00:26.206Z,Should you pay your child’s university fees up front? ,Avoiding the student loan system will benefit graduates for decades to come,Neutral,0.9998787641525269,Positive,0.9999998807907104
2022-09-21T04:00:26.004Z,Sterling/dollar: weak currency flatters earnings Premium content,A sliding pound is bad for companies with heavy dollar-denominated costs,Negative,0.9016404747962952,Negative,0.9999831914901733
2022-09-21T01:44:33.017Z,Truss vows to take on ‘vested interests’ and lift economic growth,Prime minister signals she may scrap the cap on bankers’ bonuses ahead of tax-cutting mini-Budget,Positive,0.9999423027038574,Neutral,0.9998712539672852
2022-09-20T22:27:39.439Z,"Live news updates from September 21: Fed raises rates by 75 bps, Nato and Turkey criticise Russian tactics",none,Neutral,0.9250485897064209,0,0.0
2022-09-20T22:26:47.035Z,Truss plans radical shift in economic policy,New UK prime minister readies tax-cutting mini-Budget and says she is prepared to be unpopular ,Neutral,0.9394389390945435,Neutral,0.9932054281234741
2022-09-20T19:31:35.598Z,UK businesses to benefit from price cap on energy bills,The government is to limit the wholesale costs for gas and electricity used in corporate tariffs,Positive,1.0,Neutral,0.9996973276138306
2022-09-20T16:49:25.680Z,Fresh UK rail strikes to hit Tory conference ,"RMT announces walkout on October 1, while unions launch legal dispute against strikebreaking rules",Neutral,0.6639304161071777,Neutral,0.9998677968978882
2022-09-20T16:27:58.104Z,The economic consequences of Liz Truss,It is surely a fantasy that further tax cuts and deregulation will transform performance ,Negative,0.9998577833175659,Positive,0.9998760223388672
2022-09-20T06:24:34.388Z,"Live news updates from September 20: Lagarde says rates need to rise fast, ‘Spac king’ to return $1.5bn",none,Neutral,0.8365698456764221,0,0.0
2022-09-20T05:07:03.915Z,Truss admits UK-US trade deal is not on the agenda,Prime minister’s assessment leaves hole in government’s post-Brexit trade strategy,Neutral,0.9581228494644165,Neutral,0.993436336517334
2022-09-20T04:00:44.315Z,UK retailers and pub owners look to mini-Budget for help,Sector asks new chancellor Kwasi Kwarteng to forestall major business rates rise,Neutral,0.9997414946556091,Neutral,0.9988886713981628
2022-09-20T04:00:44.188Z,India-owned UK refinery aims at carbon capture and storage future,Essar Group targets key role in building market for hydrogen,Neutral,0.9969645142555237,Neutral,0.9998891353607178
2022-09-20T04:00:44.087Z,Support urged for oil and gas workers wanting green reskilling,North-east of Scotland is something of a test case for what could happen elsewhere in the world,Neutral,0.9787288904190063,Neutral,0.9980587363243103
none,none,none,0,0.0,0,0.0
2022-09-20T04:00:44.070Z,Are the British really the worst idlers in the world?,Liz Truss and Kwasi Kwarteng’s early characterisation of the UK workforce does not entirely stand up to scrutiny,Negative,0.951099157333374,Neutral,0.9985256791114807
2022-09-20T03:00:43.183Z,Pressure builds on Bank of England for hefty interest rate rise,Traders are betting on MPC acting aggressively to curb inflation and reinforce its credibility,Negative,0.9995213747024536,Positive,0.9808977246284485
2022-09-19T16:00:42.009Z,TalkTalk pushes UK government to promote superfast broadband ,"Target to cover 99% of homes needs a campaign to encourage switching, provider says",Neutral,0.9976798892021179,Neutral,0.9999802112579346
2022-09-19T10:00:41.901Z,Southern Water sewage dumps show scale of clean-up job for Australian owner,Only £230mn of £1bn injected into provider last year was used to upgrade operations,Neutral,0.9999843835830688,Neutral,0.9998130202293396
none,none,none,0,0.0,0,0.0
2022-09-18T13:03:32.069Z,UK helicopter contract tests ‘social’ impact of defence bids,New procurement approach on trial in multimillion-pound bid to replace military equipment ,Neutral,0.9296967387199402,Neutral,0.9778939485549927
2022-09-18T13:00:24.697Z,Britain’s energy package puts its economic credibility at risk,"The new chancellor’s plan is poorly targeted, too generous and overly dependent on public borrowing",Negative,0.9999959468841553,Negative,0.999992847442627
none,none,none,0,0.0,0,0.0
2022-09-16T23:08:31.491Z,UK train drivers set to strike in October as industrial action spreads,Planned walkout by Aslef follows summer of disruption and will hit Tory party conference ,Negative,0.995496392250061,Neutral,0.9999959468841553
2022-09-16T19:00:50.671Z,Britain’s jobs ‘miracle’ hides some uncomfortable truths,The latest data shows that growing numbers of people are not seeking work at all,Neutral,0.5106009840965271,Neutral,0.9716833829879761
2022-09-16T17:50:05.688Z,Pound hits 37-year low against dollar as UK recession fears mount,Sterling briefly dips below $1.14 after retail sales data showed sharpest fall in more than a year,Negative,0.9985546469688416,Negative,0.9999966621398926
2022-09-16T16:10:49.530Z,The City and the Treasury have a difficult balancing act,Sir Tom Scholar’s exit endangers institutional memory of how to handle a financial crisis — and the need for caution in deregulation,Negative,0.9998844861984253,Negative,0.9997949004173279
2022-09-16T15:54:52.134Z,Corporate insolvencies jump in England and Wales as soaring costs bite,Figures highlight effect of higher interest rates and spiralling energy bills on businesses,Positive,0.6579073667526245,Neutral,0.9283134341239929
none,none,none,0,0.0,0,0.0
2022-09-16T15:54:28.387Z,Nobody’s coming to save sterling,Ground pound (with charts!),Neutral,0.9856246709823608,Neutral,0.9999850988388062
2022-09-16T13:21:48.044Z,Who escapes the great mortgage reset?,Higher interest rates make refinancing an increasingly grim prospect for homeowners and businesses,Neutral,0.6869723796844482,Positive,0.8050047755241394
2022-09-16T12:09:09.154Z,Scottish business warns recycling scheme will split UK drinks market,A new deposit system is creating regulatory headaches for businesses who want to support it,Neutral,0.999982476234436,Negative,0.7321414947509766
2022-09-16T08:30:50.678Z,In Arm’s way,"Plus, hawkishness on China and internal pressures within the Tory party are also steering the state’s vision for growth",Neutral,0.9997988343238831,Positive,0.9995796084403992
2022-09-16T04:00:54.050Z,Mortgage rates: act fast as increases loom,UK Finance estimates that 1.8mn borrowers will see their fixed-rate deals end in 2023,Positive,0.9351537823677063,Neutral,0.9999933242797852
2022-09-16T04:00:53.886Z,What we keep getting wrong about inflation,"Inflation needs a monetary response, whereas the energy crunch should be met with support for struggling households",Negative,0.9947742819786072,Neutral,0.9872670769691467
2022-09-16T03:00:52.774Z,City of London welcomes plan to scrap bankers’ bonus cap,Kwarteng’s proposal is political risk that experts say is likely to have little effect on growth,Neutral,0.9996531009674072,Negative,0.9951490759849548
2022-09-16T03:00:52.766Z,Family of Briton held in UAE urges divestment from Dubai Islamic Bank,Ryan Cornelius’s relatives blame lender for businessman’s extended detention ,Neutral,0.9999445676803589,Neutral,0.9381705522537231
2022-09-15T13:16:06.346Z,UK energy security bill paused to prioritise support for businesses,Jacob Rees-Mogg says legislation will be halted or dropped to reflect new administration’s priorities,Negative,0.6900418996810913,Negative,0.8739951252937317
2022-09-15T12:30:23.792Z,The mini-Budget is taking great risks with the public finances,Kwarteng must beware of repeating the mistakes of a previous Tory chancellor,Negative,0.9994507431983948,Neutral,0.9109513759613037
2022-09-15T12:29:31.446Z,Public confidence in BoE’s inflation stance at record low,Satisfaction falls ahead of likely rise in interest rates next week,Negative,0.9894831776618958,Neutral,0.8685517907142639
2022-09-15T08:38:19.957Z,Bankers’ bonuses: optics are less important than outcomes for Truss,The politics of the Labour vs Conservative row about limiting annual payouts is probably a wash. Fixing public services is far more crucial,Neutral,0.7559562921524048,Negative,0.5516165494918823
2022-09-14T20:00:19.552Z,Kwarteng seeks to scrap bankers’ bonus cap to boost City of London,Move to drop EU-era law highly contentious but chancellor argues it will aid economy,Neutral,0.9998738765716553,Positive,0.9999982118606567
2022-09-14T17:50:38.781Z,Starling executive wins asthma claim against digital bank,Employee told she was ‘not a Starling person’,Neutral,0.8555170297622681,Neutral,0.9979037046432495
none,none,none,0,0.0,0,0.0
2022-09-14T17:36:29.308Z,UK government pledges to backdate energy support for companies ,Move comes after FT revealed businesses had been warned of difficulties and delays in setting up help scheme,Neutral,0.9802427887916565,Negative,0.9999282360076904
2022-09-14T16:23:15.159Z,A coherent growth strategy would be good news for sterling,The weak pound is an indicator of how markets see the UK’s prospects,Positive,0.9999998807907104,Negative,0.9973822236061096
2022-09-14T14:05:31.081Z,Inflation surge forces councils to cut UK ‘levelling up’ projects,Local authorities issue warning about impact of soaring construction costs on Tory flagship policy,Negative,0.9995906949043274,Neutral,0.9324228167533875
2022-09-14T11:37:18.684Z,UK inflation rate dips below 10% as petrol prices fall,Rise in food and services costs keeps pressure on Bank of England to increase rates,Negative,0.9997548460960388,Negative,0.9982079267501831
none,none,none,0,0.0,0,0.0
2022-09-14T10:00:51.084Z,ITM Power’s shares plunge as it warns of production delays,Hydrogen electrolyser maker to start search for new leader as chief announces departure after 13 years,Negative,0.9999994039535522,Neutral,0.9996089339256287
2022-09-14T08:30:28.457Z,Truss and Kwarteng’s plans for Treasury reform are put to the test,"Plus, Conservative approach to energy crisis looks riddled with things governments cannot reliably achieve",Neutral,0.999862551689148,Negative,0.9997066855430603
none,none,none,0,0.0,0,0.0
2022-09-14T04:00:29.281Z,How the UK government could get a decent deal on energy,Some producers have an incentive to agree to new fixed-price contracts,Neutral,0.9953339695930481,Neutral,0.998701810836792
2022-09-13T20:57:48.545Z,"Kwarteng will struggle to hit 2.5% growth target, warn experts","New chancellor has few tools available to raise UK output, economists caution",Negative,0.9999996423721313,Negative,0.9775606393814087
2022-09-13T20:50:11.432Z,UK business warned of delay to state energy support,Companies waiting for share of £150bn aid urge government to act quickly as costs soar,Negative,0.9999973773956299,Positive,0.684158444404602
2022-09-13T17:47:01.885Z,UK university develops device to restore sense of touch to stroke patients,Technology unveiled at British Science Festival brings back sensation by stimulating fingertips ,Neutral,0.994252622127533,Neutral,0.9422270655632019
2022-09-13T16:08:02.255Z,Inflation: some consumer stocks are more equal than others Premium content,Tough economic conditions and weak stock markets will persist for months,Neutral,0.9992449283599854,Negative,0.9999955892562866
none,none,none,0,0.0,0,0.0
2022-09-13T13:27:19.712Z,"Higher rents and utility bills pushing people into smaller homes, says Zoopla",Trend for cheaper flats and houses comes with increase in cost of living pressures  ,Neutral,0.9713063836097717,Negative,0.9745932817459106
2022-09-13T12:55:58.455Z,Ex-owner of Newport Wafer Fab plans to buy back UK semiconductor plant  ,Drew Nelson orchestrates bid for company as government plans to curb sale to Chinese-owned Nexperia ,Neutral,0.9999474287033081,Neutral,0.9998968839645386
2022-09-13T07:03:30.888Z,UK unemployment falls to lowest rate since 1974,Figures will reinforce fears labour shortages are pushing inflation higher,Negative,0.9955881834030151,Negative,0.9987391829490662
2022-09-13T04:00:37.611Z,"My First Million: Gyr King, fine art entrepreneur","Turnover has risen from £18,000 in 1983 to more than £11mn in 2021",Neutral,0.999923586845398,Positive,0.9256799817085266
2022-09-13T04:00:37.474Z,The term ‘quiet quitting’ is worse than nonsense,"If your staff turn up every day, do exactly what you ask of them, but don’t go above and beyond, they are still working",Negative,0.9938963055610657,Neutral,0.9999179840087891
2022-09-13T04:00:37.141Z,How should I protect my assets for my granddaughter?,I’ve sold my business but worry the profits will be eaten up by inflation,Neutral,0.9929433465003967,Negative,0.8856465220451355
2022-09-12T19:06:28.751Z,UK and EU step back from confrontation over Northern Ireland,London and Brussels seek to avoid legal deadline over ‘grace periods’ becoming a flashpoint in talks,Neutral,0.9723449945449829,Neutral,0.9972754120826721
2022-09-12T18:43:52.895Z,UK trade deficit widens while exports to EU hit record high ,ONS data show increase to £27bn as energy imports surge because of war in Ukraine ,Negative,0.7615450620651245,Positive,0.9858078956604004
2022-09-12T18:07:04.770Z,Kwarteng tells Treasury to focus ‘entirely on growth’,UK chancellor’s call comes ahead of new government’s first ‘fiscal event’ which will prioritise tax cuts,Neutral,0.9996329545974731,Neutral,0.9999802112579346
2022-09-12T16:26:43.459Z,UK economy stagnates as cost of living crisis hits spending,"Output was flat in the three months to July, falling short of analysts’ expectations ",Negative,0.9999992847442627,Negative,0.9999998807907104
2022-09-12T16:07:14.785Z,Number of over-65s in work hits record,Increase in pensioners in part-time employment could reflect rising cost of living pressures ,Positive,0.9999996423721313,Negative,0.9993658661842346
2022-09-12T15:55:21.139Z,College lecturers in England call 10 days of strike action over pay ,Union announces largest ever industrial action to hit further education sector,Neutral,0.9999392032623291,Neutral,0.8780426383018494
2022-09-12T03:00:47.249Z,Brussels offers to reduce Northern Ireland border checks,EU’s Brexit chief ‘encouraged’ by UK intention to seek negotiated settlement on trade ,Neutral,0.9999215602874756,Neutral,0.996798574924469
2022-09-11T15:31:58.872Z,HMRC’s ‘aggressive’ stance on tax fraud risks stifling innovation,Experts say scattergun approach on curbing illicit claims could hit research and development,Negative,0.9999606609344482,Negative,0.753175675868988
none,none,none,0,0.0,0,0.0
2022-09-11T08:00:33.640Z,Did US inflation ease again in August?,Market Questions is the FT’s guide to the week ahead,Negative,0.6229608058929443,Neutral,0.991395890712738
2022-09-11T07:00:33.610Z,Fracking groups seek further steps on Truss reforms,Companies welcome lifting of moratorium but say more is needed to make projects viable,Neutral,0.9992076754570007,Neutral,0.9897897839546204
2022-09-09T21:30:12.953Z,Energy bills inflated by failure to implement EU power cables deal,Electricity flow through cross-border subsea connectors is now more costly for Britain ,Negative,0.999957799911499,Negative,0.9994205236434937
2022-09-09T21:30:12.950Z,Jamie Ritblat’s employee trust paid £400 to settle tax claim. Now HMRC wants millions more,Property investor Delancey’s portfolio includes Earl’s Court development in London,Neutral,0.999956488609314,Neutral,0.9999970197677612
none,none,none,0,0.0,0,0.0
2022-09-09T20:00:12.807Z,Builders and estate agents braced for UK housing downturn,Protracted drop in activity and prices likely because of high inflation and low consumer confidence,Negative,0.9994010925292969,Negative,0.9999992847442627
2022-09-09T17:14:06.724Z,"UK energy package will weigh on gilts and pound, analysts warn ",Funding for programme announced by Liz Truss will imply a big jump in borrowing,Neutral,0.998302698135376,Neutral,0.5995163917541504
none,none,none,0,0.0,0,0.0
2022-09-09T10:56:35.705Z,Stores close and events cancelled as UK businesses pay respects to Queen,London retailers shut their doors and sports games postponed after death of British monarch,Neutral,0.9355056285858154,Negative,0.9855175614356995
2022-09-09T10:26:27.769Z,The great British housing wealth divide ,The over-65s hold 47 per cent of housing equity and 7.4mn ‘extra’ bedrooms. Could the cost of living crisis change things?,Neutral,0.9996787309646606,Neutral,0.643812894821167
