Date,us_Titles,us_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
none,none,none,0,0.0,0,0.0
2022-11-16T21:26:56.247Z,US Senate advances protections for same-sex and interracial marriages,Legislation to codify rights wins bipartisan support in crucial vote,Neutral,0.9596219062805176,Neutral,0.9969682097434998
2022-11-16T21:22:41.729Z,Blackstone’s Schwarzman says he will not support Trump’s presidential bid,Private equity chief follows Wall St megadonor Ken Griffin in abandoning former president,Neutral,0.9919217824935912,Neutral,0.996606945991516
2022-11-16T19:00:29.830Z,It is time for the Republicans to drop Trump and Trumpism,Former president damages American democracy and the party’s own electoral chances,Neutral,0.9569473266601562,Neutral,0.9967435002326964
2022-11-16T17:43:40.752Z,Target tumbles on gloomy holiday outlook,Shares down 15% as ‘stressed’ consumers struggle to fund discretionary purchases  ,Negative,0.9999992847442628,Negative,0.9999977350234984
2022-11-16T16:49:16.285Z,Scandal-hit politicians crave a public ‘shot at redemption’,US and UK voters watch parallel political dramas as experts diagnose a rise in narcissistic leaders,Negative,0.9991840720176696,Neutral,0.999585211277008
2022-11-16T12:30:24.771Z,The Lex Newsletter: the LinkedIn doomscrollers of the Ivy League Premium content,Wall Street’s cut-throat rush for elite second-year students creates dysfunctional recruiting process,Neutral,0.999998927116394,Negative,0.9999451637268066
2022-11-16T11:00:47.135Z,The caging of America’s Kraken,Trump is the gift to Democrats that keeps on giving,Neutral,0.9999603033065796,Neutral,0.99949049949646
2022-11-16T10:07:33.174Z,‘A very elegant night’: Trump sidesteps midterms blame to launch 2024 bid,Gilded ballroom at Mar-a-Lago packed with supporters but most lawmakers steer clear,Negative,0.8768450021743774,Neutral,0.9999617338180542
2022-11-16T05:00:48.234Z,Billions flow to nascent US battery sector with push from climate law,Manufacturers seek alternatives to China’s dominance in fast-growing electric vehicle market ,Neutral,0.5902453660964966,Neutral,0.7518455386161804
2022-11-16T05:00:48.206Z,New York’s Democrats rue losses that cost their party the House,Finger-pointing begins after Republicans flip four seats in the usually deep blue state,Negative,0.8735821843147278,Neutral,0.9999969005584716
2022-11-16T05:00:48.117Z,‘Canary in the coal mine’: slower used car market points to cooling US inflation,"Price gains ease to 2% annually, with implications for the industry, customers and wider economy",Negative,0.9999186992645264,Positive,0.9675320982933044
2022-11-16T03:27:47.295Z,Donald Trump officially launches 2024 US presidential bid ,Former president jumps into the race despite growing chorus of Republicans calling for a change,Neutral,0.9999470710754396,Neutral,0.9772728085517884
2022-11-15T23:25:21.363Z,"Live news updates from November 16: Fed official endorses ending jumbo rate rises, UK inflation hits 41-year high",none,Neutral,0.9991616010665894,0,0.0
2022-11-15T23:20:45.882Z,Former Trump executive testifies about apartment payments,Allen Weisselberg takes stand in Manhattan prosecutors’ criminal case against former US president’s business empire,Neutral,0.9744634032249452,Neutral,0.8030038475990295
none,none,none,0,0.0,0,0.0
2022-11-15T22:11:31.781Z,Ford chief warns electric vehicles require 40% less labour,‘Storm clouds’ face workers as US carmaker pursues aggressive sales goals,Neutral,0.957966923713684,Positive,0.9987404942512512
2022-11-15T21:49:48.785Z,McCarthy wins nomination for Speaker as Republican divisions deepen,Dissent from 31 party members in the lower chamber spells difficulty ahead for California lawmaker,Neutral,0.955010712146759,Negative,0.9999922513961792
2022-11-15T21:35:33.853Z,Walmart lifts guidance as richer consumers go bargain hunting,Retailer upgrades outlook even as $3.1bn opioids settlement results in quarterly net loss,Positive,0.9999972581863404,Negative,0.5976864099502563
2022-11-15T21:14:42.538Z,US stocks advance as inflation data spark hopes of smaller Fed rate rises ,Producer prices increased less than expected in October,Positive,0.7305665016174316,Negative,0.9999980926513672
none,none,none,0,0.0,0,0.0
2022-11-15T18:41:32.171Z,Alphabet faces call from activist fund to cut headcount,TCI letter comes as Google parent’s Big Tech peers slash jobs to cope with slowing growth,Negative,0.9689170718193054,Negative,0.9950534701347352
2022-11-15T18:17:10.906Z,Israel protests to US over Shireen Abu Akleh investigation,PM says soldiers ‘would not be investigated by FBI or any other foreign country’,Negative,0.8588420152664185,Neutral,0.999977707862854
none,none,none,0,0.0,0,0.0
2022-11-15T16:54:28.237Z,Central banks are right to act decisively,The worst possibility would not be for disinflation to be done too slowly but for policymakers to give up too quickly ,Neutral,0.9380544424057008,Negative,0.9997643828392028
2022-11-15T12:05:44.127Z,This was the year liberal democracy fought back,Populists have lost elections and autocrats have lost the aura of competence,Neutral,0.8774977326393127,Negative,0.9992451667785645
2022-11-15T11:02:30.568Z,England’s nurseries demand relief on business rates,"Government funding for childcare being undercut by tax burden, survey warns",Positive,0.998150646686554,Negative,0.953740894794464
2022-11-15T05:00:16.937Z,California ports logjam eases after holiday import rush,Retailers bought early to avoid congestion in Los Angeles but some ships now queue at other US entry points,Neutral,0.9831992983818054,Neutral,0.9998792409896852
2022-11-15T05:00:16.755Z,"EFG London Jazz Festival — 300 gigs showcase eclectic, thrilling mix",The opening night gala played to an enthusiastic full house at the Royal Festival Hall; plus shows at the Barbican and Cafe Oto,Neutral,0.999991774559021,Neutral,0.9997149109840392
none,none,none,0,0.0,0,0.0
2022-11-15T05:00:15.567Z,Central banks to shift away from ‘jumbo’ rate rises as outlook darkens,Economists expect smoother monetary tightening as policymakers worry about damage to growth,Negative,0.963241457939148,Positive,0.6283218264579773
2022-11-15T04:10:16.753Z,Trump dealt another blow as election denier Kari Lake loses in Arizona,Result comes amid widespread infighting among Republicans after poor midterms showing,Negative,0.9966700673103333,Negative,0.9977017045021056
2022-11-14T21:24:09.246Z,Top European chip companies seek stability amid US-China dispute,Businesses caught between Washington and Beijing as export controls complicate global supply chains,Positive,0.9959954023361206,Negative,0.999885082244873
2022-11-14T20:40:30.430Z,Biden and Xi signal desire to improve ties despite Taiwan tensions,Two leaders hold first in-person meeting in Bali on eve of G20 summit,Positive,0.974770188331604,Neutral,0.9999983310699464
2022-11-14T19:06:46.850Z,The China-US relationship needs to be managed ,Biden and Xi talks in Bali seek to avert a dangerous deterioration,Neutral,0.9999713897705078,Negative,0.8855050206184387
2022-11-14T18:51:07.766Z,Brainard backs slower rate rises but says Fed still has ‘work to do’,US central bank’s vice-chair says it should ‘soon’ bring supersized increases to an end,Positive,0.6910166144371033,Neutral,0.99949312210083
2022-11-14T18:45:25.332Z,"Amazon prepares to make about 10,000 job cuts to corporate workforce",Ecommerce group grapples with slowing growth and rising costs in latest sign of Big Tech belt-tightening,Neutral,0.9992644190788268,Negative,0.9989694356918336
2022-11-14T18:11:01.995Z,Post-pandemic fiscal spending bears much of the blame for US inflation,"While the Fed was behind the curve, government policies fuelled demand in a supply-constrained economy",Negative,0.9963483214378356,Negative,0.7230881452560425
2022-11-14T16:23:09.366Z,US schools still have a racial segregation problem ,"While the debate about ‘affirmative action’ in university admissions rages, a bigger issue persists ",Negative,0.9999885559082032,Negative,0.977051556110382
2022-11-14T15:14:40.733Z,CIA director warns Russia against use of nuclear weapons,US intelligence chief Bill Burns meets his Russian counterpart Sergei Naryshkin in Ankara,Neutral,0.7755772471427917,Neutral,0.9999762773513794
2022-11-14T12:31:11.121Z,Business (and trade frictions with partners) as usual in Washington Premium content,Joe Biden’s brand of trade policy doesn’t have much to do with Congress,Neutral,0.9998015761375428,Neutral,0.999881386756897
2022-11-14T12:00:11.168Z,The meaning of Florida Premium content,Maybe the state is a permanent marker of where America is headed,Neutral,0.9999736547470092,Neutral,0.999964714050293
2022-11-14T11:00:11.138Z,Regulator demands more details of inflation impact on US companies,SEC concerned that some financial reports gloss over effect of rising prices on profits and liquidity,Neutral,0.9996806383132936,Negative,0.9999939203262328
2022-11-14T06:28:10.678Z,Capextravaganza,Don’t underestimate the corporate investment wave,Neutral,0.9877730011940002,Negative,0.7861652374267578
none,none,none,0,0.0,0,0.0
2022-11-14T05:51:53.597Z,"Live news updates from November 14: Amazon prepares to cut 10,000 jobs, Biden meets Xi in Bali",none,Neutral,0.9999948740005492,0,0.0
2022-11-14T05:00:23.590Z,Putin to dominate G20 Bali summit from afar,Russian president is not attending meeting but Ukraine war and its fallout are expected to overshadow event,Neutral,0.9999282360076904,Negative,0.9930219054222108
2022-11-14T05:00:23.363Z,US midterms boost puts Biden in strong position for second act,"President silences critics in own party, but passing legislation will be tougher in divided Congress",Positive,1.0,Negative,0.9978057742118835
2022-11-14T05:00:23.361Z,Democrats will have to balance rhetoric and reality post-midterms,Appealing to both domestic labour and foreign allies will be tougher for US politicians,Neutral,0.9750960469245912,Negative,0.999036192893982
none,none,none,0,0.0,0,0.0
2022-11-14T05:00:23.339Z,China’s chip tool makers struggle to profit at home from US export controls,"Orders rise in short term, but domestic suppliers lag in supporting advanced semiconductor technology",Negative,0.999993085861206,Positive,0.535128653049469
2022-11-14T05:00:23.234Z,Dealmaking gets tougher as era of free money closes,"There has been a pick-up in some large US deals, but bankers are having to be more creative overall ",Negative,0.9991963505744934,Neutral,0.8708243370056152
none,none,none,0,0.0,0,0.0
2022-11-14T02:00:22.254Z,US tries to enlist allies in assault on China’s chip industry,Some experts say Washington’s export control campaign will suffer without Japan and Netherlands on board,Positive,0.972036600112915,Negative,0.9999114274978638
2022-11-14T00:30:22.197Z,Emboldened Xi steps back on to world stage with G20 summit ,China’s president faces US antagonism over tacit support for Russia’s invasion of Ukraine ,Neutral,0.9999749660491944,Neutral,0.9849315881729126
2022-11-13T22:53:52.674Z,"Fed faces tough task deciding when to stop raising rates, official warns",Mary Daly says next phase of monetary policy will be difficult as pressure mounts for end to jumbo increases,Negative,0.9998756647109984,Negative,0.9988875985145568
2022-11-13T16:58:52.477Z,US election deniers routed as Republicans rue absence of ‘red wave’,Candidates who backed Trump’s unfounded claims of electoral fraud rejected by voters,Neutral,0.9999661445617676,Negative,0.9594846963882446
2022-11-13T15:44:42.506Z,By the numbers: what we have learnt from the 2022 US midterm elections,"Results show the power of youth, a growing urban-rural divide and tough questions for the Republican party",Neutral,0.9999676942825316,Positive,0.9999556541442872
none,none,none,0,0.0,0,0.0
2022-11-13T15:00:21.851Z,Will UK inflation follow in the US’s footsteps? ,Market Questions is the FT’s guide to the week ahead,Neutral,0.9979231953620912,Neutral,0.991395890712738
2022-11-13T13:00:21.770Z,Beware the creeping normalisation of the hard right,Democratic politicians on the centre right should take more care not to adopt the language and behaviour of extremists,Neutral,0.9869166612625122,Neutral,0.996672749519348
2022-11-13T10:25:54.960Z,Bankman-Fried’s fall cuts off big source of funds for Democrats,FTX entrepreneur has emerged as the second-biggest donor to liberal groups after George Soros,Neutral,0.7830942869186401,Positive,0.9464016556739808
2022-11-13T04:24:43.618Z,Democrats retain control of US Senate after win in Nevada,Biden can push ahead with agenda and judicial appointments even as GOP expected to narrowly win House,Neutral,0.9989280104637146,Neutral,0.8416345715522766
2022-11-13T03:36:18.253Z,Biden and Xi try to steady collapsing US-China relations in first meeting,"Beijing and Washington at odds over issues including trade, Taiwan, nuclear weapons and Russia",Neutral,0.9999518394470216,Neutral,0.97868150472641
2022-11-12T16:32:25.281Z,Imran Khan signals desire to build bridges with Washington,Former cricketer had claimed the US conspired in his removal as Pakistan’s prime minister and treated his country like a ‘slave’,Neutral,0.9986934065818788,Neutral,0.9876838326454164
2022-11-12T14:34:40.956Z,Companies rush to raise cash as stocks steady and inflation eases,Issuance of bonds tripled this week and share sales boomed on improving market conditions,Positive,0.6267932057380676,Positive,0.9999997615814208
2022-11-12T05:00:30.441Z,What the midterms mean for investors,US equities tend to outperform in the six months after polls against the preceding half-year,Neutral,0.9998108744621276,Positive,0.8138001561164856
2022-11-12T05:00:30.426Z,Could France find its next football star in Brooklyn?,How a French soccer academy became a finishing school for the children of elite New Yorkers ,Neutral,0.9997037053108216,Neutral,0.9999947547912598
2022-11-12T05:00:30.423Z,California’s finest: the Silicon Valley Cabernet,How four Stanford scientists and an experimental winemaker found the formula for their majestic Ridge Monte Bello ,Negative,0.9985617995262146,Neutral,0.9999951124191284
2022-11-12T03:49:57.534Z,Democrat Mark Kelly holds Senate seat in Arizona,Re-election of former astronaut brings party closer to retaining majority in US upper chamber,Neutral,0.9999207258224488,Neutral,0.998590052127838
2022-11-11T22:00:29.996Z,American democracy surprises us all again,The pieties of pundits bit the dust as voters went to the polls in support of abortion rights and electoral realities,Positive,0.999919891357422,Neutral,0.9996054768562316
2022-11-11T20:12:14.401Z,FT Live subscriber webinar on the US midterms ,'Trump is on a downward slide… but Trumpism is not dead',Neutral,0.99999737739563,Negative,0.9851416349411012
2022-11-11T18:41:46.643Z,Ron vs Don: the Republican battle for 2024 has already begun,Donald Trump is already lashing out at the popular Florida governor after many of his chosen candidates floundered in the midterms ,Neutral,0.9998952150344848,Neutral,0.9999816417694092
none,none,none,0,0.0,0,0.0
2022-11-11T18:38:36.161Z,Biden’s flying visit to COP27 disappoints developing nations,President insists US will meet emissions targets but poorer countries say funding pledge still falls short,Neutral,0.9999767541885376,Negative,0.9999910593032836
2022-11-11T17:50:04.039Z,How the youth vote helped the Democrats avert an election rout,Under-30s backed party 2 to 1 in the midterms and appear to have swung several races ,Neutral,0.9767422080039978,Neutral,0.99987530708313
2022-11-11T14:20:57.000Z,Chef Eric Ripert’s secret to outlasting trends,"Chef Eric Ripert has been leading one of the best restaurants in the world, Le Bernardin, for most of its 50-year history. He tells us how it has kept relevant. Plus, we talk comedy",Neutral,0.9771932363510132,Positive,0.997318685054779
2022-11-11T13:37:02.143Z,Biden travels to COP27 to ‘showcase’ US leadership on climate,Blinken and Pelosi among delegates to demonstrate commitment to tackling global warming ,Positive,0.6370842456817627,Neutral,0.5456671118736267
none,none,none,0,0.0,0,0.0
2022-11-11T12:00:29.996Z,Why the media got it wrong again,Opinion polls and data aggregators are no substitute for real political reporting,Negative,0.989066481590271,Neutral,0.9999892711639404
2022-11-11T12:00:29.856Z,Rents spiral worldwide but not in San Francisco — why?,"Tech workers left during the pandemic and are staying away; meanwhile, crime and homelessness are growing concerns",Neutral,0.978534460067749,Negative,0.9999916553497314
none,none,none,0,0.0,0,0.0
2022-11-11T11:14:03.059Z,FirstFT: Easing US inflation triggers relief rally ,"Plus, global regulators circle FTX and Biden’s student debt relief programme blocked",Positive,0.9999735355377196,Negative,0.999339759349823
2022-11-11T06:30:29.549Z,"Cool inflation, giddy markets Premium content","And FTX, again",Neutral,0.9972748160362244,Neutral,0.9991949200630188
2022-11-11T05:00:30.399Z,Ukraine hopes US military aid keeps flowing despite midterms upheaval,"With the election results still in the balance, Kyiv fears Republicans could jeopardise vital assistance ",Positive,0.6346448659896851,Negative,0.999996304512024
2022-11-11T05:00:30.280Z,Red and Blue America refuse to budge,"Despite two years of economic and political turmoil, the political map looks almost indistinguishable from 2020",Negative,0.5276365280151367,Negative,0.9937993884086608
2022-11-11T05:00:30.279Z,Big Tech job cull may be the start of things to come,Companies start to adjust their cost base for a low-growth economic climate,Neutral,0.9981364011764526,Neutral,0.9487707614898682
none,none,none,0,0.0,0,0.0
2022-11-11T02:50:12.787Z,US judge blocks Biden’s student debt relief programme,Government says it will appeal court’s decision on plan to cancel thousands of dollars in payments,Neutral,0.9997448325157166,Neutral,0.9991846680641174
2022-11-11T02:48:08.259Z,US stocks record best day in over 2 years on cooler inflation data,Yield on two-year Treasury note drops the most since 2008,Positive,0.999997854232788,Negative,0.9615972638130188
2022-11-11T01:03:29.213Z,Trump and Murdoch’s marriage of convenience breaks down after US midterms,Ex-president lashes out at media mogul after being blamed for Republicans’ poor election results,Neutral,0.9998750686645508,Negative,0.9999998807907104
2022-11-11T00:26:47.611Z,Elon Musk bans remote work at Twitter ,Owner demands employees spend at least 40 hours per week in office in first email to staff since $44bn acquisition,Neutral,0.9998555183410645,Neutral,0.9999984502792358
2022-11-10T22:21:56.446Z,US warns Europe a conflict over Taiwan could cause global economic shock,Sharing of research comes amid rising concern about military action in the Indo-Pacific,Negative,0.9999994039535522,Negative,0.999583661556244
2022-11-10T21:35:08.927Z,US inflation cools to lowest level since January,"Year-on-year consumer prices rise 7.7% in October, sparking rally in stocks ",Negative,0.9992091059684752,Positive,0.9999247789382936
2022-11-10T20:52:36.149Z,JPMorgan’s “transitory” intransigence,"In the long run, we’re all transitory",Neutral,0.9996813535690308,Neutral,0.9999470710754396
2022-11-10T17:50:16.882Z,Fed officials back slower pace of rate rises after inflation data ,Investors expect shift down after better-than-expected consumer price figures,Neutral,0.6930979490280151,Negative,0.989068567752838
2022-11-10T16:00:02.665Z,Biden and Xi to hold first in-person summit ahead of G20,High-stakes encounter comes amid rising US-China tensions,Neutral,0.9999815225601196,Negative,0.9946789741516112
2022-11-10T15:29:26.889Z,America’s deep suspicion of globalisation makes it an outlier,The victory of radical leftist Luiz Inácio Lula da Silva is better news for open trade than US Republican gains,Negative,0.9455287456512452,Positive,1.0
2022-11-10T13:09:19.684Z,Politicians must shout about the benefits of skilled immigration,"Rhetoric in the debate is ugly, yet US and UK voters are warming to the positive impact of incomers",Neutral,0.9830341339111328,Positive,0.9991453886032104
2022-11-10T12:00:29.225Z,Joe Biden’s energy agenda survives the midterm vote Premium content,"Plus, voters’ energy priorities heading into the election",Neutral,0.9671441316604614,Neutral,0.9940500855445862
2022-11-10T12:00:29.211Z,Political arms race ends in a coin flip ,"This time the coin landed on its edge, leaving the government about as divided as before",Neutral,0.9999884366989136,Neutral,0.9993464350700378
2022-11-10T05:00:57.000Z,How the Ukraine war reshaped US alliances,Top Biden strategist on the thinking behind the national strategic review,Neutral,0.9902832508087158,Neutral,0.999868631362915
none,none,none,0,0.0,0,0.0
2022-11-10T05:00:18.000Z,US midterm elections: what we know so far ,Crypto exchange Binance backs out of its deal with FTX ,Neutral,0.9976667165756226,Neutral,0.9999797344207764
2022-11-10T05:00:16.096Z,‘It’s all about abortion’: how women clawed back ground for the Democrats,Concerns over Roe vs Wade proved more salient in midterms than many pollsters had anticipated,Neutral,0.9999369382858276,Negative,0.9999960660934448
2022-11-10T05:00:15.879Z,Business leaders see a split Congress as reason to celebrate,Midterm results may herald a less extreme Washington — but there are still plenty of fights ahead,Neutral,0.989954113960266,Neutral,0.8275588154792786
2022-11-10T04:30:14.939Z,Death of a soft-landing salesman,(Mis) understanding inflation ,Negative,0.9999984502792358,Neutral,0.9990648627281188
none,none,none,0,0.0,0,0.0
2022-11-10T00:23:49.712Z,Biden says Musk security concerns ‘worthy of being looked at’,World’s richest man has courted controversy with Twitter deal and Starlink terminals in Ukraine,Neutral,0.9974849224090576,Negative,0.999948024749756
2022-11-09T23:03:25.297Z,Biden intends to run in 2024 with announcement ‘early next year’,US president’s prospects boosted by stronger than expected performance by Democrats in midterm elections,Neutral,0.9999990463256836,Positive,1.0
none,none,none,0,0.0,0,0.0
2022-11-09T22:22:09.108Z,US midterm elections 2022: as it happened,none,Neutral,0.9996546506881714,0,0.0
2022-11-09T21:25:47.892Z,US stocks fall as midterm election results come in,Retreat comes as Republican ‘red wave’ fails to materialise and control of Senate hangs in the balance,Negative,0.9854679703712464,Negative,0.998668909072876
2022-11-09T18:27:38.533Z,Midterms offer a glimmer of hope for US democracy,The Republican wave was not as powerful as anticipated,Negative,0.9211964011192322,Negative,0.9999979734420776
2022-11-09T17:30:52.723Z,Biden is still Trump’s worst nightmare,The fact that the red wave became a red ripple suggests the anger of America’s voters does not equate to recklessness,Negative,0.9998817443847656,Negative,0.7383245229721069
2022-11-09T16:14:59.763Z,US coal phaseout plan meets divided response at COP27,Carbons credits system described as ‘massive distraction’ despite UN blessing and Bezos Earth Fund backing,Neutral,0.7424508929252625,Neutral,0.9356412887573242
none,none,none,0,0.0,0,0.0
2022-11-09T15:18:44.684Z,How did Trump’s picks perform in the 2022 midterms?,Former president endorsed hundreds of candidates at a congressional and state level,Neutral,0.9982126951217652,Neutral,0.9999842643737792
2022-11-09T14:06:28.610Z,Gambling giants the losers after California rejects sports betting,Industry hopes to overturn referendum outcome in biggest US market in 2024,Neutral,0.7678626179695129,Neutral,0.9951488375663756
2022-11-09T12:11:59.769Z,Senate in balance after close election,Republicans insist they are on course to take back House of Representatives,Neutral,0.9999843835830688,Neutral,0.9965645670890808
2022-11-09T12:00:08.932Z,Memo to Dems: sanctimony won’t save the republic,Being right is not enough,Neutral,0.9132663607597352,Negative,0.9190257787704468
2022-11-09T09:18:08.556Z,Democrats’ strategy of portraying Republicans as too radical bears fruit,Joe Biden’s party performs better than expected in US midterm elections,Neutral,0.763992190361023,Positive,0.9999979734420776
2022-11-09T08:18:08.751Z,"US beats EU as magnet for green investment, says Iberdrola",Spanish utility’s boss Ignacio Galán laments European response to energy crisis ,Positive,0.6289077997207642,Neutral,0.8420155644416809
2022-11-09T07:58:44.409Z,Republican blame game begins: ‘We want a genuine conservative’,Party set to take House of Representatives but operatives claim candidates favoured by Trump deterred some voters,Neutral,0.972745954990387,Neutral,0.9746306538581848
2022-11-09T07:08:36.849Z,Biden defies low expectations as red ‘tsunami’ collapses,President fares better than Clinton and Obama in midterms while Trump’s candidates take a battering,Negative,0.9998600482940674,Positive,0.9999862909317015
2022-11-09T06:51:10.853Z,Trump’s comeback hopes dealt setback as DeSantis steals limelight,Candidates handpicked by former president struggle in midterm elections while Florida governor romps to victory,Negative,0.5280804634094238,Positive,0.7877552509307861
2022-11-09T05:00:24.000Z,Binance set to buy FTX,TikTok slashes global revenue targets by at least $2bn,Neutral,0.999476969242096,Neutral,0.8923198580741882
2022-11-09T05:00:09.324Z,Dangerous expectations,Don’t be mellow,Negative,0.9765511751174928,Neutral,0.9982435703277588
2022-11-09T01:10:21.614Z,Disney’s streaming spending weighs on profits,Media and entertainment group’s platforms added subscribers but operating losses widen to $1.5bn,Negative,0.9999877214431764,Negative,0.5976610779762268
2022-11-08T21:19:18.090Z,US stocks rise ahead of midterm election results,Investors prepare for crucial inflation data to assess signs of economic slowdown,Positive,0.9968252182006836,Neutral,0.9459848999977112
2022-11-08T19:32:50.866Z,Trump predicts ‘great night’ for Republicans as US voters go to polls,Midterm elections set to reshape Joe Biden’s presidency after nearly two years in office,Neutral,0.999816596508026,Neutral,0.999993085861206
none,none,none,0,0.0,0,0.0
2022-11-08T12:00:22.529Z,Why is the Democratic economic message such a hard sell?,US inflation has very little to do with anything the Biden administration itself has done,Negative,0.8212479948997498,Neutral,0.528217077255249
2022-11-08T10:30:13.444Z,"EU to revive digital levy plan if global tax deal fails, warns minister",Member states fear US will not implement OECD agreement to make multinationals pay more tax,Negative,0.9902601838111876,Neutral,0.7261951565742493
2022-11-08T05:00:23.043Z,What is an ethnic minority anyway?,An individual’s self-declared status is ultimately secondary to how states choose to identify them,Neutral,0.9999663829803468,Neutral,0.9999972581863404
2022-11-08T05:00:23.015Z,ETF investors turn bullish in October ,Net inflows of $111.5bn were triple that of September and the highest since March,Positive,0.9999991655349731,Positive,0.999849796295166
none,none,none,0,0.0,0,0.0
2022-11-08T05:00:23.013Z,"Debt, Ukraine and Hunter Biden: Republicans prepare for House majority",Party could use lower chamber of Congress to limit US support for Kyiv and disband the January 6 probe,Neutral,0.999995231628418,Neutral,0.8825656175613403
2022-11-08T05:00:23.008Z,US to boost medication access to tackle opioid overdose crisis,"Legal, societal and financial barriers block treatments that can reduce risk of overdose ",Positive,0.999997615814209,Neutral,0.6346861720085144
none,none,none,0,0.0,0,0.0
2022-11-08T05:00:22.947Z,Middle management job cuts raise fears of US ‘white-collar recession’ ,Head office staff expected to bear brunt of downsizing with blue-collar workers still in short supply,Negative,0.9998786449432372,Neutral,0.9692476987838744
2022-11-08T04:00:23.061Z,US faces challenges in bid to hit Paris goals,"Biden’s Inflation Reduction Act has pivoted US policy but more action is needed, say analysts",Negative,0.9999986886978148,Neutral,0.979676365852356
2022-11-08T04:00:23.055Z,US and EU argue over claims of gas crisis profiteering,"European energy groups are real winners from yawning transatlantic price gap, says Washington",Neutral,0.9611197710037231,Positive,0.9999816417694092
2022-11-08T03:40:42.163Z,Trump teases future presidential announcement on eve of midterms,Former president says he will have ‘very big’ news next week as he and Biden round out appearances on the campaign trail,Neutral,0.9999817609786988,Neutral,0.9999979734420776
2022-11-07T19:23:46.305Z,US Supreme Court considers restraining regulators’ power,Decision against SEC or FTC could complicate enforcement proceedings at federal agencies,Neutral,0.968272864818573,Neutral,0.9558433890342712
none,none,none,0,0.0,0,0.0
2022-11-07T18:24:38.140Z,America’s chip controls on China will carry a heavy cost,Washington should provide clarity over scope of semiconductor export measures,Negative,0.6870347857475281,Neutral,0.9961864352226256
2022-11-07T14:20:12.916Z,MoviePass/DoJ: bear market makes life tougher for puffers Premium content,"Criminal securities fraud is very hard to prove, and a common defence is that courts have not criminalised so-called ‘puffery’",Negative,0.9988676309585572,Neutral,0.501550555229187
2022-11-07T14:15:43.158Z,Donald Trump’s future looms over the US midterms,The former president appears unchanged despite legal troubles and the Capitol insurrection,Neutral,0.9630151391029358,Neutral,0.9916359186172484
2022-11-07T13:53:01.693Z,US-UK security co-operation is unparalleled — and must remain so,"The US ambassador on climate, collaboration and why the challenges of the Northern Ireland protocol must be resolved",Positive,0.9998915195465088,Neutral,0.9986366629600524
2022-11-07T12:36:02.452Z,Global law firms scale back hiring as slowdown begins ,Profits at some of the largest groups are shrinking because of increases in costs and decline in M&A activity,Neutral,0.7906036376953125,Negative,0.9999054670333862
2022-11-07T12:31:17.314Z,"Oh, what a lovely subsidy war Premium content",US doesn’t need international approval to shell out trade-distorting cash for green tech,Neutral,0.9988077878952026,Neutral,0.9993189573287964
2022-11-07T11:00:17.212Z,Corporate America gears up for a new wave of investigations by Congress,​Lawyers are preparing clients for potential scrutiny from Republicans over ESG issues after the midterm elections,Neutral,0.9986754059791564,Neutral,0.9839076995849608
2022-11-07T05:00:17.810Z,US stock hedging strategies backfire during market rout,Traders say the performance of put options this year calls into question their value ,Neutral,0.966029703617096,Neutral,0.9870321750640868
2022-11-07T05:00:17.720Z,Cyber experts warn of Twitter misinformation risk on eve of US election,New owner Elon Musk has drawn fire for planning to loosen moderation at social media site,Negative,0.7802214026451111,Negative,0.8968777656555176
2022-11-07T05:00:17.707Z,US midterms: Republicans double down on Trumpist candidates,The party is in a strong position ahead of Tuesday’s vote despite its embrace of election denialism and other radical views,Neutral,0.9999018907546996,Positive,0.9999983310699464
2022-11-07T05:00:17.703Z,"Economists see recession coming, so maybe it’s not",Markets have a better record at predicting downturns — but sometimes the inevitable never happens,Negative,0.960771143436432,Positive,0.9997101426124572
2022-11-07T05:00:17.688Z,‘Shalennial’ US gas salesman wants to kill global coal,"EQT chief executive Toby Rice claims his fuel helps Europe and the climate, but critics see a ‘false reality’",Neutral,0.7276124358177185,Neutral,0.6120558381080627
2022-11-07T00:01:16.908Z,US works on plan for companies to fund emerging nations’ fossil fuel switch,Climate envoy John Kerry seeks support to develop new framework for carbon credits to be sold to business,Neutral,0.9999980926513672,Neutral,0.9999510049819946
2022-11-07T00:01:16.898Z,Chinese chip designers slow down processors to dodge US sanctions,Cutting-edge semiconductor companies tweak specifications to comply with export controls,Negative,0.9999899864196776,Neutral,0.977696657180786
none,none,none,0,0.0,0,0.0
2022-11-06T18:15:16.739Z,Americans head to the polls for midterms,"Plus, COP27 gets under way and inflation is the main theme of economic news",Neutral,0.9999781847000122,Neutral,0.8470227718353271
2022-11-06T17:46:41.115Z,Democrats pin hopes on turnout to avoid midterm rout,Americans are voting early in large numbers as control of Congress hangs in the balance,Neutral,0.6693723201751709,Neutral,0.995851993560791
2022-11-06T15:47:10.071Z,EU accuses US of breaking WTO rules with green energy incentives,Washington’s Inflation Reduction Act could trigger retaliation from Brussels and other US allies,Negative,0.7165065407752991,Negative,0.72563236951828
2022-11-06T15:00:58.629Z,Did US inflation ease in October?,Market Questions is the FT’s guide to the week ahead,Negative,0.5268198251724243,Neutral,0.991395890712738
none,none,none,0,0.0,0,0.0
