Date,uk-companies_Titles,uk-companies_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-09-27T14:40:42.139Z,"HSBC, Santander and Nationwide suspend and reprice UK mortgages ",Banks that are still offering home loans are deluged with demand,Neutral,0.999977707862854,Neutral,0.9993817806243896
2022-09-27T13:20:33.931Z,Tony Gallagher to become editor of The Times,Former editor of the Daily Telegraph and The Sun to take charge of 238-year-old title,Neutral,0.9995100498199464,Neutral,0.9999779462814332
2022-09-27T12:50:56.189Z,"Sterling/HK stocks: UK earnings once a hedge, now a risk   Premium content",Local utility companies could feel the biggest impact,Neutral,0.9984266757965088,Negative,0.994115710258484
none,none,none,0,0.0,0,0.0
2022-09-27T10:16:44.529Z,Airline bosses criticise UK government over fall in pound,Virgin Atlantic chief urges Liz Truss to reverse course on mini-Budget tax cuts ,Negative,0.999995231628418,Neutral,0.971760630607605
2022-09-27T09:55:03.310Z,Saga cuts forecasts as inflation drives up cost of claims,Insurance and travel group’s shares drop more than 23%,Negative,0.8901434540748596,Negative,0.9999281167984008
2022-09-27T08:43:30.197Z,SSE pledges to reinvest windfall profits in UK energy assets,Group forecasts 25% rise in earnings on back of soaring wholesale power prices,Neutral,0.9998264908790588,Positive,0.9999998807907104
2022-09-27T05:35:33.549Z,How Europe can adapt to living without Russian gas for years,Households turning down thermostats 3C could reduce much of the gap between supply and demand,Neutral,0.9992129802703856,Negative,0.9827663898468018
none,none,none,0,0.0,0,0.0
2022-09-27T03:00:29.467Z,Ofgem forced staff to reapply for jobs as energy crisis spiralled ,UK energy regulator continued with restructuring despite pressure over surging gas prices ,Negative,0.8916888236999512,Positive,0.9851728677749634
2022-09-26T15:29:46.226Z,Matalan founder quits as chair to take part in sale ‘as a bidder’,John Hargreaves ends speculation he will walk away from UK discount retailer ,Neutral,0.9977312684059144,Neutral,0.999858260154724
none,none,none,0,0.0,0,0.0
2022-09-26T11:21:03.814Z,Aldi vows to do ‘whatever it takes’ to keep UK price advantage,UK and Ireland chief makes pledge despite sharp fall in profits as rival grocers step up competition,Positive,0.9937189817428588,Positive,0.5345814228057861
2022-09-26T11:19:10.340Z,UK business from airlines to brewers braced for higher costs as sterling falls,Interest rate rises also weighing on industries such as housebuilding,Negative,0.9551470875740052,Negative,0.9995014667510986
2022-09-26T07:23:35.851Z,Pendragon receives £400mn takeover offer,Shares in London-listed car dealership rise by a fifth after bid from largest shareholder,Positive,0.6206946969032288,Positive,0.830942690372467
2022-09-26T06:41:30.900Z,Unilever chief Jope to retire next year,Departure plan follows shareholder discontent and arrival of activist investor Nelson Peltz,Neutral,0.9998156428337096,Neutral,0.9178338050842284
2022-09-25T22:58:39.311Z,Labour unveils £8bn plan for green investments with private sector ,"Targets would range from batteries to wind, alongside pledge for faster transition to fossil-free power",Neutral,0.999987006187439,Neutral,0.7498335838317871
none,none,none,0,0.0,0,0.0
2022-09-25T16:00:06.226Z,Energy group Ovo warned of financial peril before UK government help,Newly released accounts show company expected to breach banking covenants because of soaring prices,Negative,0.9190754890441896,Negative,0.9998433589935304
2022-09-25T04:00:36.026Z,"EY UK boss defends split, saying it would boost audit quality ",Hywel Ball speaks out ahead of partner vote on radical restructuring,Positive,0.9999525547027588,Neutral,0.7632555365562439
2022-09-25T04:00:35.973Z,"As the energy crisis bites, remember the humble microwave","Unscientific prejudice towards the electromagnetic oven is factually wrong, mean-minded and just plain nasty",Negative,0.8533753752708435,Negative,0.6352362036705017
2022-09-23T20:00:39.337Z,How Aldi burst into supermarket big league,German discounter’s focus on price and improved ranges helps it break dominance of top four grocery chains ,Neutral,0.9948955178260804,Positive,0.9999991655349731
2022-09-23T17:00:38.753Z,"Investors’ Chronicle: Jadestone Energy, Keywords, Kingfisher",Companies analysis from our sister publication,Neutral,0.9998877048492432,Neutral,0.9999983310699464
2022-09-23T16:03:59.823Z,Oil industry supplier Smiths buoyed by growth of non-Russian production ,UK company says demand for parts has hit a record high as non-Russian sources scale up rapidly,Positive,1.0,Positive,0.9999983310699464
2022-09-23T15:42:23.170Z,UK retail sector welcomes Kwarteng’s move to reinstate VAT refunds,Reintroduction of tax policy abolished in 2021 is hailed as ‘significant win’ for companies,Neutral,0.9425417184829712,Positive,0.9798570275306702
2022-09-23T15:27:03.877Z,Soaring bond yields set to lift UK mortgage rates,Mini-Budget statement compounds earlier Bank of England rate rise,Positive,0.9943747520446776,Neutral,0.9905812740325928
2022-09-23T13:49:53.168Z,UK paves way for large expansion of onshore wind ,Climate campaigners welcome Tory policy U-turn that will ease planning restrictions,Positive,0.9690572023391724,Positive,0.975521981716156
2022-09-23T13:07:56.782Z,Kwarteng’s fiscal plan gives City ‘a big smile’,Rule changes and scrapping of bankers’ bonus cap welcomed by business after years of strain with Tory party ,Neutral,0.9997259974479676,Neutral,0.8279086351394653
2022-09-23T12:56:00.318Z,UK union leaders react angrily to proposed new curbs on strike action,Chancellor says pay offers would have to be voted on by employees for work stoppages to be valid,Neutral,0.9968865513801576,Neutral,0.998040735721588
2022-09-23T12:29:39.892Z,Pub operators warn alcohol duty relief may not stop closures,"Businesses face a battle to survive this winter, industry bodies warn",Negative,0.9922601580619812,Negative,0.9999316930770874
2022-09-23T11:54:45.717Z,City-friendly tax cuts overshadowed by sterling rout Premium content,Bankers have plenty to cheer but Kwarteng’s unconventional economics exacerbate business uncertainty,Neutral,0.8814181089401245,Negative,0.9990488886833192
2022-09-23T11:06:44.302Z,French investors first in the queue at the UK’s rummage sale,A flurry of buyers from across the Channel will be joined by dollar-rich US rivals,Neutral,0.999919056892395,Negative,0.7159944176673889
none,none,none,0,0.0,0,0.0
2022-09-23T10:31:14.549Z,Revolution Beauty auditor raises ‘serious concerns’ over accounts,Online retailer slashes forecasts for year and pledges ‘independent investigation’ into BDO report,Negative,0.9983443021774292,Neutral,0.9993476271629332
2022-09-23T07:08:06.691Z,Made.com puts itself up for sale,Online furniture retailer says conditions ‘not supportive’ to raising rescue funds on public markets,Neutral,0.9997405409812928,Negative,0.990199863910675
2022-09-23T03:00:15.379Z,The age of the retail kingpin is not over,Peter Cowgill’s unusual exit deal from JD Sports shows the enduring power of the rag trade tycoon,Neutral,0.9999533891677856,Positive,0.999806821346283
2022-09-22T19:17:01.785Z,Made.com to shed more than a third of its workforce,UK online furniture retailer warns on market disruption as it looks at fundraising or sale a year after IPO,Neutral,0.996556520462036,Negative,0.9960923790931702
none,none,none,0,0.0,0,0.0
2022-09-22T17:34:37.439Z,Jupiter in talks to sell stake in digital bank Starling,Discussions come as fund manager prepares for restructuring under new chief,Neutral,0.9998218417167664,Neutral,0.9999723434448242
2022-09-22T16:08:29.460Z,End to UK fracking ban triggers backlash,Business secretary calls opposition to shale gas extraction ‘sheer Ludditery’,Negative,0.7313235998153687,Negative,0.583355188369751
none,none,none,0,0.0,0,0.0
2022-09-22T13:13:30.903Z,Naked Wines: drink sales exposed to downturn notes,"Retailer faces hangover after pandemic boom, and must focus on profitability and financial resilience",Negative,0.9999353885650636,Negative,0.9991242289543152
2022-09-22T08:54:36.972Z,JD Sports defends £6mn payment to ex-chair Cowgill,UK retailer sticks with profit forecasts after first-half results come in at top of expectations ,Neutral,0.9996265172958374,Neutral,0.6472278833389282
2022-09-22T08:26:49.484Z,Lord Rothermere to become chief of Daily Mail publisher,Great-grandson of newspaper’s founder and chair of DMGT will take charge at end of the month,Neutral,0.9989877343177797,Neutral,0.9999994039535522
2022-09-22T04:00:50.102Z,Somerset Capital for sale in potential windfall for Jacob Rees-Mogg,Emerging markets asset manager explores management buyout or deal with rival,Neutral,0.9999395608901978,Neutral,0.9999961853027344
2022-09-22T04:00:50.049Z,Mike Ashley leaves the stage,Founder of Sports Direct cared far more for the intricacies of shops and warehouses than for share price or reputation,Neutral,0.9998170733451844,Positive,0.8239207863807678
none,none,none,0,0.0,0,0.0
2022-09-22T03:00:49.691Z,Britain’s ‘Big Four’ supermarkets have an Aldi problem,Discounter and rival Lidl are to Tesco and co what Ryanair and easyJet were to British Airways,Negative,0.999994158744812,Neutral,0.9999902248382568
2022-09-21T19:32:39.185Z,BP refinery fire in Ohio kills 2 workers,Facility remains closed and analysts warn prolonged shutdown could push petrol prices higher,Negative,0.9999687671661376,Positive,0.7002745866775513
2022-09-21T19:05:40.519Z,Schneider agrees £9.5bn buyout of UK software developer Aveva,Offer by French industrial group met with disappointment among some minority shareholders,Neutral,0.9998934268951416,Negative,0.9870558977127076
2022-09-21T17:26:25.627Z,Citigroup to wind down UK retail bank,US group’s move comes as rivals push into UK market via digital arms,Neutral,0.9982092380523682,Neutral,0.9999927282333374
2022-09-21T15:54:40.276Z,UK companies call for more details over energy support cliff-edge ,Businesses welcome government help but say lack of clarity over its reach risks hitting investment ,Neutral,0.999909281730652,Negative,0.999988317489624
2022-09-21T14:55:18.390Z,UK to cut business energy prices by more than half,Government introduces new subsidy scheme to stop wave of corporate collapses this winter,Negative,0.9841190576553344,Neutral,0.9325361251831056
2022-09-21T14:08:33.346Z,UK business energy: support plans put power prices in a Tardis Premium content,The scheme provides relatively little incentive to conserve energy,Neutral,0.999841809272766,Neutral,0.5085416436195374
2022-09-21T13:57:59.482Z,Insurers told to reverse post-Grenfell price rises,UK watchdog recommends sector pools risk to reduce ‘alarming’ cost increases for leaseholders ,Neutral,0.5523760914802551,Neutral,0.9067441821098328
2022-09-21T09:23:03.519Z,EY revenues hit record $45bn as firm plans break-up,Big Four group reports booming demand for consulting services ahead of vote on split ,Negative,0.8844903111457825,Positive,0.9999397993087769
2022-09-21T08:38:48.163Z,Losses balloon at Sorrell’s S4 Capital but results ‘settle nerves’,Acquisitions and staff pay contribute to soaring costs ,Negative,0.7791216969490051,Positive,0.6001017093658447
2022-09-21T08:16:17.849Z,JD Sports to pay former chair Peter Cowgill more than £6mn,UK retailer’s exit deal includes ‘new and enhanced’ restrictions following acrimonious departure ,Neutral,0.9994250535964966,Neutral,0.8995083570480347
2022-09-20T19:31:35.598Z,UK businesses to benefit from price cap on energy bills,The government is to limit the wholesale costs for gas and electricity used in corporate tariffs,Positive,1.0,Neutral,0.9996973276138306
2022-09-20T15:28:05.284Z,UK asset managers: hedge funds profit from the misfortunes of peers Premium content,Focusing on those with structural problems such as Abrdn offers less risk,Negative,0.9367669224739076,Neutral,0.88447505235672
2022-09-20T13:18:33.834Z,Mike Ashley: Frasers will benefit from shedding maverick status in City Premium content,"After stepping down next month, the Sports Direct boss should resist the temptation to interfere",Positive,0.9999990463256836,Negative,0.3613616526126861
none,none,none,0,0.0,0,0.0
2022-09-20T12:13:03.440Z,Blackstone sells Butlin’s back to former owner in £300mn deal,Disposal of UK resort group comes as consumers face a squeeze on their holiday budgets,Neutral,0.999821126461029,Negative,0.9999626874923706
2022-09-20T12:02:37.044Z,Sanjeev Gupta’s auditor quit after lack of evidence to complete work,King & King resigned after director rejected proposal to issue disclaimer saying there was ‘insufficient information’ for audits,Neutral,0.8174968361854553,Neutral,0.942479133605957
2022-09-20T10:45:24.942Z,Future chief’s planned departure hits share price,FTSE 250 group’s stock falls 15% after news Zillah Byng-Thorne intends to step down,Neutral,0.9139710068702698,Neutral,0.9949899315834044
2022-09-20T09:29:39.507Z,Haleon rejects liability in Zantac cancer cases,Newly listed consumer health group refuses indemnification requests related to heartburn drug,Neutral,0.9732704162597656,Negative,0.9304444193840028
none,none,none,0,0.0,0,0.0
2022-09-20T08:19:46.011Z,Pub group Fuller’s expects its energy costs to more than double,Industry is hopeful of more details on government support in mini-Budget this week,Positive,0.6398957967758179,Neutral,0.9802093505859376
2022-09-20T07:00:23.016Z,Mike Ashley to step down as director of Frasers Group,Move by Sports Direct founder comes months after son-in-law took over as chief executive,Neutral,0.9840716123580932,Neutral,0.9998316764831544
none,none,none,0,0.0,0,0.0
2022-09-20T04:00:44.315Z,UK retailers and pub owners look to mini-Budget for help,Sector asks new chancellor Kwasi Kwarteng to forestall major business rates rise,Neutral,0.9997414946556092,Neutral,0.9988886713981628
2022-09-20T04:00:44.188Z,India-owned UK refinery aims at carbon capture and storage future,Essar Group targets key role in building market for hydrogen,Neutral,0.9969645142555236,Neutral,0.9998891353607178
2022-09-20T04:00:44.147Z,Russia weaponisation of gas spurs clean energy push to secure supply,Crisis thrusts geopolitics back to top of agenda,Positive,0.9998879432678224,Neutral,0.8075152635574341
2022-09-20T04:00:44.087Z,Support urged for oil and gas workers wanting green reskilling,North-east of Scotland is something of a test case for what could happen elsewhere in the world,Neutral,0.9787288904190063,Neutral,0.9980587363243104
2022-09-20T03:00:43.182Z,UK clothing retailer Boden sets sights on boosting US sales,Upmarket brand is doing well in a market that has historically proved difficult for British groups,Positive,0.9999998807907104,Positive,0.992201805114746
none,none,none,0,0.0,0,0.0
2022-09-19T16:45:26.807Z,UK financial watchdog issues warning against crypto exchange FTX,FCA says group led by Sam Bankman-Fried is ‘targeting’ consumers without authorisation,Negative,0.7314015030860901,Neutral,0.9999635219573976
2022-09-19T16:00:42.009Z,TalkTalk pushes UK government to promote superfast broadband ,"Target to cover 99% of homes needs a campaign to encourage switching, provider says",Neutral,0.997679889202118,Neutral,0.9999802112579346
2022-09-19T04:00:25.716Z,High energy prices attract investors back to UK fossil fuel small caps,Seven of the 10 best performing stocks on London’s junior Aim market are fossil fuel companies,Positive,0.9925196170806884,Neutral,0.9536016583442688
2022-09-18T13:03:32.069Z,UK helicopter contract tests ‘social’ impact of defence bids,New procurement approach on trial in multimillion-pound bid to replace military equipment ,Neutral,0.9296967387199402,Neutral,0.9778939485549928
2022-09-18T11:12:48.710Z,McVitie’s owner warns of more price rises for biscuit lovers,Chief says group faces challenge of resetting consumers’ expectations after years of flat prices,Negative,0.6616364121437073,Negative,0.9999988079071044
2022-09-18T04:00:51.890Z,LME faces backlash from metal brokers for opening during Queen’s funeral,Row marks latest controversy for the 145-year-old exchange,Neutral,0.9059081673622132,Negative,0.9999425411224364
2022-09-16T20:00:50.731Z,Selfridges’ owners consider expanding to more regional cities ,Strategy could lead to first new UK stores in 20 years,Neutral,0.9999923706054688,Neutral,0.9758586883544922
2022-09-16T20:00:50.730Z,Fund manager Abrdn plans payout to shareholders of up to £500mn  ,Move attempts to quell dissent after ejection from FTSE 100,Neutral,0.9999479055404664,Neutral,0.9993694424629213
2022-09-16T17:50:05.688Z,Pound hits 37-year low against dollar as UK recession fears mount,Sterling briefly dips below $1.14 after retail sales data showed sharpest fall in more than a year,Negative,0.9985546469688416,Negative,0.9999966621398926
2022-09-16T17:00:50.629Z,Directors’ Deals: Vistry directors buy in,Purchases in the same week as housebuilder reveals takeover deal ,Neutral,0.999242901802063,Neutral,0.9999942779541016
2022-09-16T15:54:52.134Z,Corporate insolvencies jump in England and Wales as soaring costs bite,Figures highlight effect of higher interest rates and spiralling energy bills on businesses,Positive,0.6579073667526245,Neutral,0.9283134341239928
2022-09-16T15:03:50.526Z,Arm/SoftBank: float will not decide whether the City sinks or swims Premium content,"If the British chip designer was so great for London, why did investors sell it in the first place?",Neutral,0.999880313873291,Neutral,0.9980406165122986
2022-09-16T12:09:09.154Z,Scottish business warns recycling scheme will split UK drinks market,A new deposit system is creating regulatory headaches for businesses who want to support it,Neutral,0.999982476234436,Negative,0.7321414947509766
2022-09-16T10:10:51.384Z,Hopes raised of £300mn Woodford payout,"Fund administrator could have to pay penalties and compensation, says FCA",Neutral,0.9940541386604308,Negative,0.9910162687301636
none,none,none,0,0.0,0,0.0
2022-09-16T07:03:21.290Z,Naked Wines lures back former chief to advise board,Rowan Gormley to act on temporary basis as ecommerce retailer revises strategy,Neutral,0.999797523021698,Neutral,0.9945447444915771
2022-09-16T04:00:54.113Z,"Wael Sawan, the Shell lifer taking helm to navigate energy transition",Lebanese-Canadian inherits company making record profits but facing challenging decisions on its future ,Neutral,0.8995814919471741,Negative,0.9998595714569092
2022-09-16T03:00:52.774Z,City of London welcomes plan to scrap bankers’ bonus cap,Kwarteng’s proposal is political risk that experts say is likely to have little effect on growth,Neutral,0.9996531009674072,Negative,0.9951490759849548
2022-09-16T03:00:52.769Z,Jupiter prepares for restructuring under new chief ,Matthew Beesley wants to overhaul asset manager after prolonged period of outflows ,Neutral,0.9997928738594056,Neutral,0.9953396320343018
none,none,none,0,0.0,0,0.0
2022-09-15T17:31:02.391Z,The Truss government sends a signal to the City ,Bonus cap was always a misguided policy but there is political cost to scrapping it,Neutral,0.999993085861206,Negative,0.9786862134933472
2022-09-15T16:07:24.130Z,The government will need to do better than Big Bung 2.0,The bonus cap isn’t an effective measure but nor does scrapping it amount to a radical reform agenda,Positive,0.5886061191558838,Neutral,0.9995582699775696
none,none,none,0,0.0,0,0.0
2022-09-15T13:16:06.346Z,UK energy security bill paused to prioritise support for businesses,Jacob Rees-Mogg says legislation will be halted or dropped to reflect new administration’s priorities,Negative,0.6900418996810913,Negative,0.8739951252937317
2022-09-15T13:04:18.578Z,UK brewers hit by soaring price of carbon dioxide ,Production at risk of coming to standstill ahead of Christmas as CF Industries halts operations over high gas prices ,Negative,0.9998642206192015,Negative,0.9999969005584716
2022-09-15T12:25:35.782Z,John Lewis warns staff over bonus as losses widen,"‘Substantial strengthening’ would be needed to justify payout, says retailer",Negative,0.997715711593628,Positive,0.723313570022583
2022-09-15T09:31:04.080Z,EDF warns hit to profit from nuclear outages will reach €29bn,French power group under pressure to restart reactors as Europe faces energy crisis,Negative,0.9781886339187622,Negative,0.9999980926513672
2022-09-15T08:56:59.818Z,THG cuts guidance as rising costs hit shoppers,Shares in UK ecommerce group drop by a fifth to take decline since start of year to 80%,Negative,0.99973326921463,Negative,0.9981541037559508
none,none,none,0,0.0,0,0.0
2022-09-15T06:15:27.065Z,Shell chief Ben van Beurden to step down,Energy major’s gas and renewables boss Wael Sawan to take over at end of year,Neutral,0.97804057598114,Neutral,0.99980491399765
2022-09-15T04:00:20.468Z,Uniqlo steps up clothing repair service,"The brand puts the spotlight on mending, long sidelined in the fashion cycle",Neutral,0.9924582839012146,Neutral,0.9482269287109376
2022-09-14T20:00:19.552Z,Kwarteng seeks to scrap bankers’ bonus cap to boost City of London,Move to drop EU-era law highly contentious but chancellor argues it will aid economy,Neutral,0.9998738765716552,Positive,0.9999982118606568
2022-09-14T18:07:16.195Z,London hospitality venues urged to stay open for Queen’s funeral,GLA asks sector to ‘open their doors’ as influx of mourners expected in capital on Monday,Neutral,0.999991536140442,Neutral,0.999986171722412
2022-09-14T17:36:29.308Z,UK government pledges to backdate energy support for companies ,Move comes after FT revealed businesses had been warned of difficulties and delays in setting up help scheme,Neutral,0.9802427887916564,Negative,0.9999282360076904
2022-09-14T16:14:34.703Z,Naked Wines shares dive on profitability concerns,Online retailer spooks investors with strategy to tackle higher costs,Negative,0.9999945163726808,Negative,0.9999873638153076
2022-09-14T16:11:22.199Z,Ben Elliot’s Quintessentially warns over its future as a going concern,"Delayed accounts show concierge company had just £173,000 in the bank in April 2020 ",Negative,0.9999383687973022,Neutral,0.9988939166069032
2022-09-14T10:00:51.084Z,ITM Power’s shares plunge as it warns of production delays,Hydrogen electrolyser maker to start search for new leader as chief announces departure after 13 years,Negative,0.9999994039535522,Neutral,0.9996089339256288
2022-09-14T09:11:54.147Z,Redrow becomes latest developer to point to a cooling market,Housebuilder says surging inflation has ‘normalised’ homebuying following pandemic boom ,Neutral,0.9999860525131226,Neutral,0.8456658720970154
2022-09-14T04:00:29.348Z,EY’s break-up plan raises fears over audit business,Industry body among those questioning whether quality will suffer from split,Negative,0.9999983310699464,Negative,0.9999959468841552
2022-09-14T04:00:29.305Z,How many stocks should a portfolio hold?,There are good arguments for holding many more than 30 stocks,Neutral,0.8981903791427612,Positive,0.9999980926513672
2022-09-14T04:00:29.296Z,Aston Martin faces £150mn lawsuit from dealers over Valkyrie hypercar,"Carmaker last year sued the dealers, alleging they withheld millions in deposits",Negative,0.8915392756462097,Negative,0.9886462688446044
2022-09-14T04:00:29.281Z,How the UK government could get a decent deal on energy,Some producers have an incentive to agree to new fixed-price contracts,Neutral,0.995333969593048,Neutral,0.998701810836792
2022-09-13T20:50:11.432Z,UK business warned of delay to state energy support,Companies waiting for share of £150bn aid urge government to act quickly as costs soar,Negative,0.99999737739563,Positive,0.684158444404602
none,none,none,0,0.0,0,0.0
2022-09-13T19:42:50.272Z,Center Parcs drops plans to close for Queen’s funeral after backlash,Holidaymakers had expressed anger after originally being told to leave sites for 24 hours,Neutral,0.9999865293502808,Negative,0.9443082809448242
2022-09-13T15:52:55.184Z,Woodford/Link: harsh reality dawns for City’s fund paper shufflers Premium content,FCA disclosure of potential penalty highlights that fund administration is not a sinecure,Neutral,0.9999932050704956,Neutral,0.8403598070144653
2022-09-13T15:27:30.266Z,Aldi overtakes Morrisons to become UK’s fourth-largest grocer,Discounter expands market share largely by opening new shops delayed by the pandemic,Neutral,0.9820886254310608,Positive,0.5178460478782654
2022-09-13T12:55:58.455Z,Ex-owner of Newport Wafer Fab plans to buy back UK semiconductor plant  ,Drew Nelson orchestrates bid for company as government plans to curb sale to Chinese-owned Nexperia ,Neutral,0.999947428703308,Neutral,0.9998968839645386
none,none,none,0,0.0,0,0.0
2022-09-13T11:28:48.452Z,Petra Diamonds to resume dividends as Russia sanctions help lift prices,Embattled London-listed miner launches debt-cutting drive ,Positive,0.9999876022338868,Neutral,0.9920491576194764
2022-09-13T10:09:33.754Z,Fever-Tree profit falls 30% on rising costs,Shares jump as demand for premium mixers remains strong,Negative,0.9999868869781494,Positive,1.0
none,none,none,0,0.0,0,0.0
2022-09-13T07:11:25.861Z,Ocado braced for first-ever fall in grocery sales,Online supermarket hit by rising costs and smaller orders ,Neutral,0.9413554668426514,Negative,0.999972939491272
2022-09-13T03:00:36.440Z,UK won’t frack its way to energy security,Extraction process remains unpopular with the public despite soaring gas prices,Neutral,0.9923156499862672,Negative,0.9999895095825196
2022-09-12T20:20:18.260Z,Link ‘likely’ to face £300mn penalty over Woodford fund collapse  ,UK regulator discloses potential hit to administrator of former star stockpicker’s flagship fund,Negative,0.7960059642791748,Neutral,0.9992517828941344
2022-09-12T14:34:07.208Z,De La Rue: cash printer needs to do the same for its shareholders Premium content,The company would need to pay regular dividends to regain its lost status as a UK mid-cap,Neutral,0.999874711036682,Negative,0.9926234483718872
2022-09-12T14:03:53.911Z,Serco/Soames: defensive qualities of stabilised Serco have a downside Premium content,"Governments are critters even tougher than outsourcers, who tend to come off badly in any dispute",Neutral,0.8025594353675842,Negative,0.9997041821479796
none,none,none,0,0.0,0,0.0
2022-09-12T06:50:09.064Z,Rupert Soames to retire as Serco chief,Mark Irwin to take over as head of London-listed outsourcing company,Neutral,0.99406236410141,Neutral,0.9996185302734376
2022-09-12T03:00:47.391Z,New Frasers chief promises relations reset with City,Michael Murray vows better communications with investors and less adversarial approach,Neutral,0.9995937943458556,Positive,0.9645773768424988
2022-09-11T12:57:35.386Z,European heavy industry steps up measures to combat energy crisis,Manufacturers idle output and seek alternative power supplies after Russia cuts off gas provision to bloc,Negative,0.7648749351501465,Negative,0.998464584350586
2022-09-11T07:00:33.610Z,Fracking groups seek further steps on Truss reforms,Companies welcome lifting of moratorium but say more is needed to make projects viable,Neutral,0.9992076754570008,Neutral,0.9897897839546204
2022-09-09T21:30:12.957Z,"‘Huge’ effort needed to lower energy bills, says ScottishPower chief",One of the architects of £150bn state intervention says energy price guarantee scheme is ‘not an end solution’,Neutral,0.99528968334198,Neutral,0.997901439666748
2022-09-09T21:30:12.953Z,Energy bills inflated by failure to implement EU power cables deal,Electricity flow through cross-border subsea connectors is now more costly for Britain ,Negative,0.999957799911499,Negative,0.9994205236434937
2022-09-09T15:21:59.866Z,Truss must rekindle Britain’s spirit of sacrifice as winter approaches,"The new PM’s energy price freeze is a blunt instrument, but extraordinary times call for unusual measures",Negative,0.92118638753891,Negative,0.969716489315033
2022-09-09T10:56:35.705Z,Stores close and events cancelled as UK businesses pay respects to Queen,London retailers shut their doors and sports games postponed after death of British monarch,Neutral,0.9355056285858154,Negative,0.9855175614356996
2022-09-09T07:17:47.324Z,Asos warns on slowdown as inflation squeezes spending power,UK fast-fashion retailer says full-year profits will be at lower end of guidance,Negative,0.9999984502792358,Negative,0.9999914169311525
2022-09-08T17:33:26.241Z,UK has to be honest about the cost of energy assistance,Helping people and businesses this winter will mean short-term fiscal loosening,Neutral,0.9749606251716614,Negative,0.915270984172821
2022-09-08T17:31:17.052Z,Liz Truss’s expensive energy lifeline,Government will need to take steps to shore up the UK’s economic credibility,Negative,0.995726466178894,Neutral,0.8557169437408447
2022-09-08T17:17:00.066Z,Energy producers extended £40bn ‘last resort’ liquidity facility,Scheme to help sector through cash crunch only open to companies ‘otherwise in sound financial health’  ,Neutral,0.9736701250076294,Neutral,0.822295069694519
2022-09-08T16:57:43.324Z,Ex-Scottish transport minister admits ‘catastrophic failures’ over ferry purchase,Mackay takes ‘share of responsibility’ for awarding of £97mn contract to Ferguson Marine Engineering,Neutral,0.9778072237968444,Neutral,0.9999343156814576
2022-09-08T16:06:27.000Z,Truss unleashes cash and unknowns with energy package,Scale of support is welcome — but there are questions over how to meet the multibillion pound costs,Neutral,0.9999949932098388,Negative,0.8941730260848999
none,none,none,0,0.0,0,0.0
2022-09-08T15:46:05.072Z,Energy crisis: Truss must bust the link between renewables and gas Premium content,A system that pegs electricity prices to gas is not fit for purpose,Neutral,0.975016176700592,Neutral,0.9999880790710448
2022-09-08T15:04:18.764Z,Liz Truss pledges fracking drive in England to boost energy security,New UK prime minister vows to end three-year ban and ‘get gas flowing in as soon as six months’,Positive,0.9973610043525696,Neutral,0.9995973706245422
2022-09-08T14:37:06.226Z,Spire rides wave of demand for private healthcare,The London-listed group benefits from lengthy NHS waiting lists but is hit by Covid-19 costs,Neutral,0.6098926663398743,Positive,0.9999994039535522
2022-09-08T14:24:01.132Z,EY bosses approve radical break-up of Big Four firm,Partners will now vote on proposal to split audit from advisory business,Neutral,0.9957685470581056,Neutral,0.9999454021453856
none,none,none,0,0.0,0,0.0
2022-09-08T14:19:56.204Z,Wagamama owner moves to limit price rises for diners,The Restaurant Group reins in home delivery services as it battles to remain competitive amid soaring inflation,Neutral,0.9997422099113464,Negative,0.9957727789878844
2022-09-08T14:02:18.428Z,Businesses left in dark over UK’s energy rescue package,Companies question scope and cost of support and warn of closure in months ahead,Neutral,0.8664513826370239,Negative,0.9956367611885072
none,none,none,0,0.0,0,0.0
2022-09-08T13:57:37.373Z,UK online car seller Cazoo pulls plug on European operations,Company cuts 750 jobs and will attempt to end sponsorships of region’s biggest football clubs,Neutral,0.9999738931655884,Neutral,0.9999802112579346
2022-09-08T11:35:00.086Z,Truss unveils £150bn energy plan but limits business support,"Price guarantee will keep average household bills at £2,500 over next two years",Neutral,0.993477702140808,Neutral,0.9999449253082277
2022-09-08T10:00:08.384Z,Deloitte revenues hit record on back of tech consulting boom,Big Four firm rejects idea of splitting businesses and says combining audit and advisory work is ‘core’ ,Positive,0.9999682903289796,Neutral,0.9887891411781312
2022-09-08T09:31:57.879Z,Funding Circle cuts guidance as recession looms,UK lender’s first-half profits beat expectations but tougher economic outlook weighs on income forecast,Negative,0.9999984502792358,Positive,0.9999997615814208
2022-09-08T08:15:53.627Z,Melrose/GKN: demerger reflects weakness of auto sector Premium content,Handing investors shares in this unglamorous car business is a departure for the private equity group,Negative,0.9999988079071044,Negative,0.9931615591049194
none,none,none,0,0.0,0,0.0
2022-09-08T07:27:06.527Z,Primark owner ABF warns on profits as strong dollar bites,Weakness of sterling and euro against greenback raises costs for retail chain,Negative,0.9997830986976624,Negative,0.9985553622245787
2022-09-08T06:53:14.349Z,Melrose to spin off auto business in GKN break-up,Demerged company will aim to start trading next year as it splits from aerospace business,Neutral,0.9998218417167664,Neutral,0.9999984502792358
