Date,"Advanced Micro Devices, Inc. _FT_Title","Advanced Micro Devices, Inc. _FT_Subtitle",titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTScore,Subtitles_finBERTLabel
2023-06-20T04:00:58+0000,US and China meet in an attempt to ease tensions,"...Elon Musk, the boss of Tesla and Twitter, was in China recently. Jamie Dimon, the chief executive of JPMorgan Chase, was there recently....",Neutral,0.9718421101570129,0.9999964237213135,Neutral
2023-03-02T11:38:40+0000,FirstFT: CRH delivers fresh blow to London’s capital market,"...Tesla executives touted cost efficiencies at yesterday’s investor day, as the electric-car maker gears up to produce a more affordable model....",Neutral,0.999955415725708,0.9999468326568604,Positive
2022-04-03T22:00:43+0000,What Tesla’s Berlin Gigafactory means for its future in China,...“I’d like to just give a special hand to the Tesla China team....,Neutral,0.9999791383743286,0.9999964237213135,Neutral
2023-05-18T11:00:58+0000,What comes after peak coal? Premium content,"...As of today, only two non SUVs or large car models qualify for the full credit: Tesla’s Model 3 and the Chevrolet Bolt, the latter of which is going to be discontinued at the end of the year....",Neutral,0.9992480874061584,0.999964714050293,Neutral
2022-05-16T04:00:35+0000,Is Elon Musk too big to regulate?,...boss paid a fine and stood down as Tesla chair for three years....,Neutral,0.9943548440933228,0.9986407160758972,Neutral
2022-12-19T13:26:25+0000,Musk should replace himself with Sheryl Sandberg or Sarah Friar  Premium content,"...Meanwhile, investors in Tesla are complaining about the time their chief is spending on Twitter.

A new buyer would mean swallowing heavy losses after his $44bn purchase....",Neutral,0.9999808073043823,0.9999401569366455,Negative
2022-02-17T22:05:29+0000,Elon Musk and Tesla accuse SEC of ‘harassment campaign’,...Mr Musk and Tesla”....,Neutral,0.9132110476493835,0.9999758005142212,Neutral
none,none,none,0,0.0,0.0,0
2023-01-06T07:52:23+0000,Further reading,"...(Salon)

— Can Elon Musk make Teslas cheaper with this one weird trick? (Peter Dolan)

— On ChatGPT (London Review of Books)...",Neutral,0.9977518916130066,0.9999886751174927,Neutral
2023-04-19T05:30:36+0000,The market is up — narrowly Premium content,"...of the cap-weighted index relative to its equal-weighted sibling, reaching back to the start of the pandemic:

Here is the performance of the top 10 S&P 500 stocks by market cap since March 8:

All but Tesla...",Positive,0.7538018822669983,0.999967098236084,Neutral
2022-02-01T12:21:18+0000,Tesla’s inflated Australian delivery numbers,"...“Due to a human error, the Tesla delivery figures for 2020 were erroneously added to the delivery figures for 2021 by Tesla before the figure was provided to the Electric Vehicle Council....",Negative,0.999996542930603,0.9994580149650574,Negative
2023-04-05T10:37:46+0000,FirstFT: Taiwan’s president meets House speaker Kevin McCarthy,"...Tesla’s car batteries: The company is disrupting an industry dominated by China with a differently shaped power cell, making it cheaper to produce.Chart of the day

Sterling rose to a 10-month high against...",Neutral,0.9996139407157898,0.5259191989898682,Neutral
2022-12-16T09:24:16+0000,Herbert Diess to make comeback to corporate Germany as Infineon chair,...He became known for his skirmishes with VW’s powerful works council and his ambition to take on electric pioneer Tesla....,Neutral,0.9999284744262695,0.9808175563812256,Neutral
2023-01-15T05:00:55+0000,Western nations urged to subsidise emissions-free aircraft,"...The fact that they’re rich is that they can pay the premium, just like they did in electric cars,” he said, noting that the success of Tesla’s Model S led to it developing the cheaper Model 3....",Neutral,0.9933561086654663,0.9780793190002441,Positive
2023-01-26T16:47:16+0000,LVMH lifts dividend as record profits defy downturn,"...The two-year luxury boom has made LVMH the biggest listed company in Europe by market capitalisation, and turned Arnault into the richest person in the world ahead of Tesla’s Elon Musk and Amazon’s Jeff...",Positive,1.0,0.9854869842529297,Positive
2023-03-19T12:28:49+0000,We need to create guardrails for AI,"...The private Texas town being built by Elon Musk to house his SpaceX, Tesla, and Boring Company employees is just the latest iteration of the Silicon Valley libertarian fantasy in which the rich take refuge...",Neutral,0.9957274198532104,0.9972079396247864,Neutral
2022-09-19T15:03:45+0000,California’s car culture isn’t ready for net zero,...But Tesla has already shown that electric cars can be fast; the Model S can reach 200 miles an hour (322km/hr)....,Neutral,0.721572756767273,0.9757199883460999,Neutral
2023-02-01T10:11:04+0000,This is a really trashy rally,"...GME: +18.5 per cent

Goldman Sachs High Retail Sentiment Basket: +29.3 per centSpec tech:

ARKK: +27.2 per cent

Tesla: +40 per cent

Goldman Sachs Non-Profitable Tech Basket: +22 per centPrivate markets...",Neutral,0.9849269390106201,0.997795820236206,Neutral
2022-03-04T16:39:08+0000,Tesla wins approval for first European gigafactory,"...Most recently, local environmentalists have taken Tesla to court, alleging the factory would consume too much of the local water supply....",Positive,0.9999960660934448,0.8779489398002625,Negative
2022-10-05T15:00:04+0000,Musk’s ‘everything app’ plan for Twitter rekindles dotcom dream,"...And obviously that could be started from scratch,” he said at Tesla’s annual shareholder meeting, without giving further details on what exactly this plan entailed....",Neutral,0.9999697208404541,0.9998912811279297,Neutral
none,none,none,0,0.0,0.0,0
2023-01-10T05:00:57+0000,Vale weighs offers for stake in base metals business,...Vale already has agreements in place to provide nickel for batteries to Ford and Tesla....,Neutral,0.9999696016311646,0.9999998807907104,Neutral
2023-01-27T18:15:34+0000,Coding is still a good career bet,"...Andrej Karpathy, a former director of AI at Tesla, tweeted last month that Copilot was writing 80 per cent of his code, with 80 per cent accuracy....",Positive,0.966820240020752,0.9999923706054688,Neutral
2022-10-04T16:59:52+0000,Elon Musk proposes buying Twitter for originally agreed $44bn,"...The Tesla chief executive initially agreed in April to buy Twitter for $54.20 a share, before announcing in July that he intended to pull out of the deal, citing concerns that the company had misled regulators...",Neutral,0.9999719858169556,0.9999711513519287,Negative
2022-09-26T17:07:30+0000,Investors rush to snap up shares ahead of Porsche IPO,"...Former chief executive Herbert Diess, who was ousted this year, had set an aim for the German group to pass Tesla in electric car sales by 2025....",Positive,0.5528556108474731,0.9999778270721436,Neutral
none,none,none,0,0.0,0.0,0
2023-06-07T04:01:27+0000,Saudi Arabia proves it can conquer sports with cash Premium content,"...Bloomberg reports.News round-up

Lloyds threatens to push Telegraph owner into receivership (FT)

CBI wins vote of confidence after claims of misconduct (FT)

Court upholds Musk’s win in $13bn lawsuit over Tesla-SolarCity...",Neutral,0.7817885875701904,0.6165596842765808,Positive
2023-03-28T04:00:38+0000,FT ranking: The Americas’ Fastest-Growing Companies 2023,"...If you switch from sorting by CAGR to sorting by total 2021 revenues, for instance, names such as Amazon, Tesla and Netflix all rise to the top....",Positive,0.9999713897705078,0.9999570846557617,Neutral
2022-12-21T05:27:18+0000,FirstFT: Mr Zelenskyy goes to Washington,"...The slide in Tesla shares, meanwhile, continued yesterday....",Neutral,0.9994999170303345,0.9999008178710938,Neutral
2023-01-04T23:00:34+0000,China EV makers worried by end of subsidies and chip crunch,"...All rights reservedRelated stories

How success in hybrid cars turned Japan into an EV laggard

CATL-linked battery materials company Shangtai stages big IPO

Tesla, Tata and others tout affordability as...",Negative,0.999995231628418,0.592480480670929,Positive
2022-12-16T12:00:22+0000,Exclusive: Microsoft’s green grid bid Premium content,"...Tesla’s share price has halved in recent months, harming the returns of many ESG funds. This partly reflects rising competition in the electric vehicle market....",Neutral,0.9997933506965637,0.9999991655349731,Negative
2023-01-31T19:21:12+0000,GM invests $650mn in US lithium mine to secure EV battery materials,"...Ford on Monday cut prices on its Mustang Mach-E, following Tesla’s lead from earlier in the month....",Neutral,0.9999802112579346,0.9953871369361877,Neutral
2023-02-27T05:00:56+0000,The markets are alive with the sound of echo bubbles,"...including Bitcoin, is up more than 60 per cent; Chinese tech is up more than 50 per cent; profitless tech, which includes names like Spotify and Lyft, is up more than 40 per cent; clean energy, which includes Tesla...",Neutral,0.9446887969970703,0.9999995231628418,Positive
2023-03-07T14:29:44+0000,Mexico’s peso hits five-year high on interest rates and US benefits,...BMW said last month it would spend €800mn to expand electric vehicle production in Mexico while Tesla announced last week it would build a factory in northern Mexico that officials said would start off as...,Positive,0.9992341995239258,0.9999892711639404,Neutral
2023-01-04T13:15:10+0000,Chinese battery makers strengthen grip on global supply,"...CATL, supplier to carmakers including Tesla and Volkswagen, more than doubled battery sales to 165.7 gigawatt hours in the 11 months to the end of November, according to data from Korea’s SNE Research —...",Positive,1.0,0.9999994039535522,Positive
none,none,none,0,0.0,0.0,0
2022-07-27T03:53:08+0000,LG Energy Solution seeks factories outside China as zero-Covid hits earnings,...LGES’s revenues were hit by Tesla’s move to suspend production in its Shanghai factory in March and April because of China’s Covid lockdowns....,Neutral,0.9610262513160706,0.9999901056289673,Negative
2022-10-29T01:12:25+0000,Elon Musk moves to address content issues as he takes control of Twitter,"...Tesla has led the way in popularising electric vehicles, a path GM and other traditional carmakers are now spending billions to follow....",Neutral,0.9999343156814575,0.9265374541282654,Neutral
2022-01-26T23:07:01+0000,Tesla warns supply chain constraints will persist in 2022,...Read more about Tesla’s profits...,Negative,0.9999688863754272,0.9983071088790894,Neutral
2022-05-13T12:46:44+0000,Car bosses warn of supply chain threat to electric vehicle rollout,"...Tesla’s closest competitor, Volkswagen, which has long aimed to overtake its rival in electric vehicle sales by 2025, played down its prospects of reaching that goal, calling it “very, very tight”....",Negative,0.999721348285675,0.9999788999557495,Negative
2022-06-21T00:15:43+0000,Musk’s Starlink aid to Ukraine triggers scrutiny in China over US military links,"...“Tesla is very good, but now the domestic-made cars have made significant progress, there isn’t much need to have Tesla now,” said Boyang Xia, a Tesla owner in Beijing....",Negative,0.9993100166320801,0.9998968839645386,Positive
2023-03-08T05:00:37+0000,The ‘15-minute city’ backlash: welcome to the ‘everything conspiracy’ theory,"...Electric vehicles have also become part of the “everything conspiracy”, transformed monstrously into vehicles of oppression (although Tesla seems to have dodged this tarnishing, says Ondrak — perhaps a reflection...",Neutral,0.9999620914459229,0.9990420937538147,Neutral
2022-12-31T09:00:53+0000,World’s largest money managers need a better ESG script,"...Red herrings abound, including FTX’s award of a higher corporate governance score than ExxonMobil by one of hundreds of ESG rating bodies, or Elon Musk’s complaint that his electric car company Tesla, downrated...",Neutral,0.7918312549591064,0.6684719920158386,Neutral
2022-04-04T10:59:20+0000,Elon Musk becomes Twitter’s biggest shareholder,"...The entrepreneur’s use of Twitter has often proved contentious, such as when he has used it to make statements about Tesla’s financial health....",Neutral,0.9873132109642029,0.9918850660324097,Neutral
2022-04-27T23:10:06+0000,Musk wins SolarCity case but fails to escape SEC ‘funding secured’ deal,"...Musk ultimately settled, agreeing to pay a $20mn fine and step down as Tesla chair....",Negative,0.9859520196914673,0.9999840259552002,Neutral
2023-04-28T04:00:01+0000,Google’s DeepMind-Brain merger: tech giant regroups for AI battle,"...Several well-resourced start-ups, including a nascent effort from Tesla and Twitter chief Elon Musk, are set to provide yet more competition.

Google also faces an existential dilemma....",Neutral,0.9998733997344971,0.9870137572288513,Negative
2023-03-14T05:00:35+0000,Northvolt: the Swedish start-up charging Europe’s battery ambitions,"...Building a battery behemoth

When Carlsson and another former Tesla executive Paolo Cerruti unveiled Northvolt in 2017, some in the industry did not give them a chance. “$4bn to build a factory in Sweden...",Positive,0.9658692479133606,0.9986679553985596,Neutral
2022-09-30T17:53:15+0000,UK electric vehicle maker Arrival announces its first van,"...While most new electric vehicle start-ups, from Tesla to Rivian, have struggled to get production going, Arrival believes its factory approach will help it avoid some of the snares....",Neutral,0.999779999256134,0.9689515829086304,Negative
none,none,none,0,0.0,0.0,0
2022-02-22T00:01:54+0000,Tesla’s reverse on battery cells signals shift for electric vehicles ,...Tesla’s switch could be a tipping point for change. It could convince rival carmakers wary of using iron-based batteries that they are a reliable and viable option....,Neutral,0.9996966123580933,0.9747616648674011,Positive
2023-05-15T05:30:03+0000,Growth stocks win again Premium content,"...positive returns are coming from the growthy/techy sectors of communications, information technology, and consumer discretionary (remember that the consumer discretionary is weighted heavily to Amazon and Tesla...",Positive,0.9999991655349731,0.9999998807907104,Positive
2023-01-18T12:00:09+0000,US lithium supplies stuck in neutral,...Elon Musk’s Tesla recently had to renegotiate a lithium supply deal with the miner Piedmont Lithium because a proposed mine in North Carolina has gotten bogged down in the regulatory thicket....,Negative,0.9997580647468567,0.9205676317214966,Neutral
2022-11-03T01:40:02+0000,"China’s closed-loop crisis: ‘I’m human, not a machine’",...Quanta produces electronic components for Apple and Elon Musk’s Tesla....,Negative,0.983022153377533,0.9999992847442627,Neutral
none,none,none,0,0.0,0.0,0
2022-11-04T21:00:46+0000,How Elon Musk’s ‘war room’ of advisers are transforming Twitter,"...Instead, it is a team of Tesla staffers brought in by Musk who initially demanded that managers draw up lists of who to dismiss and began supervising coding tests....",Neutral,0.9605496525764465,0.9999958276748657,Neutral
2022-09-22T01:24:52+0000,Car dealership Pendragon in talks to launch Chinese EV maker BYD in UK,...The news comes after BYD overtook Tesla to become the world’s biggest manufacturer of electric vehicles and seeks to expand globally....,Neutral,0.9999264478683472,0.9997201561927795,Positive
2023-01-26T12:46:53+0000,Can generative AI’s stimulating powers extend to productivity?,"...For example, the computer scientist Andrej Karpathy, who previously worked at Tesla and OpenAI, tweeted that Copilot had “dramatically accelerated” his workflow by writing 80 per cent of his code with 80...",Positive,0.9816139936447144,0.9987381100654602,Neutral
2022-01-26T21:38:24+0000,Tesla warns supply chain constraints will persist in 2022,"...But net quarterly profit was below the $2.55bn expected by Wall Street, sending Tesla’s shares down more than 5 per cent in after-hours trading....",Negative,0.9999688863754272,0.9999995231628418,Negative
2023-01-22T22:41:15+0000,China’s troubled holiday season kicks off in Year of the Rabbit,...It will be another week for Elon Musk watchers (just like every other week) with Tesla reporting fourth quarter figures on Wednesday....,Neutral,0.9091644883155823,0.9999990463256836,Neutral
2022-08-17T03:23:12+0000,Elon Musk says ‘I’m buying Manchester United’ tweet was a joke,...Musk has been censured by the Securities and Exchange Commission over a previous tweet making the incorrect claim he had “funding secured” to take Tesla private....,Neutral,0.9999713897705078,0.8216755986213684,Neutral
2022-10-30T17:00:54+0000,Elon Musk has taken on two seriously difficult problems with Twitter,"...He notoriously tweeted that he was close to a fictitious Tesla buyout, leading to a fine from the US Securities and Exchange Commission and the loss of his Tesla chairmanship....",Negative,0.9997643828392029,0.9999634027481079,Negative
2022-10-21T04:00:01+0000,Single-stock ETFs struggle to get past distributors,"...But nearly $100mn was in one fund — Leverage Shares 3x Tesla ETP, which launched mid-March 2021.

Some firms are focusing their efforts on teaching investors about the new product type....",Negative,0.9996950626373291,0.9999988079071045,Neutral
2023-04-24T13:00:24+0000,The New South Premium content,"...Already the region is home to many of the world’s largest companies including Walmart, Bank of America, Lowe’s, and newer high-growth companies such as Tesla....",Neutral,0.9997220635414124,0.9999979734420776,Neutral
none,none,none,0,0.0,0.0,0
2023-04-24T11:31:24+0000,The coming disputes over trade in electric vehicles Premium content,...In fact Chinese companies have poured money into EV and battery production and are threatening to squeeze their European and US competitors such as Volkswagen and Tesla out of the Chinese market....,Negative,0.9780845642089844,0.9999266862869263,Negative
2022-11-22T11:48:39+0000,Covid/China: fear of contagion still worries world markets   Premium content,...Tesla shares lost nearly 7 per cent on Monday. Its fast-growing sales are in China. Last year they accounted for a quarter of total revenues. They hit a new monthly high in September....,Negative,0.9999444484710693,0.9930996894836426,Positive
2022-12-28T21:42:45+0000,Wall Street stocks slip after China softens Covid policy,"...Tesla’s stock has fallen 40 per cent in a month, Apple has plunged 11 per cent and Amazon is down 11 per cent.

“I’ve never seen the Fed so aggressive against the market in 30 years,” Holt added....",Negative,0.9989544153213501,0.9998080134391785,Negative
2022-02-17T20:47:35+0000,Elon Musk and Tesla accuse SEC of ‘harassment campaign’,...Mr Musk and Tesla”....,Neutral,0.9132110476493835,0.9999758005142212,Neutral
2022-11-22T05:00:36+0000,Best books of 2022: Environment,"...Drive a Tesla. But as this clever and uplifting book explains, the world won’t be saved by diligent green consumers....",Neutral,0.5130980014801025,0.7627209424972534,Negative
2022-04-10T04:00:47+0000,Wrightbus’s Buta Atwal: ‘It was a big risk at the time: this isn’t Tesla’,"...“We were the only ones left standing and, I’ll be honest with you, it was a big risk at the time because this isn’t a Tesla . . . it’s a dour industry,” Atwal says....",Negative,0.9998759031295776,0.9971569776535034,Negative
2022-02-07T17:48:38+0000,Tesla subpoenaed by SEC over Elon Musk’s ‘funding secured’ settlement,...Musk and Tesla also each paid $20mn in fines....,Neutral,0.9053036570549011,0.9999438524246216,Neutral
2022-11-18T06:30:00+0000,Can the market rise without Big Tech? Premium content,"...Apple, Microsoft, Amazon, Alphabet and Tesla make up 20 per cent of the S&P 500. If they are doing badly, a lot of other things have to do well to keep the market rising....",Neutral,0.7153571844100952,0.9623960852622986,Positive
2023-01-05T00:02:27+0000,UK sales of electric cars overtake diesel for first time,"...the road, so there is a long way to go before we have decarbonised road transport”, Hawes added, although one in three new cars sold in December was pure electric, a figure inflated by a late delivery of Teslas...",Negative,0.9938104748725891,0.9998334646224976,Neutral
2022-09-05T14:00:13+0000,Why electric cars are still a luxury in a cold climate,"...My city of Chicago, with its glacial reputation, has no shortage of Teslas either....",Neutral,0.8579207062721252,0.9806967377662659,Neutral
2023-04-21T20:00:49+0000,Mathias Döpfner becomes the story: the return of scandal at Axel Springer  ,"...Last year, it emerged that Döpfner — who also sits on the boards of Netflix and Warner Music Group — urged Elon Musk to buy Twitter shortly before the Tesla chief’s bid for the social media company became...",Neutral,0.7686708569526672,0.9999284744262695,Neutral
2023-03-23T04:55:37+0000,Samuel Ross – master of the multidisciplinary space,"...He arrives in a chauffeur-driven Tesla, in a chic ensemble of greys and green....",Neutral,0.9999270439147949,0.9999995231628418,Neutral
none,none,none,0,0.0,0.0,0
2023-01-17T05:00:05+0000,Companies race to work around choke points in world trade,"...Electric carmakers, including Tesla, have been pressing for better supply chain traceability to root out cobalt linked to child labour in the Democratic Republic of Congo....",Neutral,0.9998791217803955,0.9990348815917969,Positive
2023-01-23T21:13:08+0000,Stocks make gains as investors bet on smaller Fed rate rise,"...Johnson & Johnson, Microsoft and Tesla are among the US companies reporting results later this week....",Positive,0.9999943971633911,0.9999995231628418,Neutral
2023-01-27T21:50:28+0000,US stocks tick upwards to end week higher,"...Shares of Tesla surged 11 per cent, adding double-digit gains for the second session in a row after Elon Musk signalled strong demand for the carmaker’s vehicles....",Positive,0.9842445254325867,1.0,Positive
2023-01-19T05:01:21+0000,"Mind the Gap, Goldman Premium content","...One thing to start: Elon Musk made the “split-second decision” to tweet that he had “funding secured” to take Tesla private in 2018 after seeing a story in the Financial Times, a lawyer for the billionaire...",Neutral,0.9995846152305603,0.9982520937919617,Neutral
none,none,none,0,0.0,0.0,0
2022-02-01T12:06:37+0000,Tesla to fix software on thousands of cars over safety concerns,...Tesla has not yet commented on the fix today....,Positive,0.4779958426952362,0.999984860420227,Neutral
2023-06-27T04:02:36+0000,Peak social media: Trouble at Twitter,"...Then, she says very quietly, a team of engineers from Elon Musk’s other company, Tesla, came in and started asking probing questions....",Neutral,0.6839807629585266,0.9998315572738647,Neutral
2022-05-19T05:00:28+0000,Elon vs ESG,"...Tesla is still in the flagship S&P 500 that actually matters, and for its legion of fans, negging will only solidify their fandom....",Neutral,0.9998193383216858,0.9946078062057495,Neutral
2022-11-21T03:59:50+0000,FT Tech Champions 2022 - the top 10,"...So ev.energy's vehicle charging software meets two challenges in one, making it cheaper to top up a Tesla and turning thousands of car batteries into storage assets....",Neutral,0.9516347646713257,0.9982028007507324,Negative
2022-08-29T15:00:07+0000,Electric cars: California’s Year Zero will boost makers with supply muscle Premium content,"...Tesla’s Model Y is the state’s most popular EV, suggesting the company stands to benefit most. Traditional carmakers hope to steal market share....",Positive,0.9999996423721313,1.0,Positive
2022-04-03T04:00:31+0000,Electric vehicle start-ups face their toughest challenge: making cars ,"...“It’s very easy to look at what Tesla has done and say this is the formula, if you have the Tesla DNA, the Tesla mojo, you are going to succeed,” says Credit Suisse’s Levy....",Negative,0.999911904335022,0.9492037296295166,Neutral
2022-05-11T04:00:08+0000,Musk would let Trump back on Twitter,"...It’s the Future of the Car event and of course, Tesla. And as Musk was talking, I noticed that Tesla share price shot up, even though Musk said this....",Neutral,0.9994237422943115,0.9935973882675171,Neutral
2023-01-25T21:27:18+0000,US stocks end day flat as investors await new economic data,"...Tesla reports its fourth-quarter figures later on Wednesday, with analysts polled by Refinitiv expecting earnings of $1.01 a share on revenue of $24.03bn, up from earnings of 68 cents a share on revenue...",Neutral,0.8886626958847046,0.9983013868331909,Positive
2022-01-27T13:41:40+0000,Do Tesla robots dream of infinite planetary resources?,"...Elon first revealed Tesla’s plans to create robot helpers last August, in a theatrical display using, err, humans....",Neutral,0.9992682337760925,0.9999972581863403,Neutral
none,none,none,0,0.0,0.0,0
2022-12-29T05:00:26+0000,Oil and gas stocks shine in miserable year for US equities,"...ExxonMobil’s market capitalisation recently surpassed that of electric car maker Tesla, whose shares have plunged more than 50 per cent since chief executive Elon Musk bought social media platform Twitter...",Positive,0.999687910079956,0.999233603477478,Negative
2022-10-05T08:19:27+0000,Musk is paying a theoretical 300% premium for Twitter Premium content,"...(Tesla shares, which Musk has been selling to raise cash for his Twitter contribution, are down 30 per cent.)...",Neutral,0.9999942779541016,0.9997588992118835,Negative
2022-07-15T22:00:01+0000,The rock star litigator who hopes to bring Elon Musk to heel,"...According to Twitter’s complaint, the Tesla founder’s cold feet come from the recent collapse in valuations of tech companies and that his “bad faith” is plainly apparent in his tweets trashing Twitter to...",Neutral,0.9979973435401917,0.9998646974563599,Negative
2023-01-17T16:11:14+0000,Investors slash bets on US stocks as they seek returns in Europe and EM,"...Tech titans such as Apple, Microsoft and Google owner Alphabet, as well as electric-car maker Tesla and chipmaker Nvidia, posted huge gains from the market lows in 2020....",Negative,0.7716764211654663,1.0,Positive
2022-08-15T22:50:45+0000,Hedge fund Elliott sold Twitter stake before Musk backed away from deal,"...Tesla chief executive Musk offered to buy Twitter at $54.20 a share in cash on April 14, a deal agreed by the company less than two weeks later.

Elliott declined to comment on when it sold the stock....",Neutral,0.9994503855705261,0.9997221827507019,Neutral
2022-10-12T04:08:32+0000,Twitter reviews policies around permanent user bans,"...reviewing its controversial policies around permanently banning users, potentially bringing its content moderation more in line with Elon Musk’s vision for the social media platform regardless of whether the Tesla...",Neutral,0.9994370341300964,0.9957279562950134,Neutral
2022-12-08T06:23:10+0000,TSMC’s US push and chaos at ‘iPhone city’ Premium content,...And the world’s largest EV maker is planning to beat rivals Nissan and Tesla in the country on price....,Neutral,0.9998506307601929,0.9999903440475464,Neutral
2022-10-20T10:28:42+0000,FirstFT: Ukraine shock at Republican line on aid,...Tesla chief Elon Musk tries to brush off worries about demand Elon Musk sought to brush aside Wall Street’s worries that demand for Tesla’s electric vehicles was eroding in the face of a weakening economy...,Neutral,0.9989235997200012,0.999992847442627,Negative
2023-04-06T11:00:35+0000,Opec puts the power of the Russian price cap to the test Premium content,"...Opinion: Tesla is disrupting the car battery industry.

Energy Source is written and edited by Derek Brower, Myles McCormick, Justin Jacobs, Amanda Chu and Emily Goldberg....",Positive,0.8697682023048401,0.6269564032554626,Neutral
2022-12-13T03:38:28+0000,Twitter disbands safety council in wake of member resignations,"...It was one of several exchanges on the platform over the past few days, in which the billionaire Tesla chief executive also took aim at LGBT+ communities, US chief medical adviser Anthony Fauci and Twitter...",Neutral,0.6298457384109497,0.999981164932251,Neutral
2022-12-08T06:23:10+0000,TSMC’s US push and chaos at ‘iPhone city’ Premium content,...And the world’s largest EV maker is planning to beat rivals Nissan and Tesla in the country on price....,Neutral,0.9998506307601929,0.9999903440475464,Neutral
2022-01-27T20:01:20+0000,Chips are down as Tesla and Apple suffer growth pains,"...Despite the limiting factors, Tesla’s volume growth this year should be “comfortably above 50 per cent”, said CEO Elon Musk. Last year, Tesla delivered 936,222 vehicles, an annual gain of 87 per cent....",Negative,0.9999986886978149,0.9999997615814209,Positive
none,none,none,0,0.0,0.0,0
2023-02-04T14:00:42+0000,Corporate America is divided on odds of US recession,"...Elon Musk, Tesla’s chief executive, went further, telling analysts last week that the carmaker probably faced “a pretty difficult recession”....",Neutral,0.999447762966156,0.992472767829895,Negative
2022-10-20T10:28:42+0000,FirstFT: Ukraine shock at Republican line on aid,...Tesla chief Elon Musk tries to brush off worries about demand Elon Musk sought to brush aside Wall Street’s worries that demand for Tesla’s electric vehicles was eroding in the face of a weakening economy...,Neutral,0.9989235997200012,0.999992847442627,Negative
2023-01-22T18:15:34+0000,Week Ahead: Nigeria’s $11bn lawsuit comes to court in London,...It will be another week for Elon Musk watchers (just like every other week) with Tesla reporting fourth quarter figures on Wednesday....,Neutral,0.9995997548103333,0.9999990463256836,Neutral
2022-08-19T00:30:14+0000,China’s lithium champion Ganfeng mints money but walks a fine line,"...With customers including Tesla, BMW and Volkswagen, Ganfeng’s every move faces mounting scrutiny....",Neutral,0.9998534917831421,0.999134361743927,Negative
none,none,none,0,0.0,0.0,0
2022-10-03T06:51:59+0000,Further reading,"...— The bond market massacre of September 2022 (Adam Tooze / Substack)

— Elon Musk’s texts shatter the myth of the tech genius (The Atlantic)

— For better or worse, Tesla Bot is exactly what we expected...",Neutral,0.9977518916130066,0.9897964596748352,Neutral
2022-12-13T14:45:49+0000,"Fewer companies gain top score for environmental disclosures in 2022, report shows ","...Berkshire Hathaway, Tesla and oil and gas producers Saudi Aramco, ExxonMobil and Chevron are among those companies that consistently do not respond....",Neutral,0.9998226761817932,0.999816358089447,Neutral
2022-04-20T04:09:03+0000,Who will back Elon Musk?,"...He still has, you know, a stake in Tesla worth hundreds of billions of dollars. He has credit with a number of banks....",Neutral,0.9988387227058411,0.9999924898147583,Neutral
2023-04-05T17:35:11+0000,Geopolitical tensions threaten outlook for global economy,"...Although 70 per cent of the world’s electric car batteries are currently made in China, Tesla in the US has plans to upend the industry....",Negative,0.9999903440475464,0.99993896484375,Neutral
2022-10-04T17:10:25+0000,How much would YOU pay to avoid deposition?,"...Tesla, Musk’s legacy car and robot startup, is trading flat-ish on the day in response:

While Digital World Acquisition Corp, the misfiring Spac that’s backing Donald Trump’s Truth Social, has gone negative...",Neutral,0.9986312985420227,0.9999959468841553,Negative
2022-10-23T11:00:00+0000,The driverless car revolution is stuck in the slow lane,"...Last week, Tesla boss Elon Musk admitted that full self-driving software was not yet ready to be used without someone sitting behind the wheel....",Negative,0.9582589268684387,0.9966451525688171,Neutral
2022-09-26T09:08:15+0000,What to watch in the Americas today,...Elon Musk: The Tesla co-founder will be questioned in Delaware by lawyers for Twitter as the two sides prepare for October’s trial over the billionaire’s efforts to walk away from his $44bn takeover of the...,Neutral,0.9945401549339294,0.7966101169586182,Neutral
2022-11-30T04:00:43+0000,"Why ‘buy, borrow, die’ tax strategy could become ‘buy, borrow, pray’","...When Elon Musk originally proposed using a margin loan against his Tesla stock to fund his bid for Twitter, the loan-to-value was 20 per cent — that is, he had to put up $62.5bn of Tesla shares to secure...",Neutral,0.9872598648071289,0.9999653100967407,Neutral
2022-11-03T07:18:45+0000,Foxconn’s lockdown woes and uncertainty for Indian gamers Premium content,"...tightening his grip on power and seeming to prioritise loyalty and ideology over the economy and growth, investors are still waiting for signs of when the beaten-down sector might recover.A challenge to Tesla...",Negative,0.9999984502792358,0.999982476234436,Negative
none,none,none,0,0.0,0.0,0
2022-07-13T15:00:28+0000,Why CEOs are so WTF about WFH,"...Should they force staff to return by threatening to fire them, as Elon Musk recently did at Tesla? Strongly urge them to return, like Wall Street bosses such as David Solomon of Goldman Sachs?...",Neutral,0.9998735189437866,0.8428516983985901,Positive
2022-07-14T17:33:30+0000,SEC scrutinises Musk tweet over $44bn Twitter takeover bid,...He settled with the regulator and agreed to have tweets about Tesla approved by a lawyer....,Neutral,0.9706680178642273,0.9999973773956299,Neutral
2022-08-03T16:14:34+0000,Musk subpoenas Goldman and JPMorgan in Twitter takeover fight,"...Elon Musk has subpoenaed Goldman Sachs and JPMorgan Chase for details on how the two Wall Street banks advised Twitter on his proposed $44bn buyout of the social media company, which the Tesla chief executive...",Neutral,0.9419623613357544,0.9993896484375,Neutral
